Player,Age,Tm,Pos,GP,G,A,PTS,PlusMin,PIM,PS,G-EV,G-PP,G-SH,G-GW,A-EV,A-PP,A-SH,SOG,ShotPerc,TOI,ATOI,BLK,HIT,FOW,FOL,FOPerc,UID,season
Victor Olofsson,27.0,BUF,RW,75,28,12,40,-23,4,3.7,21,7,0,5,7,5,0,161,17.4,1077,14:21,15,16,1,5,16.7,olofsvi01,22-23
Dmitry Orlov,31.0,TOT,D,66,7,29,36,12,22,6.4,6,1,0,2,21,7,1,124,5.6,1488,22:33,85,137,0,0,,orlovdm01,22-23
T.J. Oshie,36.0,WSH,C,58,19,16,35,-18,59,3.1,10,9,0,2,14,2,0,126,15.1,970,16:43,34,125,83,97,46.1,oshietj01,22-23
Alex Ovechkin,37.0,WSH,LW,73,42,33,75,-16,48,8.5,28,14,0,3,22,11,0,294,14.3,1475,20:12,23,188,4,5,44.4,ovechal01,22-23
Brayden Pachal,23.0,VEG,D,10,0,2,2,2,8,0.5,0,0,0,0,2,0,0,18,0.0,166,16:37,12,27,0,0,,pachabr01,22-23
Max Pacioretty,34.0,CAR,LW,5,3,0,3,0,2,0.5,2,1,0,0,0,0,0,16,18.8,68,13:39,1,4,0,0,,pacioma01,22-23
Jean-Gabriel Pageau,30.0,NYI,C,70,13,27,40,-2,14,3.2,5,5,3,2,23,3,1,123,10.6,1233,17:37,61,175,719,537,57.2,pageaje01,22-23
Ondřej Palát,31.0,NJD,LW,49,8,15,23,5,6,1.8,7,1,0,1,13,2,0,79,10.1,761,15:32,44,70,0,9,0.0,palaton01,22-23
Kyle Palmieri,31.0,NYI,RW,55,16,17,33,13,24,3.8,13,3,0,3,15,2,0,122,13.1,940,17:06,17,76,9,15,37.5,palmiky01,22-23
Artemi Panarin,31.0,NYR,LW,82,29,63,92,4,36,9.1,20,9,0,4,36,27,0,204,14.2,1608,19:36,11,26,6,13,31.6,panarar01,22-23
Colton Parayko,29.0,STL,D,79,4,23,27,-19,30,2.5,4,0,0,1,20,2,1,133,3.0,1817,23:00,144,115,0,0,,parayco01,22-23
Zach Parise,38.0,NYI,LW,82,21,13,34,7,24,3.6,16,3,2,2,11,1,1,182,11.5,1324,16:09,83,89,11,18,37.9,parisza01,22-23
Juuso Pärssinen,21.0,NSH,C,45,6,19,25,-1,15,2.0,5,1,0,3,12,7,0,49,12.2,645,14:20,18,76,156,155,50.2,parssju01,22-23
David Pastrňák,26.0,BOS,RW,82,61,52,113,34,38,15.1,43,18,0,13,33,19,0,407,15.0,1604,19:34,33,91,8,11,42.1,pastrda01,22-23
Nick Paul,27.0,TBL,LW,80,17,15,32,11,33,2.9,12,4,1,4,15,0,0,120,14.2,1293,16:10,46,111,495,426,53.7,paulni01,22-23
Joe Pavelski,38.0,DAL,C,82,28,49,77,42,8,9.3,15,13,0,2,34,14,1,184,15.2,1453,17:43,64,93,368,321,53.4,paveljo01,22-23
Tanner Pearson,30.0,VAN,LW,14,1,4,5,-9,21,-0.1,1,0,0,0,3,1,0,17,5.9,189,13:30,3,20,7,11,38.9,pearsta01,22-23
Lane Pederson,25.0,TOT,F,27,3,3,6,-1,26,0.3,3,0,0,0,3,0,0,27,11.1,322,11:56,11,68,77,73,51.3,pederla01,22-23
Andrew Peeke,24.0,CBJ,D,80,6,7,13,-41,22,1.0,6,0,0,1,6,0,1,90,6.7,1700,21:15,197,180,0,0,,peekean01,22-23
Adam Pelech,28.0,NYI,D,61,6,15,21,15,36,5.1,6,0,0,0,14,0,1,97,6.2,1321,21:39,110,77,0,0,,pelecad01,22-23
Jakob Pelletier,21.0,CGY,LW,24,3,4,7,-5,2,0.2,1,2,0,1,3,1,0,48,6.3,340,14:11,14,15,2,6,25.0,pelleja01,22-23
Nicklaus Perbix,24.0,TBL,D,69,5,15,20,11,22,4.0,5,0,0,2,15,0,0,111,4.5,1062,15:24,65,73,0,0,,perbini01,22-23
Cole Perfetti,21.0,WPG,C,51,8,22,30,10,16,2.8,7,1,0,0,18,4,0,90,8.9,763,14:58,22,35,3,8,27.3,perfeco01,22-23
David Perron,34.0,DET,LW,82,24,32,56,-7,52,5.3,18,6,0,3,16,16,0,195,12.3,1387,16:55,24,107,2,9,18.2,perroda01,22-23
Corey Perry,37.0,TBL,RW,81,12,13,25,-28,95,0.9,6,6,0,3,7,6,0,116,10.3,937,11:34,25,48,0,0,,perryco01,22-23
Brett Pesce,28.0,CAR,D,82,5,25,30,11,43,6.4,4,1,0,2,20,3,2,144,3.5,1805,22:01,110,37,0,0,,pescebr01,22-23
Nic Petan,27.0,MIN,C,10,1,2,3,0,2,0.2,1,0,0,0,2,0,0,10,10.0,116,11:36,5,4,1,2,33.3,petanni01,22-23
John-Jason Peterka,21.0,BUF,RW,77,12,20,32,-15,26,1.7,10,2,0,1,17,3,0,125,9.6,1051,13:39,10,18,5,4,55.6,peterjo01,22-23
Jacob Peterson,23.0,TOT,C,12,2,6,8,-12,4,0.2,0,2,0,0,6,0,0,21,9.5,209,17:26,5,12,1,1,50.0,peterja01,22-23
Jeff Petry,35.0,PIT,D,61,5,26,31,2,24,4.8,3,2,0,0,19,7,0,113,4.4,1363,22:21,111,190,0,0,,petryje01,22-23
Elias Pettersson,24.0,VAN,C,80,39,63,102,16,14,10.9,28,6,5,6,40,19,4,257,15.2,1644,20:33,89,74,442,555,44.3,petteel01,22-23
Marcus Pettersson,26.0,PIT,D,68,1,23,24,4,58,3.9,1,0,0,0,23,0,0,96,1.0,1400,20:35,131,133,0,0,,pettema01,22-23
Michael Pezzetta,24.0,MTL,C,63,7,8,15,-4,77,1.0,7,0,0,0,7,1,0,70,10.0,587,9:19,28,239,8,12,40.0,pezzemi01,22-23
Isaak Phillips,21.0,CHI,D,16,1,4,5,-10,5,0.2,1,0,0,0,4,0,0,16,6.3,247,15:28,6,27,0,0,,phillis01,22-23
Matthew Phillips,24.0,CGY,F,2,0,0,0,0,2,0.0,0,0,0,0,0,0,0,1,0.0,18,9:02,0,0,0,0,,phillma01,22-23
Luke Philp,27.0,CHI,F,3,0,1,1,0,2,0.0,0,0,0,0,1,0,0,0,,35,11:41,0,4,1,3,25.0,philplu01,22-23
Alex Pietrangelo,33.0,VEG,D,73,11,43,54,13,16,8.6,10,1,0,3,28,13,2,170,6.5,1751,23:59,177,65,1,0,100.0,pietral01,22-23
Lawrence Pilut,27.0,BUF,D,17,1,2,3,-4,0,0.2,1,0,0,1,2,0,0,14,7.1,218,12:48,16,6,0,0,,pilutla01,22-23
Shane Pinto,22.0,OTT,C,82,20,15,35,-21,18,2.6,15,5,0,2,11,4,0,158,12.7,1310,15:59,49,71,449,413,52.1,pintosh01,22-23
Neal Pionk,27.0,WPG,D,82,10,23,33,-12,44,5.6,9,1,0,2,20,2,1,142,7.0,1799,21:56,129,169,0,0,,pionkne01,22-23
Rem Pitlick,25.0,MTL,C,46,6,9,15,-15,22,0.5,5,1,0,1,8,0,1,30,20.0,594,12:55,18,23,25,33,43.1,pitlire01,22-23
Tyler Pitlick,31.0,STL,C,61,7,9,16,-1,14,1.1,7,0,0,0,9,0,0,54,13.0,615,10:05,29,103,2,2,50.0,pitlity01,22-23
Vasily Podkolzin,21.0,VAN,RW,39,4,3,7,-5,9,0.0,4,0,0,0,3,0,0,41,9.8,462,11:50,15,52,7,9,43.8,podkova01,22-23
Ryan Poehling,24.0,PIT,C,53,7,7,14,-2,8,0.9,5,0,2,0,6,0,1,64,10.9,624,11:46,41,57,186,225,45.3,poehlry01,22-23
Brayden Point,26.0,TBL,C,82,51,44,95,2,7,11.2,31,20,0,9,34,10,0,235,21.7,1613,19:40,37,37,417,405,50.7,pointbr01,22-23
Tucker Poolman,29.0,VAN,D,3,0,1,1,1,0,0.2,0,0,0,0,1,0,0,3,0.0,42,13:58,2,2,0,0,,poolmtu01,22-23
Samuel Poulin,21.0,PIT,RW,3,0,1,1,-3,2,-0.1,0,0,0,0,0,1,0,2,0.0,30,9:58,1,3,8,9,47.1,poulisa01,22-23
Derrick Pouliot,29.0,SJS,D,8,0,2,2,-1,6,0.3,0,0,0,0,2,0,0,4,0.0,136,16:57,9,10,0,0,,poulide01,22-23
Owen Power,20.0,BUF,D,79,4,31,35,10,24,5.3,4,0,0,1,22,8,1,130,3.1,1880,23:48,86,27,0,0,,powerow01,22-23
Aliaksei Protas,22.0,WSH,C,58,4,11,15,-8,12,0.5,4,0,0,0,11,0,0,83,4.8,668,11:31,15,39,21,43,32.8,protaal01,22-23
Ivan Provorov,26.0,PHI,D,82,6,21,27,-17,24,4.1,6,0,0,1,17,2,2,115,5.2,1888,23:01,162,97,0,0,,provoiv01,22-23
Jesse Puljujärvi,24.0,TOT,RW,75,5,11,16,-13,32,-0.1,5,0,0,1,11,0,0,125,4.0,917,12:14,26,139,0,2,0.0,puljuje01,22-23
Ryan Pulock,28.0,NYI,D,82,5,21,26,10,14,5.5,4,1,0,1,17,4,0,126,4.0,1714,20:54,128,140,0,0,,pulocry01,22-23
Mikael Pyyhtia,21.0,CBJ,LW,2,0,1,1,-2,2,0.0,0,0,0,0,0,1,0,2,0.0,27,13:32,2,0,0,0,,pyyhtmi01,22-23
Jack Quinn,21.0,BUF,RW,75,14,23,37,-7,15,2.7,13,1,0,2,17,5,1,126,11.1,1039,13:51,19,43,11,22,33.3,quinnja01,22-23
Darren Raddysh,26.0,TBL,D,17,1,2,3,-4,4,0.3,1,0,0,0,2,0,0,25,4.0,280,16:29,16,25,0,0,,raddyda01,22-23
Taylor Raddysh,24.0,CHI,RW,78,20,17,37,-28,16,2.8,13,7,0,1,9,8,0,129,15.5,1292,16:34,38,82,10,9,52.6,raddyta01,22-23
Rickard Rakell,29.0,PIT,RW,82,28,32,60,-5,16,5.7,17,11,0,2,22,10,0,243,11.5,1512,18:26,53,141,10,11,47.6,rakelri01,22-23
Sampo Ranta,22.0,COL,LW,6,0,0,0,0,4,-0.1,0,0,0,0,0,0,0,5,0.0,44,7:21,3,10,0,1,0.0,rantasa01,22-23
Mikko Rantanen,26.0,COL,RW,82,55,50,105,15,82,12.8,42,13,0,9,26,24,0,306,18.0,1822,22:13,41,77,222,231,49.0,rantami01,22-23
Adam Raška,21.0,SJS,RW,3,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,1,0.0,36,11:55,2,13,0,1,0.0,raskaad01,22-23
Michael Rasmussen,23.0,DET,C,56,10,19,29,2,43,2.5,10,0,0,0,18,1,0,88,11.4,845,15:05,48,119,203,195,51.0,rasmumi01,22-23
Jack Rathbone,23.0,VAN,D,11,1,1,2,-1,2,0.3,1,0,0,0,1,0,0,12,8.3,157,14:14,7,7,0,0,,rathbja01,22-23
Aatu Räty,20.0,TOT,C,15,2,1,3,0,4,0.3,2,0,0,0,1,0,0,16,12.5,126,8:23,5,19,45,38,54.2,ratyaa01,22-23
Lucas Raymond,20.0,DET,LW,74,17,28,45,-17,24,3.4,12,5,0,4,14,14,0,134,12.7,1286,17:23,20,43,5,12,29.4,raymolu01,22-23
Ryan Reaves,36.0,TOT,RW,73,5,10,15,-6,43,0.7,5,0,0,0,10,0,0,48,10.4,680,9:19,24,196,4,11,26.7,reavery01,22-23
Pavol Regenda,23.0,ANA,F,14,1,2,3,-3,4,0.0,1,0,0,0,2,0,0,17,5.9,148,10:33,13,8,1,1,50.0,regenpa01,22-23
Alec Regula,22.0,CHI,D,4,0,0,0,-3,4,-0.1,0,0,0,0,0,0,0,2,0.0,66,16:36,8,4,0,0,,regulal01,22-23
Kristian Reichel,24.0,WPG,F,2,0,1,1,0,0,0.1,0,0,0,0,1,0,0,1,0.0,21,10:34,0,2,0,0,,reichkr01,22-23
Lukas Reichel,20.0,CHI,LW,23,7,8,15,-8,6,1.4,7,0,0,0,5,3,0,42,16.7,376,16:22,15,7,5,8,38.5,reichlu01,22-23
Mike Reilly,29.0,BOS,D,10,0,1,1,0,2,0.2,0,0,0,0,1,0,0,12,0.0,167,16:44,10,21,0,0,,reillmi01,22-23
Sam Reinhart,27.0,FLA,C,82,31,36,67,-12,12,5.9,15,16,0,5,22,11,3,227,13.7,1622,19:47,49,58,236,230,50.6,reinhsa01,22-23
Sheldon Rempal,27.0,VEG,RW,1,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,0,,8,7:44,0,0,0,0,,rempash01,22-23
Dan Renouf,28.0,BOS,D,1,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,5,0.0,12,11:34,2,1,0,0,,renouda01,22-23
Anthony Richard,26.0,MTL,C,13,3,2,5,2,6,0.6,3,0,0,1,2,0,0,13,23.1,129,9:58,3,25,1,3,25.0,richaan01,22-23
Justin Richards,24.0,CBJ,F,2,0,1,1,-1,0,0.0,0,0,0,0,1,0,0,0,,22,10:48,0,4,5,8,38.5,richaju01,22-23
Morgan Rielly,28.0,TOR,D,65,4,37,41,-9,21,4.9,3,1,0,1,21,16,0,126,3.2,1411,21:42,85,70,0,0,,riellmo01,22-23
Rasmus Ristolainen,28.0,PHI,D,74,3,17,20,-4,32,3.5,1,1,1,0,11,4,2,86,3.5,1408,19:01,142,162,0,0,,ristora01,22-23
Brett Ritchie,29.0,TOT,RW,50,8,5,13,0,25,1.2,8,0,0,0,4,1,0,68,11.8,503,10:03,9,77,2,2,50.0,ritchbr01,22-23
Nick Ritchie,27.0,TOT,LW,74,13,13,26,-21,53,1.2,9,4,0,2,7,6,0,120,10.8,1003,13:33,32,218,2,10,16.7,ritchni01,22-23
Jason Robertson,23.0,DAL,LW,82,46,63,109,37,20,13.9,33,13,0,7,35,28,0,313,14.7,1545,18:50,19,57,0,1,0.0,roberja01,22-23
Nicholas Robertson,21.0,TOR,LW,15,2,3,5,2,0,0.5,2,0,0,1,3,0,0,27,7.4,163,10:53,7,18,2,1,66.7,roberni01,22-23
Tristen Robins,21.0,SJS,RW,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0.0,41,13:43,3,2,13,17,43.3,robintr01,22-23
Buddy Robinson,31.0,CHI,RW,9,1,2,3,1,4,0.3,1,0,0,0,2,0,0,13,7.7,106,11:46,3,15,1,4,20.0,robinbu01,22-23
Eric Robinson,27.0,CBJ,LW,72,12,12,24,-21,6,1.3,12,0,0,1,10,0,2,98,12.2,1004,13:57,32,124,3,12,20.0,robiner01,22-23
Evan Rodrigues,29.0,COL,C,69,16,23,39,7,30,3.5,10,6,0,2,18,5,0,184,8.7,1232,17:51,27,34,119,122,49.4,rodriev01,22-23
Alexander Romanov,23.0,NYI,D,76,2,20,22,13,43,4.8,2,0,0,0,19,0,1,100,2.0,1478,19:27,129,198,0,0,,romanal01,22-23
Kevin Rooney,29.0,CGY,C,17,0,1,1,-2,7,-0.2,0,0,0,0,1,0,0,14,0.0,151,8:52,10,26,44,61,41.9,rooneke01,22-23
Filip Roos,24.0,CHI,D,17,1,2,3,-5,4,0.4,1,0,0,0,2,0,0,19,5.3,276,16:13,20,14,0,0,,roosfi01,22-23
Calle Rosén,28.0,STL,D,49,8,10,18,19,8,4.3,8,0,0,2,10,0,0,62,12.9,764,15:36,51,16,0,0,,rosenca01,22-23
Jack Roslovic,26.0,CBJ,C,77,11,33,44,-14,10,3.0,7,2,2,2,25,7,1,123,8.9,1266,16:27,53,42,400,489,45.0,rosloja01,22-23
Marco Rossi,21.0,MIN,C,19,0,1,1,-7,8,-0.5,0,0,0,0,1,0,0,13,0.0,238,12:31,9,6,69,77,47.3,rossima01,22-23
Lukáš Rousek,23.0,BUF,RW,2,1,1,2,2,0,0.3,1,0,0,0,1,0,0,3,33.3,23,11:19,1,0,0,1,0.0,rouselu01,22-23
Matt Roy,27.0,LAK,D,82,9,17,26,8,22,5.2,8,0,1,2,16,0,1,135,6.7,1540,18:47,153,119,0,0,,royma04,22-23
Nicolas Roy,25.0,VEG,C,65,14,16,30,10,24,2.8,11,3,0,5,12,3,1,101,13.9,1059,16:18,41,83,369,399,48.0,royni01,22-23
Chad Ruhwedel,32.0,PIT,D,47,1,4,5,-4,18,0.9,1,0,0,0,4,0,0,36,2.8,685,14:34,51,90,0,0,,ruhwech01,22-23
Bryan Rust,30.0,PIT,RW,81,20,26,46,-4,31,3.8,18,2,0,2,16,9,1,211,9.5,1450,17:54,50,98,5,5,50.0,rustbr01,22-23
Jan Rutta,32.0,PIT,D,56,3,6,9,3,30,2.2,3,0,0,0,6,0,0,64,4.7,959,17:07,70,71,0,0,,ruttaja02,22-23
Adam Ružička,23.0,CGY,C,44,6,14,20,-1,8,1.6,4,2,0,2,10,4,0,64,9.4,509,11:35,8,28,83,91,47.7,ruzicad01,22-23
Derek Ryan,36.0,EDM,C,80,13,7,20,11,28,1.8,11,0,2,0,6,0,1,92,14.1,893,11:10,42,54,217,217,50.0,ryande01,22-23
Jonas Røndbjerg,23.0,VEG,RW,13,0,1,1,-5,4,-0.3,0,0,0,0,1,0,0,15,0.0,132,10:10,7,2,1,2,33.3,rondbjo01,22-23
Brandon Saad,30.0,STL,LW,71,19,18,37,-8,12,3.1,15,2,2,1,15,2,1,127,15.0,1183,16:39,31,24,4,4,50.0,saadbr01,22-23
Robin Salo,24.0,NYI,D,11,2,2,4,1,4,0.8,2,0,0,0,2,0,0,9,22.2,123,11:11,13,6,0,0,,saloro01,22-23
Dylan Samberg,24.0,WPG,D,63,2,6,8,10,25,2.9,2,0,0,0,5,0,1,49,4.1,940,14:56,93,91,0,0,,sambedy01,22-23
Dmitri Samorukov,23.0,STL,D,2,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,1,0.0,30,14:53,2,0,0,0,,samordm01,22-23
Mattias Samuelsson,22.0,BUF,D,55,2,8,10,14,20,2.7,2,0,0,0,7,0,1,76,2.6,1220,22:11,91,107,0,0,,samuema02,22-23
Jake Sanderson,20.0,OTT,D,77,4,28,32,-6,12,4.9,2,2,0,0,13,15,0,132,3.0,1688,21:55,147,43,0,0,,sandeja01,22-23
Rasmus Sandin,22.0,TOT,D,71,7,28,35,3,39,5.5,7,0,0,0,17,11,0,81,8.6,1372,19:20,87,136,0,0,,sandira01,22-23
Zach Sanford,28.0,NSH,LW,16,2,1,3,-3,4,0.1,2,0,0,1,1,0,0,20,10.0,216,13:29,21,21,2,11,15.4,sanfoza01,22-23
Travis Sanheim,26.0,PHI,D,81,7,16,23,-5,40,4.4,6,0,1,1,15,1,0,111,6.3,1653,20:24,137,61,0,0,,sanhetr01,22-23
Steven Santini,27.0,STL,D,4,0,1,1,0,2,0.1,0,0,0,0,1,0,0,5,0.0,50,12:31,10,6,0,0,,santist01,22-23
David Savard,32.0,MTL,D,62,3,17,20,-14,40,2.3,3,0,0,1,16,0,1,63,4.8,1388,22:23,176,61,0,0,,savarda01,22-23
Marco Scandella,32.0,STL,D,20,1,1,2,2,6,0.6,1,0,0,0,1,0,0,17,5.9,357,17:50,26,27,0,0,,scandma01,22-23
Mark Scheifele,29.0,WPG,C,81,42,26,68,-16,43,7.3,30,12,0,10,16,10,0,206,20.4,1659,20:29,38,50,579,628,48.0,scheima01,22-23
Brayden Schenn,31.0,STL,C,82,21,44,65,-27,50,4.7,15,6,0,3,35,9,0,144,14.6,1511,18:26,41,140,472,542,46.5,schenbr01,22-23
Luke Schenn,33.0,TOT,D,70,4,18,22,8,84,3.8,4,0,0,0,16,0,2,81,4.9,1145,16:21,98,318,0,0,,schenlu01,22-23
Nick Schmaltz,26.0,ARI,C,63,22,36,58,4,20,5.6,16,6,0,2,29,6,1,132,16.7,1242,19:43,28,12,40,60,40.0,schmani01,22-23
Nate Schmidt,31.0,WPG,D,71,7,12,19,15,8,5.3,4,3,0,0,10,2,0,101,6.9,1311,18:28,85,45,0,0,,schmina01,22-23
Braden Schneider,21.0,NYR,D,81,5,13,18,9,16,4.1,5,0,0,1,13,0,0,79,6.3,1273,15:43,130,147,0,0,,schnebr01,22-23
Corey Schueneman,27.0,MTL,D,7,0,1,1,1,0,0.2,0,0,0,0,1,0,0,8,0.0,103,14:42,12,4,0,0,,schueco01,22-23
Justin Schultz,32.0,SEA,D,73,7,27,34,4,40,4.8,6,1,0,4,15,12,0,98,7.1,1299,17:47,72,30,0,0,,schulju01,22-23
Jaden Schwartz,30.0,SEA,C,71,21,19,40,-17,22,3.0,15,6,0,2,17,2,0,167,12.6,1237,17:25,25,55,73,84,46.5,schwaja01,22-23
Lukáš Sedlák,29.0,TOT,C,30,3,5,8,4,12,0.6,3,0,0,0,4,0,1,44,6.8,366,12:12,31,58,88,102,46.3,sedlalu01,22-23
Nick Seeler,29.0,PHI,D,77,4,10,14,1,56,3.1,4,0,0,0,9,0,1,84,4.8,1116,14:29,161,126,0,0,,seeleni01,22-23
Tyler Seguin,31.0,DAL,C,76,21,29,50,3,24,4.9,13,7,1,3,24,4,1,189,11.1,1263,16:37,23,84,476,394,54.7,seguity01,22-23
Moritz Seider,21.0,DET,D,82,5,37,42,-11,40,6.1,3,1,1,1,22,14,1,140,3.6,1898,23:09,190,207,0,0,,seidemo01,22-23
Brett Seney,26.0,CHI,LW,7,1,0,1,-2,2,0.0,1,0,0,0,0,0,0,9,11.1,92,13:08,4,11,5,8,38.5,seneybr01,22-23
Mikhail Sergachev,24.0,TBL,D,79,10,54,64,13,53,9.3,7,3,0,2,29,24,1,156,6.4,1881,23:49,149,128,0,0,,sergami01,22-23
Damon Severson,28.0,NJD,D,81,7,26,33,9,38,5.6,5,1,1,2,23,3,0,102,6.9,1616,19:57,115,44,0,0,,severda01,22-23
Yegor Sharangovich,24.0,NJD,C,75,13,17,30,-3,16,2.1,11,0,2,2,15,0,2,131,9.9,1081,14:25,41,22,26,53,32.9,sharaye01,22-23
Kevin Shattenkirk,34.0,ANA,D,75,4,23,27,-20,56,3.0,3,1,0,0,16,7,0,145,2.8,1448,19:18,115,79,0,0,,shattke01,22-23
Mason Shaw,24.0,MIN,C,59,7,10,17,-1,79,1.3,7,0,0,0,8,0,2,92,7.6,666,11:17,27,87,15,13,53.6,shawma01,22-23
Riley Sheahan,31.0,BUF,C,2,0,0,0,-2,4,-0.1,0,0,0,0,0,0,0,0,,17,8:19,1,0,7,3,70.0,sheahri01,22-23
Conor Sheary,30.0,WSH,LW,82,15,22,37,9,22,3.4,11,2,2,1,17,5,0,154,9.7,1293,15:46,39,57,20,19,51.3,shearco01,22-23
Kiefer Sherwood,27.0,NSH,RW,32,7,6,13,4,30,1.4,6,1,0,0,5,1,0,57,12.3,435,13:36,15,103,6,4,60.0,sherwki01,22-23
Devin Shore,28.0,EDM,C,47,1,8,9,6,4,0.4,1,0,0,0,8,0,0,33,3.0,421,8:58,24,46,89,86,50.9,shorede01,22-23
Jonas Siegenthaler,25.0,NJD,D,80,4,17,21,27,44,5.4,3,1,0,1,17,0,0,84,4.8,1612,20:09,151,101,0,0,,siegejo01,22-23
Jakob Silfverberg,32.0,ANA,LW,81,10,16,26,-20,32,0.7,6,4,0,2,13,3,0,141,7.1,1230,15:11,51,10,18,34,34.6,silfvja01,22-23
Cole Sillinger,19.0,CBJ,C,64,3,8,11,-23,22,-0.7,1,2,0,0,7,1,0,93,3.2,852,13:19,36,105,308,388,44.3,sillico01,22-23
Radim Šimek,30.0,SJS,D,44,1,2,3,-13,29,0.1,1,0,0,0,2,0,0,39,2.6,643,14:37,74,89,0,0,,simekra01,22-23
Wayne Simmonds,34.0,TOR,RW,18,0,2,2,1,49,0.0,0,0,0,0,2,0,0,9,0.0,134,7:27,7,44,4,0,100.0,simmowa01,22-23
Colton Sissons,29.0,NSH,C,82,12,18,30,-4,20,2.0,11,0,1,1,16,2,0,87,13.8,1298,15:50,72,164,593,515,53.5,sissoco01,22-23
Jeff Skinner,30.0,BUF,LW,79,35,47,82,15,39,9.3,27,8,0,3,34,13,0,242,14.5,1374,17:24,14,21,142,158,47.3,skinnje01,22-23
Brady Skjei,28.0,CAR,D,81,18,20,38,7,40,8.2,13,4,1,3,17,3,0,188,9.6,1766,21:49,62,71,0,0,,skjeibr01,22-23
Juraj Slafkovsky,18.0,MTL,LW,39,4,6,10,-13,33,0.1,3,1,0,0,5,1,0,42,9.5,476,12:13,24,53,5,5,50.0,slafkju01,22-23
Jaccob Slavin,28.0,CAR,D,76,7,20,27,18,8,6.7,7,0,0,1,19,0,1,131,5.3,1671,22:00,103,36,0,0,,slavija01,22-23
Brendan Smith,33.0,NJD,D,60,0,5,5,3,63,1.3,0,0,0,0,4,0,1,58,0.0,933,15:33,76,102,0,0,,smithbr05,22-23
Cole Smith,27.0,NSH,F,69,4,13,17,-3,60,0.6,4,0,0,1,11,0,2,64,6.3,879,12:45,25,198,0,5,0.0,smithco02,22-23
Craig Smith,33.0,TOT,C,64,9,7,16,5,18,1.4,9,0,0,2,6,1,0,104,8.7,704,11:00,21,48,2,7,22.2,smithcr01,22-23
Givani Smith,24.0,TOT,RW,36,1,3,4,-2,72,-0.1,1,0,0,0,3,0,0,30,3.3,252,7:00,8,67,0,0,,smithgi01,22-23
Nathan Smith,24.0,ARI,C,4,0,0,0,-1,4,-0.1,0,0,0,0,0,0,0,2,0.0,30,7:27,3,6,9,11,45.0,smithna03,22-23
Reilly Smith,31.0,VEG,RW,78,26,30,56,11,16,6.1,16,6,4,4,26,4,0,180,14.4,1324,16:58,32,69,4,3,57.1,smithre01,22-23
Ty Smith,22.0,PIT,D,9,1,3,4,3,4,0.9,1,0,0,0,0,3,0,27,3.7,182,20:12,4,19,0,0,,smithty01,22-23
Joe Snively,27.0,WSH,F,12,2,2,4,3,0,0.5,2,0,0,0,2,0,0,16,12.5,151,12:36,6,4,2,1,66.7,snivejo01,22-23
Elmer Söderblom,21.0,DET,RW,21,5,3,8,0,8,0.9,5,0,0,2,3,0,0,30,16.7,254,12:04,11,21,1,3,25.0,soderel01,22-23
Victor Söderström,21.0,ARI,D,30,0,9,9,-3,24,1.0,0,0,0,0,6,3,0,31,0.0,485,16:10,39,17,0,0,,sodervi01,22-23
Egor Sokolov,22.0,OTT,F,5,1,1,2,2,0,0.3,1,0,0,1,1,0,0,5,20.0,35,7:02,2,5,0,0,,sokoleg01,22-23
Nikita Soshnikov,29.0,NYI,RW,3,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,4,0.0,30,9:56,0,8,0,1,0.0,soshnni01,22-23
Carson Soucy,28.0,SEA,D,78,3,13,16,18,68,3.7,3,0,0,0,11,0,2,87,3.4,1271,16:18,96,143,0,0,,soucyca01,22-23
Jordan Spence,21.0,LAK,D,6,0,1,1,1,0,0.2,0,0,0,0,1,0,0,6,0.0,84,14:00,3,3,0,0,,spencjo01,22-23
Daniel Sprong,25.0,SEA,RW,66,21,25,46,13,14,5.5,15,6,0,3,17,8,0,147,14.3,754,11:25,17,33,2,3,40.0,spronda01,22-23
Jared Spurgeon,33.0,MIN,D,79,11,23,34,32,14,8.9,10,1,0,3,19,3,1,149,7.4,1723,21:49,179,66,0,0,,spurgja01,22-23
Eric Staal,38.0,FLA,C,72,14,15,29,-5,26,2.0,12,0,2,1,15,0,0,106,13.2,1025,14:14,45,27,343,400,46.2,staaler01,22-23
Jordan Staal,34.0,CAR,C,81,17,17,34,7,32,3.3,16,0,1,3,16,0,1,124,13.7,1318,16:16,39,155,821,653,55.7,staaljo01,22-23
Marc Staal,36.0,FLA,D,82,3,12,15,10,43,3.0,3,0,0,0,12,0,0,55,5.5,1492,18:12,122,152,0,0,,staalma01,22-23
Steven Stamkos,32.0,TBL,C,81,34,50,84,-5,46,8.4,20,14,0,6,29,21,0,240,14.2,1541,19:01,51,92,501,430,53.8,stamkst01,22-23
Logan Stanley,24.0,WPG,D,19,1,2,3,-1,21,0.7,1,0,0,0,2,0,0,11,9.1,261,13:43,20,44,0,0,,stanllo01,22-23
Spencer Stastney,23.0,NSH,D,8,0,2,2,5,2,0.7,0,0,0,0,1,0,1,9,0.0,141,17:37,9,2,0,0,,stastsp01,22-23
