Player,Age,Tm,Pos,GP,G,A,PTS,PlusMin,PIM,PS,G-EV,G-PP,G-SH,G-GW,A-EV,A-PP,A-SH,SOG,ShotPerc,TOI,ATOI,BLK,HIT,FOW,FOL,FOPerc,UID,season
Ryan MacInnis,23,CBJ,C,10,0,1,1,1,0,0.0,0,0,0,0,1,0,0,13,0.0,94,9:21,3,8,10,17,37.0,macinry01,19-20
Nathan MacKinnon,24,COL,C,69,35,58,93,13,12,10.8,23,12,0,4,39,19,0,318,11.0,1464,21:13,31,51,363,478,43.2,mackina01,19-20
Josh Mahura,21,ANA,D,11,1,3,4,-3,2,0.5,1,0,0,0,3,0,0,11,9.1,179,16:14,11,2,0,0,,mahurjo01,19-20
Cale Makar,21,COL,D,57,12,38,50,12,12,7.7,8,4,0,4,23,15,0,121,9.9,1198,21:01,47,45,0,0,,makarca01,19-20
Beck Malenstyn,21,WSH,LW,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,4,0.0,28,9:16,1,5,0,0,,malenbe01,19-20
Denis Malgin,23,TOT,C,44,4,8,12,-9,14,0.3,3,1,0,0,7,0,1,50,8.0,528,11:59,16,35,65,98,39.9,malgide01,19-20
Evgeni Malkin,33,PIT,C,55,25,49,74,7,58,8.5,18,7,0,5,32,17,0,171,14.6,1074,19:31,22,38,441,435,50.3,malkiev01,19-20
Andrew Mangiapane,23,CGY,LW,68,17,15,32,4,18,3.8,17,0,0,2,14,1,0,109,15.6,932,13:42,25,73,12,31,27.9,mangian01,19-20
Brandon Manning,29,EDM,D,9,1,0,1,-1,17,0.2,1,0,0,0,0,0,0,8,12.5,99,11:03,6,10,0,0,,mannibr01,19-20
Josh Manson,28,ANA,D,50,1,8,9,-10,37,1.3,1,0,0,0,7,0,1,64,1.6,1032,20:38,65,113,0,0,,mansojo01,19-20
Anthony Mantha,25,DET,RW,43,16,22,38,-7,34,4.1,10,6,0,3,19,3,0,137,11.7,812,18:54,25,49,16,22,42.1,manthan01,19-20
Brad Marchand,31,BOS,LW,70,28,59,87,25,82,10.4,22,5,1,5,34,23,2,185,15.1,1362,19:27,19,55,22,29,43.1,marchbr03,19-20
Jonathan Marchessault,29,VEG,C,66,22,25,47,6,28,5.4,16,6,0,3,19,6,0,235,9.4,1141,17:17,12,99,58,78,42.6,audymjo01,19-20
Mason Marchment,24,TOR,F,4,0,1,1,0,0,0.0,0,0,0,0,1,0,0,3,0.0,32,8:05,0,3,1,0,100.0,marchma01,19-20
Martin Marinčin,27,TOR,D,26,1,3,4,-1,14,0.6,1,0,0,1,3,0,0,28,3.6,395,15:12,43,22,0,0,,marinma01,19-20
John Marino,22,PIT,D,56,6,20,26,17,20,5.6,5,1,0,0,17,3,0,61,9.8,1134,20:15,77,72,0,0,,marinjo01,19-20
Patrick Marleau,40,TOT,C,66,11,11,22,-5,14,1.7,10,1,0,3,11,0,0,117,9.4,1028,15:35,24,57,36,40,47.4,marlepa01,19-20
Mitch Marner,22,TOR,RW,59,16,51,67,6,16,6.2,10,6,0,2,32,18,1,154,10.4,1272,21:33,37,24,7,19,26.9,marnemi01,19-20
Pat Maroon,31,TBL,LW,64,9,14,23,4,71,1.9,8,1,0,1,12,2,0,80,11.3,794,12:25,13,104,6,3,66.7,maroopa01,19-20
Matt Martin,30,NYI,LW,55,5,3,8,-1,40,0.4,5,0,0,2,3,0,0,49,10.2,573,10:25,24,242,3,4,42.9,martima02,19-20
Alec Martinez,32,TOT,D,51,3,13,16,-4,23,3.0,3,0,0,0,9,4,0,75,4.0,1097,21:30,117,43,0,0,,martial01,19-20
Jordan Martinook,27,CAR,LW,45,2,11,13,-2,22,0.6,2,0,0,1,9,0,2,44,4.5,507,11:16,23,72,66,62,51.6,martijo01,19-20
Mike Matheson,25,FLA,D,59,8,12,20,-1,14,3.2,7,1,0,1,11,1,0,104,7.7,1064,18:02,53,44,0,0,,mathemi01,19-20
Stefan Matteau,25,CBJ,LW,9,2,1,3,0,5,0.4,2,0,0,0,1,0,0,18,11.1,111,12:22,10,27,0,0,,mattest02,19-20
Auston Matthews,22,TOR,C,70,47,33,80,19,8,10.8,35,12,0,5,20,13,0,290,16.2,1468,20:58,60,40,506,415,54.9,matthau01,19-20
Scott Mayfield,27,NYI,D,67,5,8,13,8,53,3.9,5,0,0,1,6,0,2,98,5.1,1336,19:57,117,93,0,0,,mayfisc01,19-20
Gerald Mayhew,27,MIN,F,13,2,0,2,4,2,0.3,2,0,0,0,0,0,0,16,12.5,150,11:33,6,11,3,3,50.0,mayhege01,19-20
Charlie McAvoy,22,BOS,D,67,5,27,32,24,41,6.9,4,1,0,1,25,1,1,101,5.0,1552,23:10,131,131,0,0,,mcavoch01,19-20
Jake McCabe,26,BUF,D,66,3,10,13,-11,41,2.0,2,0,1,1,10,0,0,75,4.0,1223,18:32,90,91,0,0,,mccabja01,19-20
Jared McCann,23,PIT,C,66,14,21,35,6,17,3.5,12,2,0,4,17,4,0,150,9.3,1006,15:15,27,89,265,306,46.4,mccanja01,19-20
Connor McDavid,23,EDM,C,64,34,63,97,-6,28,10.9,23,11,0,6,31,32,0,212,16.0,1399,21:52,18,37,320,350,47.8,mcdavco01,19-20
Ryan McDonagh,30,TBL,D,50,1,11,12,7,19,2.4,1,0,0,0,10,0,1,50,2.0,1035,20:42,101,36,0,0,,mcdonry01,19-20
Brock McGinn,25,CAR,LW,68,7,10,17,-4,17,0.8,5,0,2,1,10,0,0,93,7.5,898,13:12,28,80,15,24,38.5,mcginbr01,19-20
Dylan McIlrath,27,DET,D,16,0,0,0,-4,23,0.1,0,0,0,0,0,0,0,14,0.0,237,14:49,12,48,0,0,,mcilrdy01,19-20
Greg McKegg,27,NYR,C,53,5,4,9,-2,17,0.4,4,0,1,0,3,0,1,40,12.5,507,9:34,24,69,104,107,49.3,mckeggr01,19-20
Michael McLeod,21,NJD,C,12,0,2,2,4,4,0.2,0,0,0,0,2,0,0,11,0.0,123,10:14,6,19,40,40,50.0,mcleomi01,19-20
Brayden McNabb,29,VEG,D,71,2,7,9,1,40,2.2,1,0,1,0,7,0,0,73,2.7,1421,20:01,133,201,0,0,,mcnabbr01,19-20
Jayson Megna,29,COL,C,8,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,4,0.0,54,6:43,5,10,0,1,0.0,megnaja01,19-20
Timo Meier,23,SJS,RW,70,22,27,49,-22,42,4.6,20,2,0,2,20,7,0,199,11.1,1210,17:17,38,155,12,25,32.4,meierti01,19-20
Brennan Menell,22,MIN,D,5,0,0,0,1,2,0.1,0,0,0,0,0,0,0,4,0.0,70,13:59,4,2,0,0,,menelbr01,19-20
Nicholas Merkley,22,NJD,RW,4,1,1,2,0,2,0.2,1,0,0,0,1,0,0,8,12.5,45,11:22,2,9,0,0,,merklni01,19-20
Dakota Mermis,26,NJD,D,10,1,3,4,7,4,1.3,1,0,0,0,3,0,0,17,5.9,192,19:13,21,20,0,0,,mermida01,19-20
Jonathon Merrill,27,VEG,D,49,2,5,7,9,32,2.2,2,0,0,0,4,0,1,37,5.4,890,18:09,71,51,0,0,,merrijo01,19-20
Victor Mete,21,MTL,D,51,4,7,11,5,20,2.6,4,0,0,1,6,1,0,57,7.0,816,16:00,60,20,0,0,,metevi01,19-20
Jacob Middleton,24,SJS,D,10,0,2,2,-2,9,0.2,0,0,0,0,2,0,0,9,0.0,108,10:46,5,18,0,0,,middlja01,19-20
Ilya Mikheyev,25,TOR,F,39,8,15,23,7,4,2.3,7,0,1,1,15,0,0,98,8.2,607,15:35,13,26,3,1,75.0,mikheil01,19-20
Niko Mikkola,23,STL,D,5,0,1,1,3,0,0.4,0,0,0,0,1,0,0,10,0.0,72,14:22,3,5,0,0,,mikkoni01,19-20
Sonny Milano,23,TOT,LW,55,7,16,23,-7,26,1.8,6,1,0,2,14,2,0,75,9.3,720,13:06,13,26,0,0,,milanso01,19-20
Colin Miller,27,BUF,D,51,1,10,11,-9,22,1.4,1,0,0,1,7,3,0,79,1.3,874,17:08,40,87,0,0,,milleco02,19-20
J.T. Miller,26,VAN,C,69,27,45,72,11,47,7.9,18,9,0,3,27,16,2,165,16.4,1387,20:06,38,123,425,293,59.2,millejt01,19-20
Casey Mittelstadt,21,BUF,C,31,4,5,9,-5,2,0.5,3,1,0,1,4,1,0,34,11.8,396,12:46,8,11,86,99,46.5,mitteca01,19-20
Sean Monahan,25,CGY,C,70,22,26,48,-16,25,4.6,14,8,0,5,18,8,0,166,13.3,1267,18:06,22,65,549,495,52.6,monahse01,19-20
Brandon Montour,25,BUF,D,54,5,13,18,13,28,4.4,5,0,0,0,11,2,0,86,5.8,1053,19:30,53,60,0,0,,montobr01,19-20
John Moore,29,BOS,D,24,2,1,3,-2,11,0.7,2,0,0,0,1,0,0,33,6.1,397,16:33,27,36,0,0,,moorejo01,19-20
Trevor Moore,24,TOT,LW,42,6,4,10,-4,6,0.5,6,0,0,0,3,0,1,60,10.0,542,12:54,17,60,4,10,28.6,mooretr01,19-20
Samuel Morin,24,PHI,D,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,13,12:32,0,2,0,0,,morinsa01,19-20
Josh Morrissey,24,WPG,D,65,5,26,31,1,24,4.9,4,1,0,0,15,11,0,120,4.2,1480,22:46,59,34,0,0,,morrijo04,19-20
Tyler Motte,24,VAN,C,34,4,4,8,-10,10,0.0,4,0,0,0,4,0,0,38,10.5,446,13:07,37,118,8,11,42.1,mottety01,19-20
Mirco Müller,24,NJD,D,50,2,5,7,-13,23,1.0,2,0,0,0,4,1,0,29,6.9,882,17:39,91,63,0,0,,muellmi01,19-20
Connor Murphy,26,CHI,D,58,5,14,19,2,27,3.5,5,0,0,0,13,0,1,117,4.3,1233,21:15,138,128,0,0,,murphco02,19-20
Ryan Murray,26,CBJ,D,27,2,7,9,-9,4,1.2,2,0,0,0,5,2,0,32,6.3,539,19:57,50,12,0,0,,murrary01,19-20
Jake Muzzin,30,TOR,D,53,6,17,23,12,40,4.3,6,0,0,1,16,0,1,99,6.1,1145,21:36,110,109,0,0,,muzzija01,19-20
Philippe Myers,23,PHI,D,50,4,12,16,17,30,4.0,4,0,0,0,12,0,0,78,5.1,855,17:06,44,80,0,0,,myersph01,19-20
Tyler Myers,29,VAN,D,68,6,15,21,-7,49,3.3,4,1,1,1,9,6,0,134,4.5,1463,21:30,108,99,0,0,,myersty01,19-20
Vladislav Namestnikov,27,TOT,C,65,17,14,31,-5,45,3.0,11,2,4,2,10,2,2,98,17.3,979,15:03,47,108,22,25,46.8,namesvl01,19-20
Riley Nash,30,CBJ,C,64,5,9,14,6,10,1.1,4,0,1,1,9,0,0,64,7.8,758,11:51,36,68,245,267,47.9,nashri02,19-20
James Neal,32,EDM,LW,55,19,12,31,-20,12,3.0,7,12,0,2,7,5,0,112,17.0,897,16:18,17,88,11,20,35.5,nealja01,19-20
Martin Nečas,21,CAR,C,64,16,20,36,-6,20,3.5,11,5,0,3,16,4,0,88,18.2,907,14:10,19,65,13,35,27.1,necasma01,19-20
Brock Nelson,28,NYI,C,68,26,28,54,6,32,6.3,22,4,0,5,25,3,0,175,14.9,1282,18:52,44,49,615,573,51.8,nelsobr01,19-20
Patrik Nemeth,27,DET,D,64,1,8,9,-10,28,2.5,1,0,0,1,7,0,1,89,1.1,1410,22:02,92,80,0,0,,nemetpa01,19-20
Aaron Ness,29,ARI,D,24,0,1,1,1,0,0.6,0,0,0,0,1,0,0,11,0.0,301,12:32,20,17,0,0,,nessaa01,19-20
Valeri Nichushkin,24,COL,RW,65,13,14,27,26,14,3.4,11,1,1,3,14,0,0,113,11.5,915,14:04,22,84,2,3,40.0,nichuva01,19-20
Nino Niederreiter,27,CAR,RW,67,11,18,29,-3,42,2.2,7,4,0,2,11,7,0,115,9.6,993,14:49,19,52,1,3,25.0,niedeni01,19-20
Frans Nielsen,35,DET,C,60,4,5,9,-13,8,-0.2,3,0,1,0,2,2,1,86,4.7,821,13:41,35,44,210,246,46.1,nielsfr01,19-20
Matthew Nieto,27,COL,LW,70,8,13,21,7,6,1.5,6,0,2,3,13,0,0,85,9.4,945,13:30,23,37,2,3,40.0,nietoma01,19-20
Boo Nieves,26,NYR,C,4,0,0,0,2,4,0.0,0,0,0,0,0,0,0,2,0.0,30,7:32,2,3,14,5,73.7,nievecr01,19-20
Sami Niku,23,WPG,D,17,0,5,5,-2,12,0.6,0,0,0,0,5,0,0,27,0.0,275,16:10,19,16,0,0,,nikusa01,19-20
Matt Niskanen,33,PHI,D,68,8,25,33,15,29,6.4,3,4,1,0,16,9,0,126,6.3,1490,21:54,84,124,0,0,,niskama01,19-20
Stefan Noesen,26,TOT,RW,40,7,2,9,-1,32,0.9,6,1,0,2,2,0,0,67,10.4,461,11:32,17,74,7,11,38.9,noesest01,19-20
Joakim Nordström,27,BOS,C,48,4,3,7,-6,17,0.0,4,0,0,0,3,0,0,49,8.2,581,12:06,31,91,1,6,14.3,nordsjo02,19-20
Joshua Norris,20,OTT,C,3,0,0,0,2,0,0.0,0,0,0,0,0,0,0,9,0.0,54,17:55,2,3,30,19,61.2,norrijo01,19-20
Tomáš Nosek,27,VEG,C,67,8,7,15,-2,20,0.9,7,0,1,1,7,0,0,93,8.6,778,11:36,38,91,217,216,50.1,nosekto01,19-20
Ryan Nugent-Hopkins,26,EDM,C,65,22,39,61,1,33,6.4,15,7,0,4,22,17,0,172,12.8,1330,20:28,44,33,205,199,50.7,nugenry01,19-20
Darnell Nurse,24,EDM,D,71,5,28,33,-2,48,5.5,5,0,0,1,23,5,0,170,2.9,1665,23:27,141,172,0,0,,nurseda01,19-20
Markus Nutivaara,25,CBJ,D,37,3,6,9,2,4,2.2,3,0,0,0,5,1,0,47,6.4,589,15:55,33,35,0,0,,nutivma01,19-20
Joakim Nygård,27,EDM,F,33,3,6,9,0,8,0.7,2,1,0,0,6,0,0,39,7.7,353,10:41,8,18,3,3,50.0,nygarjo01,19-20
Alexander Nylander,21,CHI,LW,65,10,16,26,-2,10,2.2,10,0,0,1,14,2,0,94,10.6,789,12:08,14,29,5,14,26.3,nylanal01,19-20
William Nylander,23,TOR,C,68,31,28,59,-2,12,6.7,22,9,0,7,20,8,0,197,15.7,1238,18:13,14,9,106,106,50.0,nylanwi01,19-20
Gustav Nyquist,30,CBJ,RW,70,15,27,42,4,16,4.2,11,3,1,3,21,6,0,151,9.9,1262,18:02,26,37,17,16,51.5,nyquigu01,19-20
Logan O'Connor,23,COL,RW,16,2,0,2,0,2,0.2,2,0,0,1,0,0,0,15,13.3,135,8:26,8,20,0,1,0.0,oconnlo01,19-20
Ryan O'Reilly,28,STL,C,71,12,49,61,11,10,5.4,9,2,1,3,33,16,0,118,10.2,1461,20:34,42,16,880,676,56.6,oreilry01,19-20
Jordan Oesterle,27,ARI,D,58,3,10,13,-9,14,2.2,3,0,0,0,8,2,0,69,4.3,987,17:01,88,48,0,0,,oestejo01,19-20
Kyle Okposo,31,BUF,RW,52,9,10,19,-3,28,1.7,8,1,0,2,10,0,0,82,11.0,668,12:51,15,55,38,33,53.5,okposky01,19-20
Jamie Oleksiak,27,DAL,D,69,3,7,10,-6,41,2.4,3,0,0,1,7,0,0,76,3.9,1091,15:49,59,153,0,0,,oleksja01,19-20
Mathieu Olivier,22,NSH,F,8,0,1,1,1,4,0.0,0,0,0,0,1,0,0,6,0.0,60,7:33,1,17,0,0,,olivima01,19-20
Gustav Olofsson,25,MTL,D,3,0,0,0,-4,2,-0.3,0,0,0,0,0,0,0,2,0.0,24,8:06,6,1,0,0,,olofsgu01,19-20
Victor Olofsson,24,BUF,RW,54,20,22,42,-1,6,4.7,9,11,0,4,16,6,0,127,15.7,993,18:23,16,10,1,1,50.0,olofsvi01,19-20
Dmitry Orlov,28,WSH,D,69,4,23,27,5,36,4.0,3,1,0,2,18,4,1,105,3.8,1530,22:10,82,106,0,0,,orlovdm01,19-20
T.J. Oshie,33,WSH,C,69,26,23,49,4,26,5.5,16,10,0,4,21,2,0,133,19.5,1262,18:18,58,90,119,119,50.0,oshietj01,19-20
Xavier Ouellet,26,MTL,D,12,0,2,2,0,4,0.3,0,0,0,0,2,0,0,8,0.0,167,13:54,15,24,0,0,,ouellxa01,19-20
Alex Ovechkin,34,WSH,LW,68,48,19,67,-12,30,8.7,35,13,0,3,14,5,0,311,15.4,1405,20:40,30,184,1,0,100.0,ovechal01,19-20
Max Pacioretty,31,VEG,LW,71,32,34,66,18,44,8.6,24,8,0,5,23,11,0,307,10.4,1272,17:55,35,90,51,45,53.1,pacioma01,19-20
Jean-Gabriel Pageau,27,TOT,C,67,26,16,42,4,49,5.0,18,5,3,5,8,5,3,151,17.2,1284,19:09,53,128,615,534,53.5,pageaje01,19-20
Ondřej Palát,28,TBL,LW,69,17,24,41,25,22,4.7,12,4,1,2,20,4,0,128,13.3,1117,16:11,61,145,7,14,33.3,palaton01,19-20
Kyle Palmieri,28,NJD,RW,65,25,20,45,-4,41,5.3,14,11,0,3,13,7,0,155,16.1,1112,17:07,36,74,12,25,32.4,palmiky01,19-20
Artemi Panarin,28,NYR,LW,69,32,63,95,36,20,11.4,25,7,0,4,46,17,0,209,15.3,1422,20:36,18,25,1,1,50.0,panarar01,19-20
Richard Pánik,28,WSH,RW,59,9,13,22,16,36,2.5,9,0,0,1,13,0,0,67,13.4,669,11:20,19,75,11,8,57.9,panikri01,19-20
Cédric Paquette,26,TBL,C,61,7,11,18,-1,42,1.0,6,0,1,0,10,0,1,78,9.0,796,13:03,49,175,316,305,50.9,paquece01,19-20
Colton Parayko,26,STL,D,64,10,18,28,8,16,5.7,7,3,0,1,15,2,1,162,6.2,1472,23:00,106,87,0,0,,parayco01,19-20
Zach Parise,35,MIN,LW,69,25,21,46,-11,8,4.7,12,12,1,4,15,6,0,155,16.1,1187,17:12,38,27,41,36,53.2,parisza01,19-20
David Pastrňák,23,BOS,RW,70,48,47,95,21,40,13.2,28,20,0,10,29,18,0,279,17.2,1327,18:58,22,47,7,11,38.9,pastrda01,19-20
Greg Pateryn,29,MIN,D,20,0,3,3,1,6,0.6,0,0,0,0,3,0,0,22,0.0,309,15:28,30,25,0,0,,patergr01,19-20
Nick Paul,24,OTT,LW,56,9,11,20,0,24,1.6,9,0,0,2,10,1,0,103,8.7,809,14:27,39,122,191,182,51.2,paulni01,19-20
Joe Pavelski,35,DAL,C,67,14,17,31,6,29,3.2,8,6,0,3,11,5,1,125,11.2,1134,16:56,52,62,351,301,53.8,paveljo01,19-20
Tanner Pearson,27,VAN,LW,69,21,24,45,-4,27,4.5,16,3,2,3,16,7,1,164,12.8,1139,16:31,40,96,3,14,17.6,pearsta01,19-20
Matthew Peca,26,TOT,C,14,0,2,2,-4,0,-0.2,0,0,0,0,2,0,0,7,0.0,146,10:27,4,15,43,36,54.4,pecama01,19-20
Andrew Peeke,21,CBJ,D,22,1,2,3,1,4,0.9,1,0,0,0,2,0,0,23,4.3,305,13:51,21,25,0,0,,peekean01,19-20
Adam Pelech,25,NYI,D,38,1,8,9,4,20,2.2,1,0,0,0,6,0,2,49,2.0,803,21:08,83,81,0,0,,pelecad01,19-20
Brendan Perlini,23,TOT,LW,40,1,3,4,-18,10,-0.7,1,0,0,0,3,0,0,48,2.1,428,10:42,10,22,0,0,,perlibr01,19-20
Mathieu Perreault,32,WPG,C,49,7,8,15,-9,10,0.8,5,2,0,0,8,0,0,71,9.9,642,13:06,19,69,13,6,68.4,perrema01,19-20
David Perron,31,STL,LW,71,25,35,60,2,52,6.6,16,9,0,9,17,18,0,166,15.1,1300,18:19,19,67,3,5,37.5,perroda01,19-20
Corey Perry,34,DAL,RW,57,5,16,21,-2,70,1.5,4,1,0,0,10,6,0,77,6.5,782,13:43,33,60,4,6,40.0,perryco01,19-20
Joel Persson,25,EDM,D,13,0,2,2,-1,2,0.3,0,0,0,0,2,0,0,17,0.0,199,15:19,10,6,0,0,,perssjo02,19-20
Brett Pesce,25,CAR,D,61,4,14,18,7,27,3.9,4,0,0,0,12,0,2,104,3.8,1335,21:53,91,22,0,0,,pescebr01,19-20
Nic Petan,24,TOR,C,16,0,3,3,-4,4,-0.2,0,0,0,0,3,0,0,19,0.0,178,11:07,4,7,1,3,25.0,petanni01,19-20
Jeff Petry,32,MTL,D,71,11,29,40,-10,26,6.0,7,3,1,3,20,9,0,158,7.0,1679,23:39,79,177,0,0,,petryje01,19-20
Elias Pettersson,21,VAN,C,68,27,39,66,16,18,7.7,19,8,0,5,23,16,0,162,16.7,1260,18:32,42,63,59,82,41.8,petteel01,19-20
Marcus Pettersson,23,PIT,D,69,2,20,22,9,35,4.3,2,0,0,0,18,2,0,79,2.5,1339,19:24,84,106,0,0,,pettema01,19-20
Alex Pietrangelo,30,STL,D,70,16,36,52,11,20,9.1,10,6,0,3,19,16,1,225,7.1,1693,24:11,89,47,0,0,,pietral01,19-20
Lawrence Pilut,24,BUF,D,13,0,0,0,-4,4,-0.1,0,0,0,0,0,0,0,6,0.0,211,16:14,19,10,0,0,,pilutla01,19-20
Neal Pionk,24,WPG,D,71,6,39,45,10,32,7.3,3,3,0,1,17,22,0,177,3.4,1660,23:23,78,165,0,0,,pionkne01,19-20
Brandon Pirri,28,VEG,C,16,0,2,2,-4,8,-0.3,0,0,0,0,2,0,0,24,0.0,201,12:34,5,16,6,3,66.7,pirribr01,19-20
Tyler Pitlick,28,PHI,C,63,8,12,20,11,12,1.9,8,0,0,1,12,0,0,76,10.5,759,12:03,42,132,5,13,27.8,pitlity01,19-20
Ryan Poehling,21,MTL,C,27,1,1,2,-4,4,-0.3,1,0,0,0,1,0,0,26,3.8,279,10:20,10,38,3,12,20.0,poehlry01,19-20
Austin Poganski,23,STL,RW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,6,5:54,0,0,0,0,,poganau01,19-20
Brayden Point,23,TBL,C,66,25,39,64,28,11,7.7,17,8,0,4,34,5,0,141,17.7,1248,18:54,30,24,397,380,51.1,pointbr01,19-20
Roman Polák,33,DAL,D,41,0,4,4,-6,24,0.9,0,0,0,0,4,0,0,34,0.0,683,16:40,94,104,0,0,,polakro01,19-20
Tucker Poolman,26,WPG,D,57,4,12,16,-1,24,2.8,3,0,1,1,12,0,0,64,6.3,995,17:27,59,58,0,0,,poolmtu01,19-20
Derrick Pouliot,26,STL,D,2,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,1,0.0,17,8:20,1,2,0,0,,poulide01,19-20
Nikolai Prokhorkin,26,LAK,LW,43,4,10,14,-6,6,0.8,4,0,0,1,7,3,0,63,6.3,520,12:06,7,38,101,111,47.6,prokhni01,19-20
Dalton Prout,29,SJS,D,2,0,0,0,0,7,0.0,0,0,0,0,0,0,0,2,0.0,26,12:49,3,3,0,0,,proutda01,19-20
Ivan Provorov,23,PHI,D,69,13,23,36,11,24,7.1,6,7,0,3,13,9,1,150,8.7,1714,24:51,111,84,0,0,,provoiv01,19-20
Ryan Pulock,25,NYI,D,68,10,25,35,8,14,6.8,7,3,0,3,20,5,0,163,6.1,1524,22:24,139,110,0,0,,pulocry01,19-20
Mark Pysyk,28,FLA,D,58,9,9,18,4,20,3.3,9,0,0,1,9,0,0,64,14.1,740,12:45,38,47,3,3,50.0,pysykma01,19-20
John Quenneville,23,CHI,C,9,0,0,0,-1,0,-0.2,0,0,0,0,0,0,0,14,0.0,99,11:03,3,21,3,1,75.0,quennjo02,19-20
Alan Quine,26,CGY,C,9,1,0,1,-1,4,0.0,1,0,0,0,0,0,0,12,8.3,88,9:48,2,6,1,0,100.0,quineal01,19-20
Gage Quinney,24,VEG,F,3,0,1,1,-1,0,0.0,0,0,0,0,1,0,0,2,0.0,29,9:43,0,2,8,9,47.1,quinnga01,19-20
Lukáš Radil,29,SJS,C,14,0,0,0,-3,8,-0.3,0,0,0,0,0,0,0,12,0.0,132,9:24,2,16,1,3,25.0,radillu01,19-20
Alexander Radulov,33,DAL,RW,60,15,19,34,8,46,3.9,8,7,0,3,16,3,0,132,11.4,1005,16:45,42,48,4,10,28.6,radulal01,19-20
Michael Raffl,31,PHI,LW,58,8,12,20,-2,14,1.5,7,0,1,2,11,1,0,66,12.1,717,12:22,25,73,99,98,50.3,rafflmi01,19-20
Rickard Rakell,26,ANA,RW,65,15,27,42,-5,12,3.9,12,3,0,2,18,6,3,186,8.1,1180,18:10,29,81,10,3,76.9,rakelri01,19-20
Mikko Rantanen,23,COL,RW,42,19,22,41,-2,14,4.6,11,8,0,5,16,6,0,107,17.8,796,18:57,23,28,44,31,58.7,rantami01,19-20
Victor Rask,26,MIN,C,43,5,8,13,7,6,1.3,5,0,0,2,8,0,0,38,13.2,451,10:29,8,26,120,152,44.1,raskvi01,19-20
Ryan Reaves,33,VEG,RW,71,8,7,15,-5,47,0.9,8,0,0,1,7,0,0,61,13.1,720,10:09,24,316,24,28,46.2,reavery01,19-20
Mike Reilly,26,TOT,D,44,1,15,16,-6,24,1.9,0,1,0,1,6,8,1,85,1.2,793,18:01,46,39,0,0,,reillmi01,19-20
Sam Reinhart,24,BUF,C,69,22,28,50,-15,20,4.5,17,5,0,2,21,7,0,144,15.3,1423,20:38,27,36,40,72,35.7,reinhsa01,19-20
Anthony Richard,23,NSH,C,1,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,2,0.0,4,4:10,0,0,0,0,,richaan01,19-20
Brad Richardson,34,ARI,C,59,6,5,11,1,20,0.6,5,0,1,3,4,0,1,76,7.9,805,13:39,44,77,355,303,54.0,richabr02,19-20
Tobias Rieder,27,CGY,C,55,4,6,10,-12,6,0.0,3,0,1,0,5,0,1,77,5.2,610,11:05,26,30,11,42,20.8,riedeto01,19-20
Morgan Rielly,25,TOR,D,47,3,24,27,6,24,3.9,3,0,0,2,17,7,0,123,2.4,1137,24:12,67,38,0,1,0.0,riellmo01,19-20
Juuso Riikola,26,PIT,D,36,1,6,7,3,6,1.5,1,0,0,0,4,2,0,38,2.6,500,13:53,24,74,0,0,,riikoju01,19-20
Zac Rinaldo,29,CGY,C,19,3,2,5,-1,34,0.5,3,0,0,2,2,0,0,19,15.8,157,8:16,8,69,0,0,,rinalza01,19-20
Rasmus Ristolainen,25,BUF,D,69,6,27,33,-2,46,5.4,4,2,0,0,19,7,1,128,4.7,1573,22:48,82,203,0,0,,ristora01,19-20
Brett Ritchie,26,BOS,RW,27,2,4,6,-3,21,0.3,2,0,0,1,3,1,0,34,5.9,281,10:24,3,89,2,3,40.0,ritchbr01,19-20
Nick Ritchie,24,TOT,LW,48,9,12,21,1,97,2.1,7,2,0,2,11,1,0,78,11.5,680,14:10,17,102,1,7,12.5,ritchni01,19-20
Jason Robertson,20,DAL,LW,3,0,1,1,0,0,0.0,0,0,0,0,0,1,0,4,0.0,37,12:19,0,1,0,0,,roberja01,19-20
Buddy Robinson,28,CGY,RW,5,1,0,1,0,7,0.1,1,0,0,0,0,0,0,6,16.7,61,12:14,5,14,0,0,,robinbu01,19-20
Eric Robinson,24,CBJ,LW,50,7,5,12,10,12,1.6,7,0,0,3,5,0,0,69,10.1,548,10:57,15,79,4,7,36.4,robiner01,19-20
Evan Rodrigues,26,TOT,C,45,6,4,10,-8,14,0.5,5,1,0,1,4,0,0,75,8.0,508,11:17,15,24,121,136,47.1,rodriev01,19-20
Kevin Rooney,26,NJD,C,49,4,5,9,8,20,0.8,2,0,2,0,4,0,1,59,6.8,575,11:44,32,64,175,197,47.0,rooneke01,19-20
Calle Rosén,25,TOT,D,12,0,3,3,0,4,0.4,0,0,0,0,3,0,0,14,0.0,163,13:35,7,3,0,0,,rosenca01,19-20
Jack Roslovic,23,WPG,C,71,12,17,29,4,12,2.5,11,1,0,0,16,1,0,117,10.3,1058,14:54,21,58,70,78,47.3,rosloja01,19-20
