"ID","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"40","Phil Kessel","VGK","C, R","82","0.88333333333333","0.010772357723577","-14.52","25.13","-11.59","-12.19","-9.5","-13.61","-10.84","-57.68","-","-1.94","-8.52","-","-1.07","-0.92","-12.51","-7.94","77.58","-11.99","-5.42","-21.87","-","-1.35","-3.29","-","-3.36","132.61","-6.47","-0.77","-4.39","-15.00","-3.91","-75.49","-","0","-2.8","0.00","-","-","-","0","0","0","67.92","-","0","0","0","-"
"638","Mac Hollowell","TOR","D","6","1.7","0.28333333333333","22.19","25.06","11.05","26.56","-1.5","22.52","26.56","20.35","18.52","-2.18","30.93","-33.33","7.2","7.29","29.21","28.74","20.35","21.79","33.11","20","37.50","-2.18","33.11","-50.00","-5.83","0.46","-11.11","0","0","-","-3.16","-8.97","-5.00","0","-3.16","0.00","0.00","50.00","0.500","0","0","0","141.18","-","0","35.29","0","-"
"608","Cale Makar","COL","D","60","163.38333333333","2.7230555555556","1.54","25.05","-1.55","0.91","18.89","-2.08","-0.05","11.95","-2.91","0.27","-3.68","7.79","0.25","1.87","0.51","-0.4","12.88","-2.92","0.03","10.89","-3.19","-0.05","-2.61","2.45","-0.58","2.65","-2.18","-0.06","-0.19","0.00","-0.42","18.84","-2.43","0","-1.34","0.00","11.11","90.36","1.015","0.37","6.98","39.66","20.2","0.92","1.47","10.28","61.7","2.33"
"66","Steven Stamkos","T.B","C","81","25.416666666667","0.31378600823045","-10.63","24.17","-9.18","-11.3","32.4","-12.86","-7.29","32.05","-12.72","-0.92","6.92","-11.32","-1.35","3.36","-14.48","-4.37","29.53","-7.81","-4.47","11.74","-14.65","-0.46","3.08","-10.34","0.13","23.72","-3.24","0","6.77","0.00","-8.01","99.21","-8.31","-0.44","-1.78","-20.00","0.00","83.78","0.838","4.72","7.08","146.36","35.41","3.13","4.72","7.08","179.41","2.56"
"331","Max Domi","CHI, DAL","C","80","1.5","0.01875","-14.96","24.1","-13.50","-13.26","-33.12","-15.35","-12.24","-53.9","-","-1.36","-8.16","-","-0.74","-2.22","-9.15","-5.44","26.44","-9.22","-2.55","55.85","-9.55","-0.85","-3.74","-","-3.85","-39.22","-","-0.45","-3.85","-10.53","-6.39","-2.15","-9.63","-0.25","-2.21","-10.00","-","-","-","0","80","40","400","0.00","0","80","80","0.00"
"518","Andrew Peeke","CBJ","D","80","248.65","3.108125","-5.16","24.08","-6.20","-3.59","20.13","-6.06","-0.18","12.42","-3.08","-0.83","2.89","-10.23","-0.48","1.38","-5.88","-3.64","11.22","-6.27","-1.86","2.92","-6.75","-0.29","-1.43","-3.33","-2.37","11.08","-5.96","-0.71","2.3","-20.00","-0.25","19.69","-2.70","0","3.76","0.00","2.08","84.25","0.863","0.24","3.62","34.99","10.38","0.68","2.65","8.2","63.46","4.01"
"114","Brian Dumoulin","PIT","D","82","242.78333333333","2.9607723577236","-3.3","24.02","-4.89","-3.02","16.14","-5.29","-4.58","9.22","-7.49","0.65","5.44","2.22","-0.25","1.66","-4.32","-1.93","17.23","-5.46","-2.06","7.08","-10.16","0.16","2.1","-2.50","0.17","13.53","-1.53","0.66","2.5","13.33","-1.86","16.59","-3.49","0","2.12","0.00","12.12","84.29","0.964","0.74","6.92","50.66","22.74","1.44","2.47","9.89","79.33","3.02"
"693","Damien Giroux","MIN","C","1","1","1","-12","24","-25.00","-12","24","-25.00","-12","36","-33.33","0","0","-","-1.21","1.17","-25.48","-12","36","-33.33","-12","60","-100.00","0","0","-","0","-32","-","0","0","-","0","-17.33","-","0","0","-","-","100.00","1.00","0","0","0","120","-","0","0","0","-"
"491","Luke Kunin","S.J","C","31","57.35","1.85","-0.91","23.89","-2.61","0.34","19.83","-1.96","-0.61","19.01","-5.14","-0.57","3.31","-12.50","-0.56","1.87","-7.88","-5.74","14.94","-9.26","-1.72","5.88","-7.14","-0.57","0.37","-25.00","-5.35","12.08","-10.61","0","3.29","0.00","-0.44","-0.41","-0.45","0","0.68","0.00","0.00","87.50","0.875","1.05","4.18","24.06","53.36","4.17","1.05","6.28","29.29","3.45"
"79","Derek Stepan","CAR","C","73","49.233333333333","0.67442922374429","-1.51","23.84","-5.14","-0.63","18.54","-4.55","0.44","12.91","-3.24","0.17","1.87","-1.93","-0.92","0.99","-11.18","-6.51","15.85","-12.71","-3.52","-1.93","-10.88","0.52","-2.11","32.61","-3.99","23.71","-14.27","-0.47","1.14","-18.18","2.72","18.59","-0.57","0","4.52","0.00","11.11","86.96","0.981","3.66","4.87","57.28","57.28","6.00","3.66","9.75","78","4.48"
"448","Lawson Crouse","ARI","L","77","173.76666666667","2.25670995671","-2.88","23.73","-3.15","-1.53","17.7","-2.58","-0.69","10.68","-2.12","-0.23","0.65","-2.55","-0.25","1.78","-3.08","-2.42","10.1","-3.55","-0.58","2.46","-2.15","0","-2.03","0.00","-2.45","10.19","-4.47","-0.31","4.14","-18.33","0.22","25.06","-0.91","0","-0.61","0.00","5.56","86.79","0.923","0.35","7.6","63.88","40.4","0.54","0.69","8.29","75.27","0.91"
"59","Mikael Backlund","CGY","C","82","175.26666666667","2.1373983739837","3.37","23.34","-2.20","3.99","18.91","-1.83","2.26","9.25","-1.28","0.51","1.59","2.67","0.34","2.01","-1.35","1.3","5.87","-0.14","-2.01","6.05","-10.31","0.04","0.85","-14.29","4.41","-0.24","7.12","0.63","0.26","10.42","4.9","27.69","0.16","0","0.79","0.00","7.27","86.36","0.936","1.71","6.5","71.21","17.12","2.35","4.45","9.93","102.7","4.15"
"727","Moritz Seider","DET","D","82","212.46666666667","2.5910569105691","-7.44","23.17","-8.04","-5.45","24.89","-9.24","-4.01","19.38","-9.79","0.81","5.61","3.64","-0.53","3.49","-10.19","-3.37","17.14","-7.36","-1.22","11.52","-9.20","0.85","1.96","15.79","-2.86","7.49","-6.53","-0.05","2.38","-8.97","-3.67","11.1","-5.83","0","2.69","0.00","13.33","83.69","0.970","0.56","7.06","48.57","27.39","1.15","2.82","10.17","68.06","3.98"
"364","Tony DeAngelo","PHI","D","70","74.533333333333","1.0647619047619","5.41","23.03","1.07","6.48","24.51","1.49","6.17","20.17","1.73","-1.21","-2.95","-6.54","0.2","3.74","-2.31","-2.01","19.36","-5.37","1.61","13.19","-0.67","-0.54","0.22","-9.42","-4.83","8.23","-10.24","-0.3","-1.13","-8.33","6.27","9.88","5.79","-0.65","-3.36","-12.50","4.76","90.80","0.956","0.81","12.08","37.84","47.5","2.08","4.03","14.49","56.35","6.67"
"38","Jordan Staal","CAR","C","81","190.7","2.3543209876543","-10.63","22.98","-13.65","-8.26","18.81","-13.25","-6.33","8.86","-11.87","-1.06","1.29","-15.53","-0.2","2.31","-6.06","-7.79","9.13","-13.97","-3.17","7.81","-12.28","-0.31","-0.42","-2.78","-6.16","1.76","-15.84","-1","1.6","-42.86","-4.85","23.53","-16.20","0","0.73","0.00","11.54","87.58","0.991","0.31","6.92","62.61","23.6","0.50","0.94","11.96","88.41","1.06"
"179","Dylan DeMelo","WPG","D","75","199.2","2.656","-2.43","22.72","-4.28","-2.59","21.84","-6.17","-2.67","17.17","-8.41","1.47","2.16","13.75","0.24","2.71","-1.30","-0.69","15.38","-3.58","1.89","8.69","2.81","0.87","0.95","14.17","-3.44","8.92","-8.79","0.8","1.46","22.22","-1.88","17.77","-4.15","0","0.17","0.00","22.22","87.76","1.100","0.3","3.92","47.29","20.78","0.63","1.2","6.63","69.88","1.69"
"428","Travis Konecny","PHI","R","60","110.85","1.8475","5.44","22.29","0.96","6.12","19.08","1.79","4.65","16.05","0.60","3.08","-0.08","23.82","0.72","3.4","1.36","6.06","29.81","0.70","6.35","20.27","6.17","3.79","1.12","46.67","-0.39","12.72","-4.36","0","-1.64","0.00","-1.24","-5.08","-1.13","-1.03","0.04","-25.00","24.14","86.36","1.105","1.62","8.66","46.55","31.39","3.37","2.17","9.2","69.82","3.01"
"517","Max Jones","ANA","L","69","7.6","0.11014492753623","2.02","22.2","-0.42","3.4","20.02","0.46","5.64","14.77","3.01","0","28.12","0.00","1.8","1.37","12.59","11.32","26.43","8.14","13.72","19.84","18.02","0","10.97","0.00","-3.21","8.79","-5.58","0","5.25","0.00","-2.98","-11.33","-4.18","0","19.08","0.00","0.00","50.00","0.500","0","7.89","0","102.63","-","0","7.89","0","-"
"466","Kevin Stenlund","WPG","C","54","98.066666666667","1.816049382716","0.67","22.16","-1.53","-1.07","13.1","-2.89","-0.98","17.36","-5.51","0.24","1.75","-0.71","0.01","1.26","-1.72","0.81","8.85","-0.26","1.65","2.57","3.97","0.57","-0.51","15.15","-1.13","8.38","-3.86","-0.44","3.2","-33.33","0.14","30.24","-1.99","0","-0.2","0.00","14.29","88.12","1.024","0.61","3.67","67.91","37.93","0.89","0.61","5.51","85.66","0.71"
"798","Billy Sweezey","CBJ","D","9","22.066666666667","2.4518518518519","11","22.15","5.62","5.56","31.24","1.87","0.12","26.74","-3.19","0","-5.2","0.00","0.36","4.34","2.18","10.88","13.39","10.81","0","15.38","0.00","0","-1.3","0.00","14.5","-2.65","19.05","0","1.89","0.00","-1.88","12.66","-3.83","0","-7.68","0.00","0.00","87.50","0.875","0","2.72","35.35","5.44","0.00","0","2.72","57.1","0.00"
"501","Rasmus Asplund","BUF, NSH","C","46","32.683333333333","0.71050724637681","10.41","22.08","4.13","13.16","15.95","7.64","15","19.3","9.42","0","0.31","-0.48","1.67","2.54","9.60","11.32","10.43","9.96","10.1","16.53","10.54","0.61","0.31","5.95","1.63","-8.13","4.12","-0.82","1.23","-18.18","-2.21","10.19","-4.12","0","-1.33","0.00","7.14","87.50","0.946","1.84","12.85","55.07","36.72","3.23","1.84","14.69","62.42","2.86"
"27","Anton Stralman","BOS","D","8","7.3","0.9125","-2.81","21.62","-5.71","0.4","18.02","-3.33","0.4","2.59","-0.84","-1.6","-8.02","-","0.42","4.19","-3.54","6.81","48.7","-3.37","11.63","-6.02","32.35","0","-4.81","-","-6.42","72.96","-20.00","-2.14","0","-100.00","-2.32","-39.11","-4.35","0","-4.63","0.00","0.00","100.00","1.000","0","0","16.44","82.19","0.00","8.22","8.22","16.44","33.33"
"204","Mika Zibanejad","NYR","C","82","158.53333333333","1.9333333333333","5.77","21.46","0.94","5.66","14.54","1.97","3.28","12.92","0.10","1.05","0.7","9.29","0.33","2.31","-0.78","3.55","13.6","1.01","2.86","13.43","-0.97","1.89","3.6","26.32","0.92","0.23","1.50","-0.38","-2.87","-7.14","1.4","14.37","-0.17","0","-1.08","0.00","13.51","87.25","1.008","0.76","6.81","59.04","19.3","1.27","1.89","8.7","75.69","2.44"
"128","Brenden Dillon","WPG","D","82","211.06666666667","2.5739837398374","-4.59","21.39","-5.72","-4.47","23.22","-8.15","-3.71","15.64","-9.16","-0.38","1.87","-8.33","-0.02","3.15","-4.58","-2.87","14.28","-6.33","-0.55","12.44","-6.80","-0.36","0.35","-9.62","-3.1","2.45","-6.48","-0.03","2.59","-23.33","-0.76","16.13","-2.46","0","-0.62","0.00","11.54","88.04","0.996","0.85","3.41","42.36","23.31","1.97","1.42","5.69","66.52","2.09"
"45","Nick Bonino","PIT, S.J","C","62","142.61666666667","2.3002688172043","0.62","21.06","-1.24","-2.09","9.59","-3.34","-1.95","9.44","-5.02","-0.98","1.9","-15.79","-0.44","0.5","-5.42","-3.06","9.45","-5.22","-0.71","-0.96","-2.32","-0.33","-2.02","-9.09","-3.13","13.89","-7.14","-0.88","2.42","-25.00","0.59","7.28","0.23","0","3.04","0.00","0.00","87.31","0.873","1.68","4.63","40.81","45.02","3.96","3.37","7.15","51.33","6.15"
"42","Jonathan Toews","CHI","C","53","59.65","1.1254716981132","-3.14","20.52","-4.23","-5.23","16.57","-7.19","-4.37","10.59","-7.27","-1.55","1.06","-14.71","-0.62","1.23","-7.27","-1.49","12.98","-3.53","-2.72","0.08","-8.80","-0.93","0.37","-16.67","1.64","17.21","0.15","-0.41","1.23","-9.09","-3.93","14.14","-6.78","-0.45","-0.34","-20.00","0.00","85.07","0.851","1.01","6.04","57.33","57.33","1.72","3.02","7.04","78.46","3.70"
"222","Luke Glendening","DAL","C","70","158.76666666667","2.2680952380952","-2.23","20.31","-4.32","-2.62","12.68","-4.97","-2.45","2.32","-4.13","0.01","0.71","-1.60","-0.56","1.16","-7.72","-2.96","1.51","-4.93","-1.38","-0.45","-4.60","0.29","1.34","-6.06","-2.1","2.62","-5.03","-0.37","-2.36","-10.00","2.35","25.68","0.44","0","1.65","0.00","12.50","87.79","1.003","0.76","7.18","47.62","37.04","1.56","1.51","8.31","60.84","2.42"
"60","Ryan McDonagh","NSH","D","71","218.85","3.0823943661972","0.22","20.21","-1.71","-0.07","10.73","-1.61","1.93","13.16","0.07","-0.43","0.82","-7.46","0.03","1.08","-0.70","-1.47","11.02","-3.28","-0.19","8.13","-4.03","-0.65","0.73","-22.22","-1.7","3.85","-3.09","0.3","-0.55","8.89","0.27","14.43","-0.81","0","0.72","0.00","6.25","90.18","0.964","0","4.11","40.85","23.3","0.00","2.47","8.5","65.52","3.63"
"212","Connor Murphy","CHI","D","80","168.6","2.1075","-2.4","20.15","-3.97","-3.29","11","-4.98","-3.16","11.52","-6.58","1.82","3.23","12.67","0.02","1.67","-1.54","-0.91","14.36","-3.22","0.67","10.83","-1.26","1.07","3.3","14.29","-2.12","4.71","-4.85","0.06","0.49","0.00","0.72","6.68","0.18","1.03","-0.63","33.33","23.08","83.15","1.062","1.07","2.85","37.37","34.16","2.78","2.49","6.41","57.3","4.17"
"232","Scott Laughton","PHI","C","78","170.01666666667","2.1797008547009","2.56","20.13","-0.37","3.53","12.95","1.02","4.72","16.04","1.54","1.25","-3.91","15.93","0.42","2.37","0.73","0.79","20.74","-2.94","3.31","8.64","5.01","2.17","-0.38","32.22","-3.36","16.14","-9.98","-0.41","-2.12","-8.33","0.26","5.58","-0.12","-0.88","-2.8","-15.38","17.07","88.95","1.060","1.06","7.41","46.58","30.7","2.22","1.41","10.59","66.7","2.07"
"790","Tyson Foerster","PHI","R","8","0.4","0.05","-9.71","20.08","-6.96","-9.71","44.37","-8.42","-6.07","-75.28","-","0","-9.71","-","-0.75","11.41","-6.09","-4.86","79.58","-6.45","-2.43","112.36","-6.06","0","-4.86","-","-3.24","-43.71","-","0","-3.24","0.00","-5.26","-80.67","-","0","-3.51","0.00","-","-","-","0","0","0","300","-","0","0","0","-"
"615","David Kampf","TOR","C","82","216.5","2.640243902439","-2.28","20.06","-4.57","-1.69","17.14","-5.25","-1.07","14.98","-6.02","0.54","2.12","1.84","-0.28","1.32","-5.70","-2.41","7.16","-5.27","-1.79","-0.1","-5.16","0.82","0.79","11.11","-0.82","9.68","-3.56","0","-0.05","0.00","-4.55","25.42","-8.76","-0.41","1.97","-20.00","11.63","87.74","0.994","0.83","6.93","57.37","25.5","1.43","1.39","10.25","87.85","1.55"
"736","Alex Vlasic","CHI","D","6","13.233333333333","2.2055555555556","-12.39","19.98","-12.00","-12.39","23","-15.24","-3.93","17.85","-6.94","0","-3.93","0.00","-0.86","3.63","-11.70","-8.46","4.56","-11.76","0","5.75","0.00","0","4.53","-","-11.28","-1.59","-15.38","0","-5.64","0.00","-6.11","22.28","-14.29","0","-6.11","0.00","0.00","94.12","0.941","4.53","9.07","36.27","31.74","11.11","13.6","9.07","49.87","21.43"
"146","Derek Forbort","BOS","D","54","168.11666666667","3.1132716049383","-1.75","19.8","-4.91","0.92","13.68","-2.42","-0.85","7.19","-4.06","0.95","0.44","13.89","0.07","1.09","-1.76","-2.62","8.91","-6.12","1.04","4.97","0.04","0.36","0.34","16.67","-4.88","5.26","-9.15","0.79","-0.5","25.00","2","20","-1.18","0","0.67","0.00","11.76","90.91","1.027","0.71","6.07","47.11","18.56","1.49","3.21","8.57","68.52","4.48"
"237","Cody Ceci","EDM","D","80","233.73333333333","2.9216666666667","-7.6","19.77","-7.93","-5.15","20.03","-8.07","-4.05","9.48","-7.06","-1.65","-1.62","-8.78","-0.74","1.22","-8.63","-7.54","5.36","-10.44","-4.4","1.54","-14.05","-0.97","-1.08","-9.42","-4.19","5.1","-7.85","-0.86","-0.1","-13.19","-2.63","25.02","-6.23","0","-0.66","0.00","13.95","87.40","1.014","0.51","6.42","43.38","19.77","1.17","1.54","10.78","74.19","2.03"
"450","Mitchell Marner","TOR","R","80","182.9","2.28625","1.44","19.61","-1.64","-0.16","16.97","-3.71","0.39","13.88","-3.86","0.87","1.53","6.52","0.18","1.68","-1.95","0.73","9.7","-1.47","-0.23","3.49","-3.98","1.12","1.47","11.11","1.27","8.28","1.08","0","-2.48","0.00","0.83","18.78","-0.92","-0.37","2.77","-20.00","12.82","87.57","1.004","0.66","7.22","52.49","22.64","1.23","1.31","9.84","80.37","1.61"
"84","Gustav Nyquist","CBJ, MIN","C, L","51","83.65","1.6401960784314","3.6","19.46","-0.02","1.71","14.98","-1.13","3.62","15.41","0.01","0.46","5.04","-5.04","-0.19","2.05","-4.58","-0.46","14.57","-3.61","-0.4","12.25","-8.19","0.08","3.37","-16.36","-0.08","3.1","-0.88","-0.45","1.62","-12.50","1.87","10.11","1.16","0","0.66","0.00","13.04","83.67","0.967","4.3","2.87","43.04","45.19","9.09","7.17","6.46","53.08","11.90"
"333","Alex Wennberg","SEA","C","82","193.98333333333","2.3656504065041","-11.04","19.37","-11.02","-10.74","21.4","-14.23","-9.51","13.25","-16.57","-1.23","1.59","-13.44","-0.89","2.26","-12.69","-6.13","7.69","-11.41","-3.07","4.45","-12.03","-0.31","0.33","-7.14","-4.09","4.31","-10.87","-1.64","0.43","-33.33","-5.77","20.01","-8.83","0","1.35","0.00","8.33","84.21","0.925","1.55","8.04","42.68","37.12","3.50","1.86","9.28","61.86","2.91"
"343","Trevor van Riemsdyk","WSH","D","75","196.25","2.6166666666667","-0.94","18.96","-2.87","-2.52","14.4","-4.90","-0.76","11.29","-4.21","-0.49","2.95","-11.38","-0.01","1.28","-1.61","0.18","5.46","-0.95","1.18","3.75","2.10","0","0.78","0.00","-1.34","2.28","-3.27","-0.53","1.91","-50.00","-0.87","21.05","-3.34","-0.58","1.05","-33.33","2.63","87.43","0.901","0.61","6.42","44.03","18.96","1.37","3.36","8.25","63.59","5.02"
"248","Esa Lindell","DAL","D","82","293.98333333333","3.585162601626","3.38","18.88","0.39","3.53","13.26","1.19","2.86","8.35","1.39","0.05","0.87","-1.98","0.17","1.72","-0.66","-0.91","17.99","-5.10","0.26","5.06","-1.90","0.51","1.94","-16.67","-1.56","17.23","-7.38","-0.61","-2.38","-12.50","2.58","4.17","3.35","0","1.03","0.00","11.86","88.40","1.003","0.2","4.29","38.17","10.61","0.53","1.63","7.76","60.21","2.64"
"574","Morgan Geekie","SEA","C","69","55.15","0.79927536231884","7.18","18.73","3.37","6.5","9.44","4.69","3.43","9.65","2.11","0.02","6.65","-6.59","0.4","2.11","1.04","1.64","18.04","-1.03","1.15","12.14","-1.75","1.09","7.44","10.00","0.65","7.86","-0.57","-1.14","1.22","-26.67","7.92","1.34","9.21","0","-2.47","0.00","9.09","77.78","0.869","1.09","5.44","70.72","35.9","1.52","1.09","6.53","85.95","1.25"
"588","Elias Pettersson","VAN","C","80","144","1.8","9.86","18.72","5.51","11.6","12.54","8.90","10.86","7.13","11.72","3.09","-3.38","24.09","1.17","2.21","7.88","6.25","13.9","5.92","4.93","5.67","10.54","1.69","-1.49","25.00","1.77","10.97","1.41","0.56","-1.17","16.67","0.28","8.74","-0.13","0","-1.45","0.00","25.64","86.09","1.117","0.42","5.42","75.42","20.83","0.55","1.25","6.25","101.67","1.21"
"189","Jean-Gabriel Pageau","NYI","C","70","136.55","1.9507142857143","0.31","18.66","-1.39","1.15","12.19","-0.43","1.56","9.99","-0.01","2.2","-0.33","26.32","0.2","1.36","0.33","-2.27","4.04","-3.72","-2.02","1.11","-6.33","0.88","-0.28","25.00","-0.34","3.91","-1.56","0","-0.84","0.00","0.03","23.19","-0.83","0","0.83","0.00","22.73","90.00","1.127","1.32","7.47","51.41","38.67","2.50","2.2","9.67","65.03","3.27"
"82","Adam Henrique","ANA","C","62","155.15","2.5024193548387","-2.48","18.52","-3.17","-2.45","14.99","-3.61","-1.72","-0.01","-1.94","0","-1.65","0.00","-0.16","2.35","-2.44","-0.61","11.6","-1.50","-0.27","5.83","-1.97","0","-1.16","0.00","-0.45","7.69","-1.23","0","-1","0.00","-1.3","14.51","-2.61","0","0.38","0.00","0.00","85.63","0.856","0.39","8.12","53.37","24.36","0.72","0.77","10.44","74.25","1.03"
"106","Dmitry Kulikov","ANA, PIT","D","67","200.08333333333","2.9863184079602","1.5","18.47","-0.40","1.09","16.47","-0.83","1.47","13.05","-0.42","0","1.71","0.00","-0.15","2.38","-2.59","-0.46","12.93","-1.48","-0.87","10.49","-5.50","0","1.83","0.00","0.54","3.25","0.73","0","-1.33","0.00","1.18","13.27","0.57","0","1.27","0.00","0.00","85.37","0.854","0","7.8","44.68","15.29","0.00","1.2","11.4","74.97","1.57"
"320","Brett Pesce","CAR","D","82","197.5","2.4085365853659","-3.1","18.31","-6.31","-2.88","18.33","-7.69","-2.44","16.64","-9.24","-1.13","0.41","-13.95","0.29","2.17","-1.11","-3.18","8.64","-7.07","-0.6","7.4","-5.15","-0.37","1.09","-13.33","-3.44","1.65","-9.11","-1.02","-1.51","-27.27","-1.97","11.84","-7.30","0","0.65","0.00","8.82","89.44","0.983","0.91","6.08","34.94","36.46","2.54","3.65","10.94","55.59","6.15"
"462","Evan Rodrigues","COL","C","69","36.6","0.5304347826087","-1.83","18.17","-3.29","-4.13","20.3","-6.67","-3.82","11.02","-7.30","-0.98","-0.68","-11.90","-0.41","1.92","-5.51","-2.13","13.05","-5.02","0.54","-0.51","1.72","-0.39","-0.76","-6.45","-3.55","18.08","-11.71","-0.52","1.14","-33.33","2.19","1.25","3.20","0","-1.13","0.00","0.00","89.47","0.895","0","6.56","45.9","60.66","0.00","0","6.56","60.66","0.00"
"109","Brayden McNabb","VGK","D","82","165.61666666667","2.0197154471545","-4.62","17.97","-4.97","-5.09","18.11","-7.77","-4.53","8.71","-7.63","-0.25","2.76","-7.10","0","1.99","-3.04","-2.21","12.07","-5.17","-0.71","4.49","-5.45","0.21","-0.04","3.50","-1.99","10.1","-4.89","-0.62","2.01","-16.67","-0.51","9.13","-1.20","0","1.87","0.00","20.83","84.12","1.050","0","4.35","36.23","20.29","0.00","2.17","7.61","61.59","3.41"
