"ID","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"580","Nikita Zaitsev","CHI, OTT","D","46","641.98333333333","13.95615942029","-10.25","10.84","-9.23","-7.69","8.98","-9.87","-6.13","6.61","-10.55","-0.11","0.41","-4.79","-0.6","0.38","-9.72","-4.55","4.76","-8.08","-2.84","1.92","-10.51","-0.28","0.29","-9.64","-2.34","3.72","-6.44","-0.02","-0.05","0.60","-5.56","7.77","-9.56","0.12","0.22","1.78","8.90","91.73","1.006","5.61","14.95","8.79","53.18","38.96","14.77","20.84","20.84","41.47"
"653","Dmitri Samorukov","STL","D","2","29.7","14.85","-24.62","10.7","-17.24","-16.09","4.05","-13.48","-23.27","5.86","-28.90","-4.03","1.99","-100.00","-1.65","0.6","-21.51","-14.1","11.53","-22.68","-6.92","9.29","-35.18","-2.46","1.95","-100.00","-9.77","2.75","-13.59","-1.08","0","-99.76","-12.18","-3.57","-8.60","-1.11","0","-94.62","0.00","93.14","0.931","4.04","14.14","6.06","54.55","40.00","10.1","16.16","6.06","62.50"
"901","Elliot Desnoyers","PHI","L","4","46.166666666667","11.541666666667","-16.88","10.53","-13.91","-13.92","5.87","-13.80","-8.72","3.29","-12.25","0.96","0.8","15.02","-1.2","0.76","-24.06","-8.38","-4.25","-7.36","-5.51","2.57","-24.46","-0.36","0.64","-16.06","-3.76","-9.15","5.08","0","1.74","0.00","-5.13","21.12","-15.00","1.76","-1.68","93.82","7.34","88.10","0.954","9.1","6.5","5.2","61.08","63.64","16.9","10.4","9.1","65.00"
"661","Ian Mitchell","CHI","D","35","497.11666666667","14.203333333333","-2.34","10.41","-5.05","-4.24","9.38","-7.49","-3.38","4.54","-6.33","-0.2","0.08","-2.76","-0.25","0.86","-9.01","0.34","7.76","-4.83","1.15","4.08","-3.42","0.4","0.18","5.43","-1.14","4.97","-5.94","-0.84","-0.49","-7.01","-3.17","2.31","-4.05","0.06","0.38","-3.25","9.07","91.66","1.007","7.24","9.53","4.59","51.78","61.22","16.41","13.88","12.07","57.63"
"882","Jean-Luc Foudy","COL","C","9","82.083333333333","9.1203703703704","-1.17","10.36","-5.19","3.43","2.91","0.42","0.52","1.91","-1.09","0.31","1.34","-4.39","0.27","0.54","-2.86","-0.35","6.21","-6.90","-1.9","0.78","-7.31","0.23","0.72","-0.17","2.2","7.28","-7.18","0.13","0.13","-0.05","-0.79","9.1","-6.28","0","0.73","0.00","5.09","88.25","0.933","6.58","11.7","5.12","57.75","56.25","12.43","14.62","11.7","51.52"
"769","Paul Cotter","VGK","C","55","679.01666666667","12.345757575758","-6.44","10.12","-7.05","-4.28","8.91","-7.71","-2.63","7.2","-7.99","-0.5","0.66","-11.53","-0.33","0.52","-8.35","-2.94","4.73","-6.77","-1.31","2.14","-7.77","-0.43","0.58","-17.99","-2.21","3.49","-6.21","-0.15","0.17","-7.63","-4.95","6.77","-7.73","0.07","-0.07","7.33","8.29","92.00","1.003","8.04","10.07","6.36","49.04","55.83","14.93","15.02","15.91","48.42"
"845","Zac Jones","NYR","D","16","232.71666666667","14.544791666667","-13.22","10.01","-10.46","-12.42","9.26","-13.25","-8.39","3.28","-9.77","-0.56","-0.44","-1.70","-0.82","0.74","-14.96","-7.53","8.15","-13.31","-2.38","3.43","-11.73","-1.13","-0.23","-23.59","-6.97","6.42","-14.63","0.51","0.14","7.63","-5.98","0.53","-4.62","0.29","-0.42","29.18","7.76","92.02","0.998","5.41","10.57","4.38","44.35","55.26","12.63","19.08","10.57","54.44"
"582","Rem Pitlick","MTL","C","46","515.9","11.215217391304","-5.94","9.99","-6.75","-4.29","9.72","-7.90","-3.23","3.43","-5.69","-1.12","0.12","-13.40","-0.33","0.81","-9.56","-1.54","4.99","-5.11","-1.63","3.67","-9.69","-0.58","0.49","-16.45","0.18","1.8","-1.49","-0.45","-0.5","-1.05","-4.22","6.08","-6.93","-0.25","0.03","-11.64","7.09","90.79","0.979","6.86","13.49","6.98","45.13","49.58","13.03","18.14","15.7","45.34"
"531","Libor Hajek","NYR","D","16","209.68333333333","13.105208333333","-10.98","9.96","-9.63","-9.33","3.35","-8.21","-6.24","1.1","-6.41","-0.42","-0.84","6.75","-0.61","-0.28","-3.78","-7.44","-0.84","-7.03","-1.42","-3.63","5.55","-0.6","-0.61","4.39","-7.99","3.72","-14.67","-0.31","-0.11","-10.59","-5.83","12.37","-12.59","0.63","-0.22","25.89","7.96","95.27","1.032","6.58","8.3","6.01","54.65","52.27","16.31","14.31","16.88","49.14"
"647","Shane Bowers","COL","C","1","1.7666666666667","1.7666666666667","75.4","9.9","16.92","89.48","-5.85","28.28","73.64","1.39","30.83","-3.53","-2.49","-","5.92","1.93","14.55","72.84","9.97","24.67","50.52","28.87","-0.26","-3.51","0","-","28.86","-24.21","61.95","0","0","-","9.63","11.2","-0.69","0","-3.48","0.00","0.00","100.00","1.000","33.96","33.96","0","33.96","100.00","67.92","33.96","0","100.00"
"302","Josh Brown","ARI","D","68","854.26666666667","12.562745098039","-5.12","9.79","-6.49","-2.87","6.34","-5.26","-4.28","5.28","-7.92","0.32","1.08","-5.30","-0.19","0.46","-5.99","-2.24","5.12","-6.17","-0.33","2.22","-4.88","0.48","0.19","5.68","-2.49","3.87","-7.01","0.09","0.93","-14.46","-3.71","8.24","-8.09","-0.33","0.3","-34.89","11.42","90.25","1.017","8.29","15.1","12.43","51.97","40.00","15.73","20.79","22.55","41.10"
"128","Ben Chiarot","DET","D","76","1286","16.921052631579","-2.63","9.7","-5.34","-2.13","6.52","-5.19","-0.35","3.92","-3.52","-0.18","1.05","-10.94","-0.2","0.27","-4.81","-2.42","5.04","-6.67","-0.6","1.18","-3.90","-0.03","0.03","-1.28","-2.47","5.11","-8.63","-0.49","0.94","-28.25","0.19","6.31","-4.05","0.31","0.46","-3.08","8.28","89.40","0.977","6.72","12.18","8.58","46.98","43.90","14.6","17.36","19.6","42.70"
"843","Tyler Angle","CBJ","C","2","22.25","11.125","-4.67","9.67","-5.49","-3.72","12.93","-7.59","9.86","-6.14","11.32","1.24","6.97","-23.55","0.3","0.6","-1.13","-9.76","15.87","-16.02","-1.2","-1.6","0.44","-0.67","2.08","-46.53","-11.6","23.15","-25.18","3.7","6.62","32.89","6.34","-12.51","15.71","-0.91","0","-88.92","6.69","76.03","0.827","5.39","8.09","18.88","45.84","22.22","10.79","10.79","32.36","25.00"
"219","Nathan Beaulieu","ANA","D","52","668.81666666667","12.861858974359","-1.69","9.6","-4.14","-2.22","7.76","-4.89","-1.57","3.73","-3.68","-0.04","0.99","-6.95","0.14","0.39","-1.09","0.55","6.01","-3.46","1.1","1.11","1.08","0.18","0.13","2.09","-0.76","6.61","-7.03","-0.32","0.59","-21.68","-2.86","3.86","-4.52","0.01","0.58","-10.56","8.24","90.25","0.985","4.66","11.48","9.15","50.78","33.77","11.75","17.67","21.53","35.31"
"178","Taylor Fedun","PIT","D","4","43.483333333333","10.870833333333","9.82","9.57","-0.90","10.52","-3.27","5.89","4.4","-7.55","8.86","0.28","1.65","-18.51","0.79","0","4.59","9.04","1.91","3.64","5.68","2.09","3.04","1.51","0.59","6.08","4.61","-0.1","4.07","-1.07","1.43","-67.78","0.68","9.2","-5.72","-0.54","0","-93.18","5.52","87.25","0.928","8.28","5.52","1.38","75.89","85.71","22.08","8.28","9.66","69.57"
"856","Connor Mackey","ARI, CGY","D","30","375.43333333333","12.514444444444","2.13","9.39","-2.97","-1.14","9.17","-5.83","0.51","8.28","-6.04","0.78","1.72","-5.82","0.05","1.12","-9.06","0.35","9.06","-6.75","-0.34","5.45","-10.80","1.11","0.92","-1.46","0.82","4.83","-3.93","-0.37","1.38","-22.16","-0.59","-1.57","0.73","-0.1","-0.25","7.06","10.86","88.21","0.991","7.19","12.31","6.07","64.41","54.22","16.46","18.86","15.5","51.50"
"240","Tanner Pearson","VAN","L","14","155.01666666667","11.072619047619","1.57","9.35","-3.14","2.37","7.07","-2.35","0.84","4.76","-2.80","-0.54","2.76","-24.90","-0.41","0.8","-10.76","-0.68","5.99","-5.57","-1.61","1.62","-7.00","-0.44","1.54","-26.92","1.37","5.9","-4.33","-0.63","1.1","-40.75","4.84","8.05","-1.76","0.57","0.62","-5.28","7.78","86.48","0.943","11.22","18.97","8.13","53.41","58.00","21.68","25.16","17.8","54.90"
"356","Conor Sheary","WSH","L","82","1029.2666666667","12.552032520325","2.05","9.33","-2.97","3.2","5.46","-1.20","1.34","3.76","-1.93","0.23","-0.45","6.46","0.25","0.22","0.31","1.71","4.23","-2.05","1.58","0.74","1.74","-0.06","-0.12","1.13","0.1","4.59","-4.77","0.42","-0.12","11.27","1.9","5.78","-2.43","-0.01","-0.34","8.99","8.94","92.71","1.016","12.36","15.16","8.04","41.04","60.57","21.69","18.89","15.56","58.22"
"432","Noah Hanifin","CGY","D","81","1406.8333333333","17.368312757202","-4.75","9.27","-6.32","-0.98","7.08","-5.13","0.22","5.26","-4.72","0.21","0.3","-0.98","0.23","0.27","-0.86","-0.36","3.21","-3.31","1.88","1.04","1.32","0.72","-0.09","13.19","-3.02","2.97","-6.52","-0.27","0.48","-15.35","-4.95","8.53","-9.98","-0.45","0.05","-22.16","8.32","90.52","0.988","7.93","14.33","8.53","56.21","48.19","21.32","21.24","18.47","53.59"
"887","Wyatt Kaiser","CHI","D","9","146.25","16.25","-0.65","9.21","-4.35","-1.29","9.81","-6.62","-0.51","7.4","-6.49","0.06","-0.05","1.04","-0.19","0.56","-7.83","-0.72","5.41","-5.53","-1.07","1.8","-7.37","-0.58","-0.45","-7.87","0.59","4.85","-4.40","-0.26","0.31","-12.76","0.14","3.39","-2.14","1.18","0.22","69.15","7.71","89.53","0.972","8.21","13.54","6.15","48.41","57.14","19.69","20.51","14.77","57.14"
"785","Samuel Fagemo","L.A","L","9","70.433333333333","7.8259259259259","-10.49","9.16","-8.98","-10.38","5.92","-10.13","-11.02","8.38","-16.34","1.04","2.53","-0.06","-1.1","0.35","-15.93","-10.71","7.01","-16.26","-5.2","1.58","-15.43","-0.1","1.05","-8.63","-7.39","7.39","-17.18","1.83","1.08","21.99","-5.3","-4.47","-0.46","-0.23","1.05","-46.78","11.01","83.88","0.949","10.22","13.63","5.11","58.78","66.67","15.33","18.74","13.63","52.94"
"853","Nikolai Knyzhov","S.J","D","12","171.13333333333","14.261111111111","1.94","9.09","-2.32","3.94","8.33","-1.28","0.83","6.97","-3.94","-0.92","1.81","-19.85","0.16","0.87","-4.53","-0.31","4.52","-3.38","0.29","6.17","-8.69","-0.19","1.43","-16.64","-0.8","-2.34","1.25","-1.03","0.58","-37.09","4.64","5.58","0.35","0.07","-0.16","10.96","4.19","86.71","0.909","7.01","11.92","7.71","49.79","47.62","15.78","19.63","22.44","41.28"
"875","Lukas Reichel","CHI","L","23","304.35","13.232608695652","-2.67","9","-4.93","0.52","6.39","-3.03","1.8","4.5","-1.57","0.92","0.59","5.09","0","-0.1","0.86","0.58","0.43","0.29","-0.07","-0.2","0.20","0.67","-0.08","13.86","0.83","0.9","0.23","0.64","0.73","1.01","-3.84","8.12","-8.00","-0.3","0.16","-23.07","10.40","91.06","1.015","8.28","11.63","5.32","44.75","60.87","17.15","19.12","16.17","51.48"
"949","Akito Hirose","VAN","D","7","99.35","14.192857142857","-14.41","8.96","-12.38","-7.95","5.98","-10.00","-9.88","7.37","-17.31","-0.12","-1.19","15.07","-0.85","0.45","-15.82","-8.09","4.67","-12.81","-1.75","6.09","-14.88","-0.17","0.06","-7.36","-8.5","-1.82","-10.16","-0.34","-1.02","-24.94","-10.31","6.43","-14.42","0.47","-0.69","60.43","7.23","96.66","1.039","4.23","13.29","5.44","53.75","43.75","12.08","18.72","14.49","45.45"
"861","Sean Farrell","MTL","C","6","74.483333333333","12.413888888889","0.02","8.9","-3.07","-0.97","7.45","-4.28","-4.95","6.18","-9.57","-0.28","-1.76","3.36","-0.62","0.16","-9.36","1.35","4.08","-1.02","-2.07","3.84","-10.99","-0.77","-0.7","-24.07","4.76","0.41","6.55","0","-1.05","0.00","-2.23","9.12","-7.23","0.74","-0.41","47.53","4.00","93.25","0.973","8.06","13.69","5.64","47.53","58.82","11.28","21.75","17.72","38.89"
"40","Phil Kessel","VGK","C, R","82","917.28333333333","11.186382113821","1.26","8.75","-3.00","1.17","8.2","-3.97","-0.05","5.92","-4.83","-0.19","1.02","-11.73","-0.01","0.41","-4.04","1.48","4.83","-2.75","0.05","2.23","-4.92","-0.12","0.76","-15.78","1.94","3.42","-1.19","-0.03","0.58","-12.88","-0.31","6","-3.85","-0.1","-0.23","7.69","8.47","90.87","0.993","10.27","11.38","7.39","50.04","58.15","17.99","17.01","15.57","53.61"
"857","Braden Schneider","NYR","D","81","1188.2333333333","14.669547325103","-10.13","8.73","-8.68","-8.77","5.56","-9.01","-4.88","3.34","-7.12","-0.25","-0.39","2.08","-0.54","0.25","-7.81","-6.66","5.33","-10.71","-2.41","1","-7.33","-0.38","-0.36","0.93","-5.66","5.8","-13.21","0.02","0.04","-0.91","-6.17","3.25","-7.14","0.15","-0.1","9.01","9.51","93.51","1.030","6.21","10.2","5.86","51.25","51.46","14.8","17.22","14.39","50.69"
"314","Ben Harpur","NYR","D","42","576.78333333333","13.732936507937","-9.26","8.72","-8.17","-6.85","4.76","-7.25","-4.64","2.51","-6.26","-0.75","0.01","-7.05","-0.58","0.41","-9.76","-4.8","7.85","-10.76","-3.33","3.63","-14.20","-0.9","-0.21","-11.81","-1.93","5.56","-8.23","0.53","0.28","2.05","-8.34","-1.31","-5.30","-0.38","0.03","-15.61","8.89","92.95","1.018","6.55","9.26","6.66","52.32","49.61","15.71","15.5","14.04","52.80"
"311","Miles Wood","N.J","L","76","819.96666666667","10.789035087719","1.05","8.57","-3.45","-1.75","4.7","-3.84","-2.1","3.02","-4.25","-0.78","-0.35","-3.02","-0.36","0.53","-8.19","-3.5","4.34","-6.82","-1.2","0.92","-4.53","-0.12","-0.09","0.08","-3.06","4.47","-8.19","-0.58","-0.24","-9.65","2.07","6.83","-2.83","-0.33","-0.11","-9.22","7.31","93.26","1.006","9.22","13.1","10.54","50.86","46.67","16.03","18.66","21.29","42.94"
"10","Alex Ovechkin","WSH","L","73","1041.0833333333","14.261415525114","4.7","8.43","-1.60","5.01","7.86","-1.64","4.05","6.72","-2.17","0.54","0.73","-1.66","0.6","0.82","-2.01","4.11","6.99","-2.47","1.57","4.89","-6.52","0.43","0.86","-6.88","3.33","2.77","0.53","0.12","-0.11","5.45","4.03","1.42","1.84","0.03","-0.06","3.12","9.21","90.80","1.000","15.79","15.79","2.88","43.28","84.57","25.65","20.81","9.45","73.07"
"793","Nolan Foote","N.J","L","6","43.283333333333","7.2138888888889","4.63","8.39","-1.95","4.04","-0.8","2.45","0.22","1.53","-1.18","-1.03","-2.28","36.75","0.89","-0.93","16.01","1.1","-0.47","1.22","1.64","-3.58","12.65","0.42","-1.59","60.94","-0.39","4.14","-4.86","-2.28","-0.89","-71.88","1.24","1.93","-0.45","0.53","0","0.00","7.68","100.00","1.077","15.25","11.09","4.16","58.22","78.57","19.41","13.86","15.25","56.00"
"929","Nick Cicek","S.J","D","16","217.28333333333","13.580208333333","-14.79","8.38","-11.02","-9.88","4.19","-9.45","-7.17","2.77","-9.46","-1.78","-0.18","-20.57","-0.89","0.27","-12.94","-11.05","0.64","-11.36","-4.86","0.42","-12.99","-0.64","-0.1","-8.62","-8.07","0.33","-10.13","-1.41","-0.53","-41.30","-13.59","8.61","-13.90","-0.14","0.43","-29.67","5.42","91.41","0.968","3.59","8.84","6.9","58.26","34.21","11.05","15.74","18.5","37.38"
"73","Luke Schenn","TOR, VAN","D","70","1013.9","14.484285714286","-2.38","8.37","-4.73","-2.24","6.49","-5.12","-2.55","3.49","-4.98","0.29","-0.21","4.43","-0.13","0.24","-3.38","-1.78","2.26","-3.59","-0.82","1.11","-3.96","0.36","0.14","3.40","-1.21","1.49","-3.18","-0.31","-0.37","1.33","-0.55","7.61","-5.66","0.24","-0.19","18.43","10.67","91.68","1.024","7.28","15.09","7.75","54.32","48.43","16.87","21.6","19.06","46.95"
"799","Dylan Cozens","BUF","C","81","949.18333333333","11.718312757202","1.23","8.34","-3.20","2.67","6.7","-2.27","2.12","5.29","-2.34","0.31","0.41","-0.58","0.39","0.31","0.77","3.4","5.63","-1.84","1.22","1.89","-0.92","-0.06","0.2","-3.78","2.99","5.02","-2.59","0.29","0.4","-1.69","-1.28","2.99","-3.25","0.23","-0.11","12.86","9.81","90.42","1.002","11.82","14.6","9.61","46.08","55.16","19.15","18.84","19.22","49.92"
"206","Scott Harrington","ANA, S.J","D","45","700.81666666667","15.573703703704","-2.09","8.3","-4.32","-1.98","5.45","-4.15","-1.06","3.99","-3.91","0.5","0.39","1.87","0.01","0.33","-2.67","0.33","3.73","-2.67","0.69","1.89","-2.15","0.09","0.04","0.95","-0.43","2.3","-2.93","0.13","0.55","-4.58","-7.7","4.71","-7.96","0.44","-0.09","23.11","10.47","90.50","1.010","4.79","12.84","8.65","48.12","35.67","15.41","20.46","21.75","41.47"
"925","Brandt Clarke","L.A","D","9","106.43333333333","11.825925925926","3.52","8.23","-2.19","5.89","-3.12","5.17","1.86","-0.03","1.35","2","2.87","-3.96","0.62","-0.15","7.11","6.66","1.12","4.26","6.95","-2.27","18.56","2.37","-0.75","39.86","-0.33","4.29","-5.15","0.09","1.88","-23.42","-3.07","10.73","-7.75","-0.66","3.11","-100.00","12.76","80.83","0.936","7.33","9.58","6.76","45.66","52.00","18.6","12.4","13.53","57.89"
"518","Kyle Criscuolo","S.J","C","1","11.75","11.75","-24.12","8.15","-18.52","-15.37","-6.38","-8.57","-7.04","9.14","-12.82","-0.47","4.68","-46.65","0.5","0.91","-2.51","-1.25","8.84","-9.86","11.52","0.96","22.16","0","4.64","-","-16.96","10.39","-36.09","1.57","0","-2.79","-21.25","0.98","-16.89","-2.92","0","-100.00","22.92","88.21","1.111","10.21","35.74","10.21","35.74","50.00","20.43","35.74","20.43","50.00"
"847","Matej Blumel","DAL","R","6","55.866666666667","9.3111111111111","-0.17","8.09","-3.76","-0.52","7.86","-5.07","3.38","5.02","-1.11","-3.22","0.87","-38.56","-0.24","0.76","-9.02","-2.04","2.8","-4.14","1.59","7.48","-8.63","-1.06","1.42","-28.29","-4.75","-6.31","3.08","-2.16","-0.76","-73.95","5.27","5.52","-1.17","-0.88","0","-100.00","3.66","90.26","0.939","15.04","13.96","6.44","42.96","70.00","26.85","21.48","7.52","78.13"
"103","Victor Hedman","T.B","D","76","1373.8333333333","18.076754385965","4.71","8.04","-1.62","4.52","5.9","-0.95","3.35","5.54","-1.74","0.03","-0.06","0.89","0.22","0.49","-2.65","3.03","5.14","-2.00","0.56","1.78","-2.69","-0.04","-0.17","2.96","3.29","4.45","-1.43","0.12","0.03","2.68","4.98","3.16","0.78","0.04","0.14","-3.02","8.22","92.66","1.009","8.43","12.18","5.55","42.71","60.31","21.01","18.26","14.37","59.38"
"125","David Savard","MTL","D","62","1119.0333333333","18.048924731183","-5.91","8","-6.07","-2.65","5.47","-4.84","-2.74","3.05","-4.91","-1.04","0","-10.49","-0.16","0.32","-4.41","-0.94","4.87","-4.63","-0.13","0.61","-1.43","-0.5","-0.1","-8.61","-1.08","5.77","-6.96","-0.7","0.24","-21.89","-5.04","6.63","-8.28","-0.02","-0.12","5.88","7.71","91.11","0.988","4.72","12.33","7.83","38.6","37.61","13.35","18.77","20.37","39.59"
"516","Kevin Rooney","CGY","C","17","143.91666666667","8.4656862745098","-9.66","7.97","-7.70","-10.07","5.34","-9.07","-6.28","4.03","-8.30","-1.04","0.26","-14.92","-0.46","-0.06","-3.87","-5.52","1.96","-6.88","-2","-0.28","-4.24","-0.96","0.04","-20.81","-4.72","3.06","-8.38","-0.75","0.23","-45.99","-3.51","5.78","-6.51","0.74","0.04","18.97","5.44","91.73","0.972","11.26","9.17","6.67","65.45","62.79","19.59","15.84","12.92","60.26"
"15","Alexander Edler","L.A","D","64","843.85","13.18515625","2.98","7.94","-2.40","1.77","4.2","-1.75","-0.29","2.22","-2.34","0.12","0.89","-7.76","-0.11","0.31","-4.31","0.04","4.45","-3.99","1.58","0.69","1.75","-0.02","0.29","-6.15","-2.11","4.96","-7.87","0.06","0.42","-9.26","-0.04","5.48","-3.34","0.16","0.36","-5.70","8.72","89.05","0.978","8.32","9.39","6.83","43.51","54.93","18.2","15.43","14.93","54.94"
"44","Jamie Benn","DAL","L","82","909.55","11.092073170732","-2.16","7.94","-4.46","-1.34","8.69","-5.91","-0.6","6.54","-5.93","1.65","0.02","12.99","0.24","0.44","-2.21","0.7","3.59","-2.84","1.68","1.24","0.36","0.97","-0.01","13.50","-1.31","3.1","-5.19","0.8","0.02","16.81","-4.58","5.5","-7.13","0.11","0.03","2.71","13.10","93.37","1.065","13.72","13.13","9.24","53.04","59.77","24.01","19.86","19.66","54.98"
"304","John Hayden","SEA","C","7","55.383333333333","7.9119047619048","7.01","7.91","-0.50","3.15","1.79","0.63","4.62","1.05","2.92","-0.29","-3.24","57.33","0.25","0.15","1.08","3.76","3.38","0.47","2.68","9.27","-7.84","1.32","-1.91","70.51","1.46","-7.96","13.78","-1.94","-1.74","-52.71","2.33","-5.52","5.30","-0.27","0","-88.92","6.50","100.00","1.065","14.08","17.33","7.58","46.58","65.00","17.33","27.08","17.33","50.00"
"607","Jeffrey Viel","S.J","L","4","35.866666666667","8.9666666666667","-4.18","7.91","-4.88","-5.14","-1.56","-2.58","4.02","1.17","2.72","-2.81","0.71","-31.35","0.8","0.4","4.28","6.49","4.9","2.39","6.57","-4.14","20.90","-2.88","1.11","-87.50","-0.15","11.85","-9.15","0.52","-0.56","22.39","-20.54","3.14","-16.08","-0.66","0","-100.00","5.86","95.56","1.014","3.35","16.73","6.69","61.9","33.33","8.36","16.73","11.71","41.67"
"892","William Dufour","NYI","R","1","6.8","6.8","-3.96","7.89","-5.21","-0.59","17.78","-8.38","1.93","7.11","-3.54","-1.58","16.49","-47.36","-1.24","1.72","-28.95","-15.96","4.01","-20.27","-7.76","9.46","-45.38","0","7.55","0.00","-10.43","-7.19","1.99","-2.12","0","-94.80","9.7","14.27","-1.13","0","11.96","0.00","0.00","48.93","0.489","26.47","0","0","44.12","100.00","35.29","0","0","100.00"
