"ID","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"191","Joel Edmundson","MTL","D","61","7.55","0.12377049180328","-14.28","19.15","-19.37","-0.83","20.37","-19.55","15.68","22.21","-17.02","10.8","-0.2","3.85","-1.69","0.86","-15.91","-18.15","9.58","-26.92","-0.41","4.28","-14.97","6.52","-0.2","12.50","-23.65","7.06","-40.65","-3.26","0","-100.00","1.16","7.95","-10.76","9.71","0","0.00","28.57","100.00","1.286","71.52","31.79","7.95","174.83","90.00","71.52","31.79","7.95","90.00"
"853","Marc McLaughlin","BOS","C","2","1.7","0.85","-91.8","18.9","-84.85","-78.69","22.18","-85.71","-68.85","-13.11","-","0","-3.28","-","-10.92","-1.61","-74.46","-62.3","25.46","-86.36","-49.18","-6.56","-","0","-3.28","-","-17.49","42.69","-80.00","0","0","-","-33.15","-9.47","-","0","0","-","-","-","-","0","35.29","0","35.29","-","0","35.29","0","-"
"750","Henry Thrun","S.J","D","8","7.3333333333333","0.91666666666667","-39.18","17.45","-20.92","-20.76","19.23","-23.62","-30.43","11.04","-31.18","-10.64","-3.55","-","-4.7","0.63","-15.97","-31.12","4.64","-14.74","-6.69","-3.55","13.33","-3.55","-3.55","-","-32.57","10.91","-33.33","-7.09","0","-100.00","-36.68","18.51","-20.45","-2.56","0","-100.00","0.00","100.00","1.000","32.73","24.55","0","40.91","100.00","32.73","32.73","8.18","80.00"
"683","Kevin Bahl","N.J","D","42","1.75","0.041666666666667","-99.35","17.38","-85.46","-72.1","20.49","-83.94","-53.47","23.94","-83.78","-9.31","-1.38","-","-7.55","-0.99","-87.36","-58.99","-7.59","-","-23.11","-2.76","-","-3.45","-0.69","-","-47.83","-6.44","-","-2.76","-0.46","-85.71","-45.15","-8.47","8.21","-5.48","0","-100.00","-","100.00","1.00","34.29","34.29","0","102.86","100.00","34.29","34.29","0","100.00"
"177","Sean Kuraly","CBJ","C","71","8.8833333333333","0.12511737089202","-9.27","17.34","-13.30","-8.19","5.72","-6.97","-11.98","8.55","-15.10","7.84","-1.51","21.05","-0.56","1.12","-11.69","16.55","11.58","-8.52","0.05","1.47","-4.26","4.68","-0.76","26.67","21.99","13.48","-12.28","6.49","-0.76","23.08","-41.39","3.21","-16.52","-2.46","0","-100.00","33.33","100.00","1.333","47.28","33.77","20.26","128.33","70.00","60.79","40.53","27.02","69.23"
"533","Jake Bean","CBJ","D","14","16.016666666667","1.1440476190476","-16.22","17.29","-15.27","-26.46","13.54","-19.49","-22.65","12.61","-25.11","4.67","3.75","-33.33","-2.09","2.31","-23.38","-26.39","15.43","-31.75","-0.07","12.17","-28.89","4.67","0","0.00","-35.1","4.35","-38.89","0","4.99","0.00","-3.62","-6.11","7.14","0","0","-","22.22","83.33","1.056","18.73","0","3.75","44.95","83.33","48.7","3.75","3.75","92.86"
"485","Ryan Lomberg","FLA","L","82","10.933333333333","0.13333333333333","-61.06","17.19","-25.55","-46.99","14.19","-25.74","-27.69","6.23","-16.60","-8.26","-1.05","-","-7.05","0.54","-24.90","-40.5","9.77","-28.54","-29.66","-3.15","8.22","-4.85","-0.79","-","-14.45","17.23","-33.11","-3.5","-0.35","-90.91","-30.65","18.67","-30.72","-1.14","0","-100.00","0.00","100.00","1.000","49.39","16.46","5.49","43.9","90.00","76.83","21.95","5.49","93.33"
"628","Johnathan Kovacevic","MTL","D","77","1.9833333333333","0.025757575757576","-21.41","16.73","-19.17","-29.4","18","-32.96","-13.49","19.75","-30.65","-5.73","-0.48","-","-2.69","0.22","-11.80","16.6","23.25","-19.58","12.76","-4.14","19.12","-1.91","-0.32","-","5.13","36.52","-40.22","-2.97","0","-100.00","-58.36","-3.68","-","-2.3","0","-100.00","0.00","100.00","1.000","30.25","30.25","0","211.76","100.00","60.5","30.25","0","100.00"
"765","Simon Holmstrom","NYI","R","50","5.4333333333333","0.10866666666667","-48.17","16.71","-23.80","-30.7","18.44","-26.46","-33.21","20.17","-41.01","-5.76","10.18","-86.96","-4.04","1.12","-29.49","-21.59","13.45","-26.36","-8.83","-4.9","19.77","-1.15","-0.86","-","-17.01","24.46","-40.30","-2.3","14.72","-100.00","-38.81","12.21","-28.31","-4.16","0","-100.00","0.00","66.67","0.667","11.04","11.04","0","88.34","100.00","11.04","11.04","0","100.00"
"249","Adam Pelech","NYI","D","61","7.8833333333333","0.1292349726776","-67.65","16.7","-32.94","-55.17","-5.24","-10.85","-40.84","-3.69","-16.56","0.96","6.95","-40.91","-5.43","0.87","-35.71","-26.95","17.29","-34.05","-11.67","4.29","-35.29","5.39","6.95","-26.92","-20.38","17.34","-34.51","-2.95","0","-100.00","-59.43","7.15","-44.83","-3.2","0","-100.00","50.00","0.00","0.500","38.05","7.61","0","312.05","100.00","38.05","15.22","22.83","62.50"
"401","Jake Middleton","MIN","D","79","8.45","0.10696202531646","-16.02","16.37","-13.53","-13.25","11.14","-12.32","-6.34","-1.18","0.49","-7.82","-0.47","-","1.16","-0.02","0.95","-26.4","9.2","-21.09","0.74","-2.03","6.84","-4.69","-0.16","-","-36.18","14.98","-58.68","-2.71","-0.21","-92.86","-6.87","15.09","-17.66","-1.58","0","-100.00","0.00","100.00","1.000","42.6","28.4","7.1","120.71","85.71","78.11","49.7","14.2","84.62"
"612","Ryan Poehling","PIT","C","53","3.5666666666667","0.067295597484277","13.02","16.26","-7.98","-10.76","18.08","-16.70","-3.92","20.7","-20.78","-8.09","-0.81","-","-2.38","5.37","-38.02","-17.47","23.33","-26.82","2.91","9.95","-15.05","-4.65","-0.61","-","-27.17","17.85","-41.54","-1.89","-0.27","-87.50","39.37","-4.09","6.60","-2.92","0","-100.00","0.00","100.00","1.000","50.47","16.82","33.64","134.58","60.00","67.29","16.82","33.64","66.67"
"229","Mark Jankowski","NSH","C","50","3.6166666666667","0.072333333333333","-63.3","15.86","-34.78","-41.03","1.99","-16.90","-16.05","3.23","-11.99","-5.44","16.59","-100.00","-5.22","0.46","-31.67","-55.41","24.27","-86.15","-23.5","12.14","-84.07","-2.72","16.59","-100.00","-42.55","16.18","-87.76","-1.98","0","-100.00","-8.89","-5.36","8.62","-1.79","0","-100.00","0.00","0.00","0.000","16.59","16.59","33.18","199.08","33.33","16.59","33.18","49.77","25.00"
"655","Eric Robinson","CBJ","L","72","1.8333333333333","0.025462962962963","-72.32","15.73","-36.07","-49.23","17.7","-34.50","-23.82","-12.17","17.71","-6.62","-1.43","-","-5.79","0.02","-22.51","-23.29","-9.48","14.48","-23.08","-6.08","-","-2.33","-0.72","-","-0.27","-4.53","9.36","-3.1","-0.72","-81.25","-74.44","42.36","-93.81","-2.84","0","-100.00","0.00","-","0.00","163.64","32.73","0","229.09","100.00","163.64","32.73","0","100.00"
"194","Scott Harrington","ANA, S.J","D","45","3.5333333333333","0.078518518518519","-50.4","15.69","-32.20","-29.08","18.73","-30.54","-12.64","21.47","-28.87","-6.09","-1.52","-","-3.55","0.63","-24.49","-10.81","25.74","-34.48","-17.66","-3.96","-","-2.13","-0.91","-","9.14","39.6","-36.41","-1.62","-0.41","-80.00","-79.19","-8.8","-","-3.96","-0.44","-90.00","0.00","100.00","1.000","0","16.98","33.96","203.77","0.00","0","16.98","67.92","0.00"
"240","Radek Faksa","DAL","C","81","21.316666666667","0.26316872427984","-36.29","15.34","-16.25","-19.08","12.18","-14.09","-19.79","7.48","-14.57","-0.84","-0.77","7.69","-2.3","0.48","-7.13","-25.36","6.49","-14.09","-0.6","5.04","-11.69","0.21","-0.62","10.26","-33.01","1.94","-18.86","-2.48","-0.21","-92.31","-8.33","3.44","-5.79","1.16","0","0.00","18.75","100.00","1.188","45.04","5.63","0","84.44","100.00","47.85","11.26","2.81","94.44"
"692","Jordan Harris","MTL","D","65","4.1","0.063076923076923","-10.77","15.19","-14.21","-32.29","16.63","-32.97","-16.94","3.8","-14.35","9.58","-0.54","9.68","-2.03","-0.25","-1.94","13.59","-7.76","14.73","-3.06","-4.69","20.97","13.01","-0.36","18.18","22.19","-4.09","10.12","-3.13","0","-100.00","-39.35","38.63","-60.98","-1.56","0","-100.00","50.00","100.00","1.500","29.27","14.63","14.63","248.78","66.67","43.9","14.63","14.63","75.00"
"371","Marcus Pettersson","PIT","D","68","11.416666666667","0.16789215686275","-58.39","14.82","-26.34","-42.74","11.08","-25.62","-29.78","13.95","-31.98","-8.78","-0.84","-","-5.09","2.12","-33.66","-37.52","5.8","-20.73","-22.41","-0.15","-19.24","-5.07","-0.68","-","-20.15","7.94","-22.13","-2.48","-0.23","-91.67","-27.19","19.12","-36.88","-2.68","0","-100.00","0.00","100.00","1.000","47.3","10.51","0","194.45","100.00","57.81","15.77","5.26","91.67"
"70","Luke Schenn","TOR, VAN","D","70","4.0166666666667","0.057380952380952","-81.52","14.65","-37.97","-54.54","16.14","-36.00","-25.91","18.79","-33.42","-9.27","-2.15","-","-6.28","-0.88","4.99","-51.44","-7.95","10.69","-15.02","-4.8","13.81","-5.63","-1.49","-","-48.55","-4.19","-","-3.31","-0.44","-88.24","-66.23","-3.59","-","-1.67","0","-100.00","0.00","100.00","1.000","14.94","59.75","0","74.69","100.00","44.81","59.75","0","100.00"
"821","Radim Zohorna","CGY, TOR","L","10","4.6166666666667","0.46166666666667","-48.59","13.78","-18.86","-28.61","3.23","-9.19","-36.29","5.67","-22.81","5.67","0","0.00","-5.31","0.44","-23.45","-20.85","5.67","-14.09","-28.09","-2.44","-","-7.33","0","-","9.65","10.82","-11.67","0","0","-","-33.01","15.24","-28.57","18.77","0","100.00","50.00","100.00","1.500","25.99","0","0","77.98","100.00","25.99","13","13","66.67"
"542","Troy Stecher","ARI, CGY","D","81","6.2666666666667","0.077366255144033","-81.33","13.62","-60.75","-59.28","16.04","-59.44","-39.5","18.3","-57.49","-6.95","-0.76","-","-6.39","1.04","-76.74","-53.31","1.42","-86.73","-20.54","-3.93","-","-3.17","-0.6","-","-43.69","7.13","-88.57","-3.22","-0.2","-94.12","-43.32","22.86","-58.92","-1.96","0","-100.00","0.00","100.00","1.000","47.87","9.57","0","210.64","100.00","57.45","9.57","0","100.00"
"810","Luke Evangelista","NSH","R","24","77.133333333333","3.2138888888889","4.51","13.21","-9.72","2.99","10.88","-10.20","-7.1","9.32","-14.01","-0.01","0","0.00","-0.95","1.58","-18.63","0.69","14","-19.61","3.08","10.89","-31.82","-0.78","0","0.00","-3.19","4.15","-8.79","0","0","0.00","8.9","1.12","-1.11","1.12","0","100.00","9.84","100.00","1.098","34.23","5.45","0","2.33","100.00","58.34","9.33","0","100.00"
"167","Alex Belzile","MTL","R","31","7.4","0.23870967741935","-61.63","13.09","-32.19","-53.04","14.5","-47.57","-43.84","14.97","-59.73","-7.49","-0.94","-","-6.99","0.4","-65.43","-48.2","2.49","-89.57","-22.46","5.3","-88.89","-3.74","-0.47","-","-34.32","-3.74","-","-2.5","0","-100.00","-33.13","10.36","-23.06","-2.7","0","-100.00","0.00","100.00","1.000","24.32","16.22","0","89.19","100.00","32.43","16.22","0","100.00"
"261","Jaccob Slavin","CAR","D","76","11.166666666667","0.1469298245614","-12.39","12.75","-9.86","-17.79","8.93","-10.99","-15.18","5.88","-12.31","-6.98","-0.93","-","-2.68","0.54","-9.88","-24.13","14.51","-26.21","-21.46","7.8","-56.77","-2.02","-0.62","-","-3.55","8.95","-14.64","-4.55","-0.21","-95.65","-15.88","-3.58","4.40","-2.24","0","-100.00","0.00","100.00","1.000","59.1","26.87","5.37","209.55","91.67","80.6","48.36","5.37","93.75"
"729","Ronnie Attard","PHI","D","2","3.7666666666667","1.8833333333333","-29.22","12.61","-20.00","-0.34","12.61","-11.43","12.61","-3.32","16.67","0","0","-","-1.26","1.34","-33.57","-9.63","6.3","-50.00","-9.63","0","-","0","0","-","0","8.4","0.00","0","0","-","-14.4","0","0.00","0","0","-","0.00","100.00","1.000","47.79","0","0","31.86","100.00","79.65","0","0","100.00"
"818","Tristen Robins","S.J","C","3","2.9833333333333","0.99444444444444","20.13","12.33","-6.44","23.37","12.33","-6.88","-25.94","12.33","-22.81","-7.78","-3.89","-","-1.52","0.41","-4.70","-9.72","16.22","-19.74","12.98","-3.89","12.50","-3.89","-3.89","-","-30.27","26.82","-50.00","-5.19","0","-100.00","38.44","0","0.00","0","0","-","0.00","100.00","1.000","40.22","0","0","40.22","100.00","40.22","0","0","100.00"
"551","Michael Pezzetta","MTL","L","63","2.35","0.037301587301587","-6.46","12.32","-11.27","-35.06","13.83","-33.81","-18.83","15.53","-31.60","20.25","-0.57","9.68","-0.84","0.54","-8.06","32.43","-7.17","13.97","7.22","-3.96","17.80","24.02","-0.38","20.00","33.61","-4.28","11.04","-3.02","0","-100.00","-60.53","33.61","-94.87","-2.18","0","-100.00","100.00","100.00","2.000","51.06","0","25.53","127.66","66.67","76.6","0","25.53","75.00"
"72","Tyler Myers","VAN","D","78","16.766666666667","0.21495726495726","-55.23","12.09","-20.11","-38.72","9.4","-19.17","-34.92","7.59","-30.00","-1.23","1.96","-17.16","-4.61","0.67","-19.03","-48.8","4.4","-28.83","-17.24","0.05","-13.79","3.03","-0.88","17.65","-42.08","5.81","-43.26","-3.93","4.38","-90.91","-4.96","12.74","-16.04","-1.91","-0.21","-90.00","33.33","80.00","1.133","35.79","25.05","14.31","171.77","71.43","35.79","32.21","14.31","71.43"
"636","Nick Perbix","T.B","D","69","13.8","0.2","-56.02","11.99","-21.81","-48.27","5.16","-20.50","-41.71","3.19","-28.57","-6.18","-1.7","13.89","-6.68","0.54","-34.66","-43.72","13.08","-34.42","-22.83","9.14","-62.43","-5.43","-1.36","-","-27.86","5.25","-18.54","-4.76","-0.45","-91.30","-48.53","1.37","-7.46","4.07","0","0.00","25.00","100.00","1.250","13.04","21.74","4.35","82.61","75.00","17.39","21.74","4.35","80.00"
"866","Akito Hirose","VAN","D","7","11.05","1.5785714285714","-28.88","11.87","-12.84","-21.4","11.87","-14.41","-7.14","6.44","-9.34","5.77","5.43","-33.33","-3.55","0.3","-8.63","-26.15","2.37","-9.13","-15.96","0","0.00","2.04","0","0.00","-13.59","3.16","-10.05","7.24","7.24","50.00","-8.84","13.23","-18.52","-2.45","0","-100.00","22.22","75.00","0.972","38.01","0","5.43","54.3","87.50","54.3","10.86","5.43","90.91"
"120","David Savard","MTL","D","62","9.2","0.14838709677419","-26.54","11.74","-16.36","-30.89","13.22","-27.59","-27.06","15.12","-38.10","-0.02","6.1","-43.94","-3.54","1.43","-32.09","-26","-0.65","-11.40","-10.99","-4.85","21.70","-1.9","-0.42","-","-20.02","5.6","-25.69","-4.22","0","-100.00","7.13","5.76","-6.65","7.29","0","0.00","33.33","75.00","1.083","58.7","13.04","13.04","241.3","81.82","65.22","19.57","13.04","83.33"
"117","Craig Smith","BOS, WSH","C","64","19.85","0.31015625","-23.28","11.69","-11.50","-9.05","13.77","-13.69","-9.39","5.96","-9.63","-6.14","1.77","-38.00","-0.8","0.65","-7.36","-17.31","6.89","-13.38","-0.69","0.52","-1.78","-0.93","-0.83","17.39","-22.16","8.48","-26.11","-3.61","3.75","-92.86","-14.8","5.73","-9.30","-3.61","0","-100.00","5.88","80.00","0.859","24.18","9.07","3.02","48.36","88.89","39.29","9.07","3.02","92.86"
"576","Cal Foote","NSH, T.B","D","50","8.2333333333333","0.16466666666667","-62.27","11.64","-29.38","-39.3","14.37","-28.11","-40.01","9.13","-41.08","-6.6","6.38","-87.88","-2.83","1.29","-20.62","-22.92","11.4","-22.52","-2.02","-6.6","21.64","-3.64","-0.91","-","-27.87","23.99","-50.17","-2.43","9.72","-100.00","-69.97","-5.26","-","-1.64","0","-100.00","0.00","66.67","0.667","7.29","0","0","87.45","100.00","7.29","7.29","0","100.00"
"347","Tomas Nosek","BOS","L","66","2.2833333333333","0.03459595959596","-60.33","11.45","-21.72","-31.36","-13.09","13.49","-10.08","-11.69","15.73","16.86","-1.05","10.00","-0.43","-0.81","8.65","-12.52","-7.15","9.90","25.69","-2.97","9.94","22.09","-0.52","11.11","-50.95","-5.58","-","-3.49","-0.47","-88.24","-71.57","35.94","-97.26","-3.78","-0.25","-93.75","50.00","-","0.50","52.55","52.55","26.28","157.66","66.67","52.55","52.55","26.28","66.67"
"326","Rasmus Ristolainen","PHI","D","74","57.3","0.77432432432432","5.24","11.38","-7.18","9.81","4.9","-1.97","11.62","2.83","1.12","2.48","0.62","1.11","3.32","0.48","1.72","14.79","-0.27","4.74","12.23","-0.24","8.75","5.02","-0.63","33.33","3.4","-0.04","1.46","-1.97","-0.28","-87.50","-10.15","12.66","-17.91","-1.54","-0.3","9.09","13.73","87.50","1.012","40.84","8.38","3.14","27.23","92.86","68.06","10.47","4.19","94.20"
"198","Adam Larsson","SEA","D","82","15.383333333333","0.18760162601626","-47.45","11.34","-20.64","-32.47","12.7","-24.47","-23.06","15.41","-32.46","-3.19","2.69","-35.45","-3.88","-0.42","-0.08","-19.74","2.67","-12.40","-13.16","1.34","-22.44","1.19","3.45","-35.71","-8.78","1.78","-7.72","-3.62","-0.4","-90.00","-42.42","7.13","-19.85","-2.4","-0.44","-84.62","14.29","83.33","0.976","39","15.6","15.6","195.02","71.43","39","19.5","15.6","71.43"
"145","Derek Forbort","BOS","D","54","2.3166666666667","0.042901234567901","-57.02","11.27","-21.48","-27.99","12.82","-19.25","-6.93","15.04","-17.73","-7.31","-0.89","-","-1.59","-0.94","10.42","-10.92","-7.31","10.44","26.98","-2.88","10.40","-2.66","-0.66","-","-50.53","-5.91","-","-3.25","-0.3","-91.67","-67.55","-3.2","-","-3.2","0","-100.00","0.00","100.00","1.000","103.6","51.8","25.9","155.4","80.00","103.6","51.8","25.9","80.00"
"790","Marco Rossi","MIN","C","19","23.583333333333","1.2412280701754","-65.54","11.12","-19.61","-63.83","10.89","-28.33","-52.71","9.11","-35.09","-8.46","2.54","-100.00","-7.75","0.89","-31.03","-53.24","10.65","-34.29","-20.82","5.33","-42.50","-3.85","2.54","-100.00","-43.22","7.1","-28.72","-4.1","0","-100.00","-24.43","-3.33","4.41","-2.22","0","-100.00","0.00","83.33","0.833","20.35","7.63","2.54","50.88","88.89","30.53","15.27","2.54","92.31"
"541","Jacob MacDonald","COL, S.J","D","58","41.2","0.71034482758621","-38.61","10.94","-15.92","-17.02","6.69","-10.54","-14.95","4.68","-11.25","-2.82","0.11","-9.21","-2.74","0.23","-8.34","-16.86","7.16","-15.45","-8.69","5.71","-28.98","-1.46","0.56","-26.47","-10.89","1.93","-6.45","-1.35","-0.3","8.33","-38.75","7.1","-16.69","-0.49","-0.32","11.11","10.71","90.00","1.007","16.02","7.28","0","72.82","100.00","23.3","13.11","2.91","88.89"
"611","Josh Norris","OTT","C","8","24.833333333333","3.1041666666667","17.43","10.94","-6.44","19.89","8.53","-5.17","6.71","10.62","-12.50","1.28","0","0.00","5.32","-0.2","8.80","8.94","0.96","0.00","15.27","3.05","0.00","5.15","0","0.00","-8.44","-2.8","5.26","-5.17","0","0.00","15.28","7.44","-7.78","0","0","-","19.05","100.00","1.190","24.16","4.83","0","26.58","100.00","43.49","7.25","2.42","94.74"
"87","Matt Martin","NYI","L","81","4.6","0.05679012345679","-76.86","10.64","-36.95","-62.75","-14.15","15.73","-40.3","-12.36","18.81","-5.53","-1.14","-","-6.18","-0.95","11.39","-30.84","5.56","-21.72","-21.14","-4.23","-","-1.95","-0.98","-","-12.92","13.05","-25.00","-2.39","-0.22","-91.67","-66.95","14.61","-94.06","-2.58","0","-100.00","0.00","-","0.00","78.26","26.09","13.04","339.13","85.71","78.26","26.09","26.09","75.00"
"360","Travis Sanheim","PHI","D","81","44.7","0.55185185185185","-33.44","10.63","-17.32","-31.51","7.75","-21.67","-19.25","8.89","-22.99","-4.69","-0.08","-30.95","-3.3","-0.22","-9.37","-15.25","3.92","-14.19","-8.77","2.63","-21.17","-2.66","-0.53","-","-8.65","1.72","-8.97","-1.89","-0.24","-88.89","-26.02","9.88","-20.57","-0.88","1.94","-50.00","5.00","93.75","0.988","17.45","14.77","5.37","77.85","76.47","29.53","20.13","9.4","75.86"
"559","Dylan Coghlan","CAR","D","17","17.883333333333","1.0519607843137","8.03","10.55","-5.64","7.82","7.19","-4.09","6.86","5.39","-3.41","-8.53","2.58","-91.67","0.05","0.44","-3.67","7.36","9.02","-8.51","1.24","8.51","-21.56","-3.1","3.36","-100.00","8.16","0.67","1.10","-6.21","0","-100.00","-1.27","-3.36","4.35","-1.12","0","-100.00","0.00","83.33","0.833","20.13","10.07","6.71","33.55","75.00","26.84","10.07","16.78","61.54"
"573","Jonah Gadjovich","S.J","L","35","2.15","0.061428571428571","-41.9","10.32","-18.08","-45.8","13.71","-33.85","-25.85","17.43","-33.68","-7.78","-2.37","-","-6.21","-1.53","15.84","-1.67","-7.78","11.92","-24.34","-3.38","-","-3.72","-1.01","-","30.24","-5.86","11.71","-2.25","-1.35","-62.50","-51.51","31.03","-40.82","-3.42","-0.49","-87.50","0.00","100.00","1.000","83.72","55.81","27.91","167.44","75.00","83.72","55.81","55.81","60.00"
"797","Jack Quinn","BUF","R","75","125.11666666667","1.6682222222222","-19.3","10.23","-11.70","-9.47","7.35","-9.72","-7.41","2.65","-5.66","-3.42","0.56","-10.42","-0.42","0.52","-6.49","-3.74","6.42","-11.31","-0.64","3.42","-12.07","-1.19","1","-35.71","-4.13","4","-10.10","-0.79","-0.29","5.26","-25.2","2.31","-6.04","-2.36","0","0.00","13.27","86.36","0.996","31.65","3.36","0.96","35.49","97.06","44.12","6.71","2.4","94.85"
