Player,season,Pos,GP,ATOI,BLK,CorsiForPerc,FenwickPerc,CorsiForPercRel,FenwickPercRel,CorsiAgainst,DZoneStartPerc,GAPer60,XGA,XGF,GFPer60,exGA60,exGF60,BLK_60,CorsiAgainst_60,DefenceRating
Adam Ginning,22-23,D,1,1000,2.0,64.9,65.5,14.9,15.5,13,22.2,3.7,0.9,1.1,3.7,3.2399999999999998,3.9600000000000004,7.2,46.8,1.0
Mark Giordano,22-23,D,78,1137,147.0,51.1,53.1,0.3,1.7,1141,55.0,2.0,49.7,64.2,3.1,2.017454840673838,2.6060483052567487,5.967119951288817,46.31621676476557,4.0
Samuel Girard,22-23,D,76,1290,116.0,52.5,51.2,-0.7,-1.3,1306,49.0,2.8,60.9,63.9,2.4,2.2362301101591187,2.346389228886169,4.2594859241126075,47.955936352509184,3.0
Zemgus Girgensons,22-23,C,80,779,49.0,50.9,51.2,-0.4,1.3,732,58.4,2.0,33.5,34.1,1.7,1.9351732991014121,1.9698331193838254,2.8305519897304237,42.28498074454429,4.0
Claude Giroux,22-23,C,82,1128,30.0,56.2,55.7,6.8,5.3,1120,45.5,3.3,51.2,61.6,3.5,1.9927348209652307,2.397509081473794,1.167618059159315,43.59107420861442,3.0
Damien Giroux,22-23,C,1,837,1.0,23.1,31.6,-26.2,-23.1,20,0.0,4.7,0.9,0.6,4.7,3.870967741935484,2.5806451612903225,4.301075268817204,86.0215053763441,1.0
Cody Glass,22-23,C,72,886,31.0,49.2,49.4,1.6,2.4,848,47.5,2.0,33.3,37.6,2.8,1.8792325056433408,2.1218961625282167,1.7494356659142214,47.855530474040634,4.0
Luke Glendening,22-23,C,70,724,60.0,47.2,45.3,-4.8,-5.9,614,68.1,2.2,26.6,19.1,1.1,1.8895027624309393,1.3567482241515392,4.262036306235201,43.614838200473564,4.0
Alex Goligoski,22-23,D,46,1060,67.0,52.4,53.7,4.2,5.2,662,46.4,2.9,30.3,32.4,2.1,2.2370795734208366,2.3921246923707953,4.94667760459393,48.87612797374898,2.0
Barclay Goodrow,22-23,RW,82,850,64.0,45.0,46.8,-6.6,-4.7,1028,57.6,2.6,45.2,37.4,2.6,2.3345767575322816,1.9317073170731704,3.3055954088952655,53.096126255380206,2.0
Shayne Gostisbehere,22-23,D,75,1249,89.0,51.4,51.1,2.4,3.2,1170,46.0,3.4,56.6,51.6,2.9,2.1751801441152923,1.9830264211369097,3.4203362690152126,44.96397117694155,3.0
Yanni Gourde,22-23,C,81,1028,54.0,54.0,54.9,2.3,2.7,997,49.3,2.3,41.2,46.8,3.4,1.7812364894076955,2.0233463035019454,2.3346303501945522,43.10419368785128,4.0
Mikael Granlund,22-23,C,79,1070,60.0,48.2,47.0,-3.0,-4.5,1129,48.1,3.5,50.5,47.6,2.6,2.1507157222287945,2.027209274813676,2.555305808588667,48.08233763161008,2.0
Derek Grant,22-23,C,46,891,26.0,39.4,39.0,-3.1,-2.0,602,73.1,2.9,29.8,18.1,2.5,2.6174791392182697,1.5898111550285463,2.2837066315327186,52.876592007026794,2.0
Kevin Gravel,22-23,D,23,856,36.0,42.3,40.3,-6.2,-7.7,315,52.6,3.0,13.0,9.2,1.0,2.377082486793986,1.6822429906542056,6.582689963429501,57.59853718000813,2.0
Ryan Graves,22-23,D,78,1197,152.0,51.1,51.4,-4.1,-4.3,1300,58.3,2.3,53.4,59.9,3.7,2.0589936379410063,2.309620204357046,5.86080586080586,50.12531328320802,3.0
Jordan Greenway,22-23,LW,62,810,39.0,46.2,47.4,-5.9,-4.7,779,52.9,3.8,31.7,30.7,3.0,2.272401433691756,2.2007168458781363,2.7956989247311825,55.842293906810035,2.0
A.J. Greer,22-23,LW,61,547,25.0,47.1,49.4,-3.4,-1.3,461,76.2,1.4,20.0,21.8,2.4,2.157820601192795,2.3520244553001466,2.697275751490994,49.73776485749393,3.0
Noah Gregor,22-23,C,57,778,34.0,44.2,45.1,-4.6,-3.1,794,59.3,3.0,34.1,27.7,2.1,2.768231633067244,2.2486808280340957,2.760113651738601,64.45677174942499,2.0
Ridly Greig,22-23,C,20,774,3.0,52.9,53.5,3.5,2.0,208,47.3,2.6,9.1,11.4,3.1,2.1162790697674416,2.6511627906976747,0.6976744186046512,48.372093023255815,3.0
Jordan Gross,22-23,D,15,1127,16.0,45.7,44.1,-3.7,-5.1,239,34.8,3.4,12.6,8.9,2.9,2.683229813664596,1.8952972493345168,3.4072759538598048,50.89618456078084,1.0
Benoit-Olivier Groulx,22-23,C,2,981,0.0,30.6,26.9,-12.0,-18.0,25,70.0,2.6,1.0,0.4,2.6,1.834862385321101,0.7339449541284404,0.0,45.87155963302752,4.0
Jonathan Gruden,22-23,C,3,320,1.0,42.1,38.5,-11.5,-13.9,11,66.7,0.0,0.5,0.5,0.0,1.875,1.875,3.75,41.25,5.0
Carl Grundström,22-23,RW,57,645,17.0,51.7,53.3,-1.3,-0.9,524,39.7,3.0,21.5,22.0,2.6,2.1052631578947367,2.1542227662178703,1.664626682986536,51.309669522643816,2.0
Matt Grzelcyk,22-23,D,75,1034,78.0,51.5,52.8,1.4,2.3,1107,41.0,1.5,45.0,58.2,3.7,2.0889748549323017,2.7017408123791102,3.6208897485493234,51.38878143133463,3.0
Radko Gudas,22-23,D,72,1042,124.0,55.0,55.3,0.6,1.9,923,49.3,2.1,40.1,48.8,2.9,1.9241842610364683,2.3416506717850285,5.950095969289827,44.28982725527831,4.0
Erik Gudbranson,22-23,D,70,1278,137.0,42.6,41.4,-5.2,-6.8,1518,54.6,3.3,68.5,48.0,2.0,2.7565392354124745,1.93158953722334,5.513078470824949,61.08651911468813,1.0
Max Guenette,22-23,D,1,527,1.0,50.0,56.3,3.0,12.5,9,20.0,6.8,0.7,0.7,0.0,4.781783681214421,4.781783681214421,6.83111954459203,61.48007590132828,1.0
Dylan Guenther,22-23,RW,33,787,11.0,45.3,44.3,1.7,0.4,351,53.8,2.8,16.4,11.9,1.6,2.2733048400138616,1.649532170497863,1.5247776365946633,48.65426822224789,3.0
Jake Guentzel,22-23,C,78,1207,46.0,53.1,52.4,1.5,0.3,1307,38.2,3.2,59.7,65.8,3.5,2.2828372952648013,2.516092027276783,1.7589701102542858,49.97769421961634,2.0
Kaiden Guhle,22-23,D,44,1231,77.0,43.6,42.9,-4.9,-5.6,771,54.5,4.0,35.1,23.9,2.5,2.332914851192674,1.5885089727494275,5.117790414297319,51.24436895354849,2.0
Denis Gurianov,22-23,RW,66,792,27.0,46.3,44.6,-2.8,-4.3,801,52.5,1.6,35.8,25.3,1.5,2.4655647382920107,1.7424242424242424,1.859504132231405,55.16528925619835,3.0
Daniil Gushchin,22-23,LW,2,955,5.0,51.9,50.0,19.1,12.3,25,35.0,4.5,1.2,1.6,2.2,2.2617801047120416,3.015706806282723,9.424083769633508,47.12041884816754,2.0
Dave Gust,22-23,RW,4,852,1.0,50.5,51.2,9.7,9.7,50,58.3,4.6,2.5,2.8,2.3,2.640845070422535,2.957746478873239,1.056338028169014,52.816901408450704,2.0
David Gustafsson,22-23,C,46,606,18.0,48.1,48.9,-2.1,-1.0,360,58.9,1.8,15.4,13.2,2.0,1.988807576409815,1.7046922083512699,2.324580284115368,46.49160568230736,4.0
Erik Gustafsson,22-23,D,70,1186,63.0,53.9,53.1,4.8,3.5,1103,34.2,1.0,47.7,59.0,1.4,2.0684172488556976,2.5584196579137557,2.7318718381112985,47.82943868947242,4.0
Cole Guttman,22-23,C,14,874,8.0,42.0,44.4,0.0,1.2,188,53.3,1.9,8.9,7.1,2.3,2.618502778685845,2.0889179470415167,2.353710362863681,55.3121935272965,2.0
Brandon Hagel,22-23,LW,81,1119,58.0,53.6,53.0,2.5,1.9,1034,41.0,2.5,53.4,61.2,3.6,2.120941316651772,2.430741733690795,2.303644126700427,41.068414258762786,3.0
Robert Hägg,22-23,D,38,931,47.0,44.0,46.2,0.5,2.7,525,45.0,2.6,20.9,20.8,2.1,2.1267454350161117,2.116569619537566,4.782633274916615,53.42303126236644,3.0
Nicolas Hague,22-23,D,81,1085,133.0,47.8,47.9,-0.3,-1.5,1352,49.9,2.4,55.2,56.7,2.7,2.261136712749616,2.322580645161291,5.448028673835125,55.381464413722476,2.0
Libor Hájek,22-23,D,16,796,20.0,43.4,45.1,-8.8,-6.9,213,50.9,1.4,8.7,7.4,2.0,2.4591708542713566,2.091708542713568,5.653266331658291,60.20728643216081,2.0
Jani Hakanpää,22-23,D,82,1160,128.0,47.2,46.8,-6.4,-5.8,1285,67.9,2.4,55.7,55.4,3.0,2.1080740117746006,2.096719932716568,4.844407064760302,48.63330529857023,3.0
Taylor Hall,22-23,LW,61,956,33.0,52.5,53.2,2.2,2.2,749,46.8,2.2,30.9,39.8,3.1,1.9075382399341518,2.4569586391384868,2.037176761094725,46.23773921393786,4.0
Filip Hallander,22-23,C,2,598,3.0,19.0,28.6,-32.4,-23.6,17,60.0,0.0,0.9,0.0,0.0,2.709030100334448,0.0,9.03010033444816,51.170568561872905,2.0
James Hamblin,22-23,F,10,532,1.0,53.8,51.1,2.9,0.5,60,38.6,3.0,3.3,3.0,0.7,2.233082706766917,2.0300751879699246,0.6766917293233083,40.6015037593985,3.0
Dougie Hamilton,22-23,D,82,1306,86.0,55.3,55.4,1.7,1.4,1372,42.0,2.7,54.2,71.7,3.9,1.8219848354685693,2.4102640720128488,2.8909722481604603,46.12109214507152,3.0
Travis Hamonic,22-23,D,75,1114,143.0,50.0,50.1,-1.8,-2.1,1176,54.4,3.3,49.3,48.1,2.8,2.1242369838420108,2.0725314183123875,6.161579892280072,50.67145421903052,2.0
Noah Hanifin,22-23,D,81,1359,129.0,53.0,53.5,-6.6,-5.3,1341,46.9,3.0,64.7,72.7,3.1,2.1159349194669286,2.377565203172267,4.21878832474859,43.85577630610744,3.0
Joel Hanley,22-23,D,26,698,28.0,52.2,52.5,0.4,1.6,219,55.2,1.6,9.1,10.4,2.6,1.805157593123209,2.063037249283668,5.55433105576372,43.44280361472338,4.0
Mike Hardman,22-23,RW,8,610,6.0,41.4,45.8,-5.5,-0.7,75,52.9,1.5,2.7,1.8,0.0,1.991803278688525,1.3278688524590163,4.426229508196721,55.32786885245901,4.0
Jansen Harkins,22-23,C,22,649,11.0,54.3,55.1,5.4,6.4,185,66.4,1.5,6.8,9.3,2.5,1.714525843955736,2.344866227762992,2.773497688751926,46.64518840173693,5.0
Thomas Harley,22-23,D,6,1008,8.0,56.1,53.8,-1.3,-2.8,65,40.0,1.2,1.9,3.9,4.2,1.130952380952381,2.321428571428571,4.761904761904762,38.6904761904762,4.0
Ben Harpur,22-23,D,42,844,57.0,43.4,44.2,-8.4,-7.5,598,47.4,2.3,28.1,19.8,2.3,2.8537576167907925,2.010832769126608,5.788761002031144,60.73121191604604,2.0
Scott Harrington,22-23,D,45,986,78.0,44.0,44.0,-4.4,-4.0,760,58.2,3.1,35.8,30.4,3.3,2.904665314401622,2.466531440162272,6.328600405679513,61.6632860040568,1.0
Jordan Harris,22-23,D,65,1119,98.0,47.2,46.2,2.4,1.1,1090,56.4,2.8,54.8,42.6,2.6,2.7123118168694575,2.108475974427717,4.850484636007424,53.94926789028666,2.0
Ryan Hartman,22-23,RW,59,978,48.0,52.6,52.9,4.8,4.2,826,47.4,2.7,33.1,36.3,2.9,2.065093064365187,2.2647395237600083,2.994696890922325,51.533742331288344,3.0
Rafaël Harvey-Pinard,22-23,LW,34,1034,56.0,44.9,44.7,1.1,0.5,488,47.7,3.2,21.3,20.8,3.8,2.1811355102969623,2.1299351462054843,5.734440778245534,49.97155535328251,2.0
Garnet Hathaway,22-23,RW,84,708,83.0,49.0,50.3,-2.4,-0.4,816,82.2,1.9,30.7,32.8,1.4,1.8583535108958835,1.9854721549636802,5.0242130750605325,49.39467312348668,4.0
Erik Haula,22-23,LW,80,998,54.0,53.9,53.8,-0.8,-1.4,979,51.0,2.6,39.9,49.4,3.3,1.7990981963927855,2.227454909819639,2.4348697394789585,44.1432865731463,4.0
John Hayden,22-23,C,7,475,3.0,49.6,52.4,-1.6,0.3,60,51.6,0.0,2.1,2.0,2.2,2.2736842105263158,2.1654135338345863,3.2481203007518795,64.9624060150376,3.0
Kevin Hayes,22-23,RW,81,1054,22.0,50.6,50.9,4.7,3.2,1170,44.3,3.4,53.0,52.9,2.7,2.2348724436010965,2.2306557031414718,0.9276829011174361,49.33586337760911,2.0
Barrett Hayton,22-23,C,82,1050,33.0,49.1,48.9,5.7,6.1,1042,55.2,3.6,48.6,50.8,3.4,2.03205574912892,2.12404181184669,1.3797909407665505,43.56794425087108,3.0
Dillon Heatherington,22-23,D,3,556,2.0,49.0,52.9,1.0,5.7,25,42.9,6.5,1.5,1.0,0.0,3.2374100719424463,2.158273381294964,4.316546762589928,53.9568345323741,1.0
Victor Hedman,22-23,D,76,1423,136.0,51.4,51.5,-0.2,0.2,1426,40.0,2.9,70.9,72.3,3.2,2.360099123423457,2.406701926988941,4.527129489218479,47.468284203129045,2.0
Danton Heinen,22-23,C,65,645,26.0,51.3,50.5,-0.2,-1.5,598,60.5,2.8,26.2,29.3,2.3,2.249731663685152,2.515921288014311,2.2325581395348837,51.34883720930232,2.0
Ville Heinola,22-23,D,10,796,7.0,45.9,41.3,-3.8,-8.6,111,48.1,3.9,4.2,3.3,1.5,1.899497487437186,1.4924623115577886,3.165829145728643,50.201005025125625,3.0
Miro Heiskanen,22-23,D,79,1529,96.0,54.2,53.1,4.3,3.9,1427,39.0,2.7,59.8,72.0,3.2,1.7822519889726882,2.1458552375590894,2.861140316745453,42.52965866662251,4.0
Drew Helleson,22-23,D,3,819,3.0,43.1,39.1,4.9,0.0,41,59.3,3.0,1.7,0.8,3.0,2.490842490842491,1.1721611721611722,4.395604395604396,60.073260073260066,2.0
Darren Helm,22-23,C,11,540,3.0,46.1,46.7,-11.3,-8.6,76,75.0,2.8,3.8,3.2,2.1,2.3030303030303028,1.9393939393939397,1.8181818181818181,46.06060606060606,3.0
Adam Henrique,22-23,C,62,1091,46.0,46.2,45.3,3.8,3.8,841,48.4,3.5,40.0,35.0,3.1,2.1288548534933915,1.8627479968067178,2.4481830815174006,44.759173294698556,3.0
Aleksi Heponiemi,22-23,C,10,515,1.0,35.2,31.9,-17.7,-20.6,92,50.0,3.5,3.7,1.8,2.8,2.5864077669902916,1.258252427184466,0.6990291262135923,64.31067961165047,1.0
Tomáš Hertl,22-23,C,79,1157,57.0,52.7,51.1,5.8,3.9,1196,40.8,4.3,55.6,60.1,3.1,2.189862477161581,2.367099548154875,2.2450028992483833,47.10567486843976,2.0
Matthew Highmore,22-23,LW,2,645,0.0,55.3,59.4,12.0,16.8,17,15.4,0.0,0.7,0.7,3.1,1.9534883720930232,1.9534883720930232,0.0,47.44186046511628,4.0
Vinnie Hinostroza,22-23,C,26,756,7.0,49.7,47.9,-1.0,-1.0,305,58.4,3.0,18.8,14.3,2.6,3.443223443223443,2.6190476190476195,1.282051282051282,55.860805860805854,1.0
Roope Hintz,22-23,LW,73,1053,45.0,54.9,54.3,4.3,4.9,887,42.9,2.5,34.9,52.9,4.3,1.6344690317293056,2.477461655543847,2.107481559536354,41.5408031846388,4.0
Akito Hirose,22-23,D,7,1048,6.0,35.8,36.4,-13.7,-11.5,102,55.8,1.2,5.4,2.3,1.2,2.6499454743729554,1.1286804798255181,2.9443838604143946,50.05452562704471,2.0
Taro Hirose,22-23,LW,3,620,2.0,40.5,44.8,-5.0,0.8,22,50.0,3.9,0.6,0.9,0.0,1.1612903225806452,1.7419354838709677,3.870967741935484,42.58064516129032,4.0
Nico Hischier,22-23,C,81,1157,61.0,55.4,56.6,1.9,3.2,1028,51.4,2.6,41.7,56.5,4.3,1.6018438490348603,2.170363968116777,2.3432248151349273,39.48910016325746,4.0
Hayden Hodgson,22-23,RW,1,286,0.0,0.0,0.0,-34.4,-36.4,11,50.0,0.0,0.1,0.0,0.0,1.2587412587412588,0.0,0.0,138.46153846153848,4.0
Mike Hoffman,22-23,C,67,940,24.0,45.8,45.9,0.6,0.9,845,49.5,3.1,40.4,29.1,2.5,2.3093045411241664,1.663385201651318,1.3718640838361384,48.30104795173071,2.0
Nils Höglander,22-23,LW,25,723,8.0,48.9,46.8,2.3,1.1,290,47.8,3.5,14.8,11.4,2.6,2.9477178423236516,2.2705394190871373,1.5933609958506223,57.759336099585056,1.0
Nick Holden,22-23,D,65,1002,69.0,51.8,52.0,-0.2,-0.5,818,50.8,2.6,37.4,35.7,2.5,2.0672501151543066,1.9732842008291114,3.8139106402579457,45.214187010594195,3.0
Justin Holl,22-23,D,80,1214,139.0,49.3,50.2,-2.2,-2.1,1250,56.5,2.5,52.5,58.1,2.9,1.9460461285008237,2.1536243822075782,5.152388797364086,46.33443163097199,3.0
Dylan Holloway,22-23,C,51,575,16.0,52.0,50.5,1.1,0.0,384,44.4,2.3,17.4,18.9,2.3,2.1360613810741684,2.3202046035805624,1.9641943734015346,47.14066496163683,3.0
Mac Hollowell,22-23,D,6,776,6.0,42.9,40.8,0.5,-5.7,97,48.5,2.4,5.9,3.2,4.8,4.561855670103093,2.474226804123711,4.639175257731958,75.00000000000001,1.0
Pontus Holmberg,22-23,RW,37,625,18.0,48.2,49.3,-3.6,-3.7,306,44.7,2.1,12.5,12.6,2.3,1.945945945945946,1.961513513513513,2.8021621621621624,47.63675675675675,3.0
Simon Holmström,22-23,RW,50,666,22.0,48.5,48.5,-2.2,-1.8,527,48.7,2.2,19.9,21.4,1.9,2.151351351351351,2.3135135135135134,2.3783783783783785,56.972972972972975,3.0
Alexander Holtz,22-23,RW,19,616,4.0,51.1,47.4,-8.3,-12.6,134,32.6,3.7,6.1,5.8,1.8,1.8762816131237183,1.7840054682159947,1.2303485987696512,41.21667805878332,3.0
Patric Hörnqvist,22-23,RW,22,556,8.0,54.0,54.0,-2.1,-1.3,143,53.1,2.7,5.3,6.7,1.2,1.5598430346631784,1.9718770438194897,2.354480052321779,42.0863309352518,4.0
Bo Horvat,22-23,C,79,1239,55.0,51.6,51.3,3.6,3.4,1164,50.6,2.7,55.4,50.8,2.3,2.0375762405369784,1.8683912097342692,2.0228644987280475,42.81116866398995,4.0
Brett Howden,22-23,C,54,784,34.0,43.1,43.6,-5.3,-5.9,691,60.2,1.6,25.7,21.6,2.1,2.185374149659864,1.8367346938775513,2.8911564625850343,58.75850340136054,3.0
Filip Hronek,22-23,D,64,1302,58.0,46.5,46.8,-0.1,-0.2,1067,52.9,2.5,42.1,41.1,3.3,1.818836405529954,1.7756336405529953,2.5057603686635943,46.09735023041475,4.0
Jonathan Huberdeau,22-23,LW,79,1012,27.0,56.3,55.9,-1.3,-1.1,911,41.2,2.7,36.0,47.5,3.1,1.6210536848951818,2.1388902786811426,1.2157902636713864,41.02166408165307,4.0
Charles Hudon,22-23,LW,9,647,2.0,57.1,55.0,2.5,3.2,70,42.1,2.7,3.7,4.1,1.4,2.287480680061824,2.5347758887171556,1.2364760432766615,43.276661514683155,3.0
Jack Hughes,22-23,C,78,1198,30.0,57.2,57.1,4.3,3.7,1088,34.4,3.2,43.9,66.8,3.9,1.6912803390265827,2.5735199691794013,1.1557724412482344,41.9160138692693,3.0
Luke Hughes,22-23,D,2,974,3.0,58.9,60.0,9.5,11.4,23,28.6,3.7,1.1,1.7,3.7,2.0328542094455857,3.141683778234086,5.544147843942505,42.50513347022587,3.0
Quinn Hughes,22-23,D,78,1540,71.0,53.1,52.3,7.4,6.0,1299,46.9,2.9,59.2,69.2,3.6,1.7742257742257743,2.073926073926074,2.127872127872128,38.93106893106893,4.0
Brad Hunt,22-23,D,47,673,10.0,53.3,51.4,0.6,-0.3,433,50.5,2.0,19.1,21.8,2.4,2.1738168252663526,2.481110303183586,1.1381239922860487,49.280768865985905,3.0
Dryden Hunt,22-23,LW,37,484,4.0,50.6,49.9,-0.1,-0.9,233,52.0,2.5,11.4,9.2,0.3,2.29171320080411,1.8494527585436675,0.804109895018986,46.83940138485593,3.0
Ben Hutton,22-23,D,31,960,34.0,50.4,51.3,0.2,0.2,431,36.6,2.1,16.3,21.3,2.2,1.9717741935483872,2.5766129032258065,4.112903225806451,52.13709677419355,3.0
Zach Hyman,22-23,LW,79,1209,19.0,53.3,52.2,1.8,0.9,1173,47.3,3.5,55.0,75.8,4.3,2.07305964757986,2.8570531143009705,0.7161478782548607,44.212708483839556,3.0
Alex Iafallo,22-23,C,59,978,33.0,52.8,55.0,1.1,1.9,669,49.4,2.0,29.7,33.9,3.1,1.8529687012581884,2.1150046792138917,2.058854112509098,41.73858791722991,5.0
Bokondji Imama,22-23,LW,5,449,2.0,41.3,31.8,-3.9,-14.0,37,47.4,3.2,2.7,0.1,0.0,4.3296213808463255,0.1603563474387528,3.2071269487750556,59.331848552338535,1.0
Vincent Iorio,22-23,D,3,861,3.0,39.1,33.3,-3.3,-6.9,53,33.3,4.2,2.9,1.4,4.2,4.041811846689895,1.9512195121951215,4.181184668989547,73.86759581881535,1.0
Matt Irwin,22-23,D,61,782,75.0,48.0,48.7,-2.5,-2.0,686,60.5,2.5,28.9,25.4,1.9,2.18104062722737,1.9169007588780345,5.6601400360571885,51.77141419646975,3.0
Mark Jankowski,22-23,C,50,746,31.0,42.3,43.1,-4.4,-2.7,559,69.8,1.8,19.2,17.1,1.5,1.8530831099195713,1.650402144772118,2.9919571045576405,53.951742627345844,4.0
Mattias Janmark,22-23,C,66,880,26.0,49.0,48.7,-4.7,-4.5,680,56.8,2.2,32.4,31.3,2.3,2.0082644628099175,1.9400826446280992,1.6115702479338843,42.14876033057851,4.0
Calle Järnkrok,22-23,C,73,863,19.0,49.3,49.7,-1.4,-1.9,770,53.1,2.5,35.6,37.1,3.1,2.0343180050476994,2.1200336513277986,1.0857315195479293,44.000698423784506,3.0
Seth Jarvis,22-23,C,82,972,48.0,58.7,58.2,-1.9,-1.7,883,41.4,2.4,42.7,56.4,3.0,1.928635953026197,2.547425474254742,2.1680216802168024,39.88256549232158,4.0
Tanner Jeannot,22-23,F,76,855,62.0,47.8,47.5,-3.3,-3.1,880,54.7,2.6,42.3,35.3,2.5,2.3434903047091415,1.9556786703601106,3.4349030470914124,48.75346260387812,2.0
Jan Jeník,22-23,RW,2,355,2.0,29.4,36.4,-26.6,-19.1,12,83.3,0.0,0.5,0.1,0.0,2.535211267605634,0.5070422535211268,10.140845070422536,60.84507042253521,3.0
Boone Jenner,22-23,C,68,1212,70.0,48.0,47.9,4.5,4.8,1200,54.5,4.2,50.2,47.5,2.7,2.1927781013395458,2.074839836924869,3.057658707047175,52.41700640652301,2.0
Nick Jensen,22-23,D,77,1237,128.0,49.2,48.7,-1.3,-2.2,1325,62.0,2.5,56.4,57.2,2.5,2.1316759231068043,2.1619124610232126,4.837846066625372,50.0792659240517,3.0
David Jiříček,22-23,D,4,1084,7.0,36.8,36.9,-7.5,-3.3,72,44.0,5.4,3.4,2.1,1.8,2.822878228782288,1.7435424354243543,5.811808118081181,59.778597785977865,1.0
Lucas Johansen,22-23,D,2,760,3.0,41.5,41.4,-10.4,-11.6,24,57.1,0.0,1.2,0.8,0.0,2.8421052631578947,1.894736842105263,7.105263157894737,56.8421052631579,2.0
Ryan Johansen,22-23,C,55,946,19.0,52.3,51.5,3.4,2.8,649,46.1,3.3,29.6,28.5,2.3,2.0480492023832406,1.9719392658081876,1.3146261772054584,44.904862579281186,3.0
Marcus Johansson,22-23,C,80,989,23.0,51.2,50.1,1.6,0.1,998,49.6,2.8,44.2,46.5,3.8,2.0111223458038423,2.11577350859454,1.0465116279069768,45.409504550050556,3.0
Erik Johnson,22-23,D,63,1035,102.0,48.2,47.7,-6.2,-5.5,943,57.9,2.1,41.8,37.5,2.4,2.3077984817115254,2.070393374741201,5.6314699792960665,52.06349206349206,3.0
Jack Johnson,22-23,D,83,1149,127.0,42.0,42.6,-6.8,-5.8,1465,62.3,3.0,68.6,48.9,1.4,2.5895750102236623,1.845921545188587,4.7941111705306865,55.302148541948476,2.0
Kent Johnson,22-23,C,79,871,30.0,46.2,44.6,0.9,-0.6,1001,39.5,3.5,46.2,36.3,2.7,2.417125666700577,1.8991701666933103,1.569562121234141,52.37105611184584,2.0
Reese Johnson,22-23,F,57,661,23.0,40.4,40.8,-4.3,-3.7,570,70.2,3.2,25.0,13.9,1.6,2.3887252169758737,1.3281312206385858,2.197627199617804,54.46293494704992,2.0
Tyler Johnson,22-23,C,56,994,25.0,44.6,45.0,-0.8,-0.7,779,51.2,3.8,36.1,27.4,2.5,2.3347226214429435,1.7720609370508764,1.6168439206668583,50.38085656797931,2.0
Andreas Johnsson,22-23,LW,13,808,5.0,52.1,47.6,2.7,-1.0,135,48.5,0.0,6.1,7.0,0.0,2.0906321401370906,2.399086062452399,1.7136329017517138,46.26808834729627,4.0
Ross Johnston,22-23,LW,16,468,5.0,36.5,35.4,-11.7,-13.7,129,57.9,2.4,4.9,2.5,1.9,2.355769230769231,1.2019230769230769,2.4038461538461537,62.019230769230774,2.0
Wyatt Johnston,22-23,C,82,929,31.0,48.9,47.4,-3.8,-4.7,1096,46.4,2.6,44.8,48.1,3.1,2.117146682769303,2.273097219669721,1.4649898920948305,51.79448134632045,3.0
Henri Jokiharju,22-23,D,60,1261,58.0,50.0,48.6,-1.5,-2.0,1017,50.3,3.6,59.5,50.8,2.9,2.831086439333862,2.4171292624900866,2.759714512291832,48.39016653449643,1.0
Caleb Jones,22-23,D,73,1153,118.0,47.5,47.9,4.8,5.0,1169,48.3,3.2,56.2,50.0,2.4,2.403735341990519,2.1385545747246613,5.046988796350201,49.99940595706258,2.0
Max Jones,22-23,LW,69,763,18.0,42.1,41.0,-0.6,-0.9,892,60.6,3.2,46.0,29.5,1.7,3.1454783748361725,2.017208957775372,1.2308393640663284,60.994928485953615,1.0
Seth Jones,22-23,D,72,1467,125.0,47.6,48.3,5.3,6.1,1364,46.8,4.0,63.8,55.2,2.6,2.174505794137696,1.8813905930470347,4.260395364689844,46.489434219495564,3.0
Zachary Jones,22-23,D,16,937,16.0,46.7,45.8,-10.6,-12.3,225,46.2,2.6,11.2,8.0,2.1,2.6894343649946637,1.92102454642476,3.84204909284952,54.028815368196376,2.0
Axel Jonsson-Fjällby,22-23,LW,50,627,18.0,50.5,51.1,0.7,1.7,391,54.2,2.3,17.2,15.8,2.0,1.9751196172248804,1.8143540669856457,2.0669856459330145,44.899521531100476,4.0
Mathieu Joseph,22-23,RW,56,841,28.0,49.2,48.6,-3.6,-4.7,572,64.0,2.4,27.6,22.9,2.7,2.1097333106845593,1.7504671309665363,2.140309155766944,43.723458467810424,3.0
Pierre-Olivier Joseph,22-23,D,75,915,36.0,53.2,52.1,1.3,0.1,972,45.3,2.5,49.1,53.4,3.0,2.575737704918033,2.801311475409836,1.8885245901639343,50.990163934426235,2.0
Dakota Joshua,22-23,C,79,691,30.0,43.8,45.0,-5.0,-3.7,777,58.8,3.0,34.7,30.9,1.8,2.2883731154628224,2.0377731777464323,1.9784205609188665,51.241092527798635,2.0
Roman Josi,22-23,D,67,1510,146.0,51.5,51.1,4.4,4.2,1391,40.2,2.7,63.7,65.2,3.1,2.266679845804092,2.320055352377187,5.19521597311456,49.496886428783235,3.0
Tyson Jost,22-23,C,71,795,32.0,47.9,46.8,-3.4,-3.5,751,51.7,3.5,36.4,36.1,2.6,2.3215519532288065,2.302418283284613,2.0409247940473025,47.89795376029764,2.0
Noah Juulsen,22-23,D,12,898,16.0,51.8,52.7,8.0,7.4,131,53.4,1.8,4.7,6.0,2.2,1.5701559020044542,2.0044543429844097,5.3452115812917596,43.76391982182628,4.0
Nazem Kadri,22-23,C,82,1033,31.0,57.7,56.7,0.7,-0.1,974,37.9,3.5,44.9,54.9,2.8,1.9082473496564585,2.3332467593795005,1.3174981701414303,41.3949425070243,3.0
