Player,Age,Tm,Pos,GP,G,A,PTS,PlusMin,PIM,PS,G-EV,G-PP,G-SH,G-GW,A-EV,A-PP,A-SH,SOG,ShotPerc,TOI,ATOI,BLK,HIT,FOW,FOL,FOPerc,UID,season
Rasmus Ristolainen,21,BUF,D,82,9,32,41,-21,33,6.7,5,4,0,1,15,17,0,202,4.5,2073,25:17,137,139,0,0,,ristora01,15-16
Brett Ritchie,22,DAL,RW,8,0,1,1,-3,7,-0.2,0,0,0,0,1,0,0,15,0.0,93,11:36,3,30,0,0,,ritchbr01,15-16
Nick Ritchie,20,ANA,LW,33,2,2,4,-2,37,0.0,2,0,0,0,2,0,0,55,3.6,388,11:46,10,93,1,2,33.3,ritchni01,15-16
Buddy Robinson,24,OTT,RW,3,1,1,2,2,4,0.4,1,0,0,1,1,0,0,5,20.0,26,8:36,1,11,0,1,0.0,robinbu01,15-16
Evan Rodrigues,22,BUF,C,2,1,1,2,2,0,0.4,1,0,0,0,1,0,0,8,12.5,24,11:45,0,3,0,0,,rodriev01,15-16
Antoine Roussel,26,DAL,LW,80,13,16,29,11,123,3.2,13,0,0,6,14,1,1,111,11.7,1109,13:51,58,123,15,20,42.9,roussan01,15-16
Michal Rozsíval,37,CHI,D,51,1,12,13,3,33,2.5,1,0,0,0,9,2,1,41,2.4,824,16:10,63,81,0,0,,rozsimi01,15-16
Chad Ruhwedel,25,BUF,D,1,0,0,0,0,2,0.0,0,0,0,0,0,0,0,1,0.0,16,15:30,2,3,0,0,,ruhwech01,15-16
David Rundblad,25,CHI,D,9,0,2,2,-2,6,0.2,0,0,0,0,0,2,0,13,0.0,129,14:22,3,3,0,0,,rundbda01,15-16
Kris Russell,28,TOT,D,62,4,15,19,-5,10,2.8,2,2,0,1,13,2,0,70,5.7,1431,23:05,210,40,0,1,0.0,russekr01,15-16
Bryan Rust,23,PIT,RW,41,4,7,11,1,12,0.8,4,0,0,1,6,1,0,68,5.9,512,12:30,23,62,1,3,25.0,rustbr01,15-16
Tuomo Ruutu,32,NJD,LW,33,0,1,1,-7,8,-0.7,0,0,0,0,1,0,0,34,0.0,380,11:30,8,63,2,3,40.0,ruututu01,15-16
Bobby Ryan,28,OTT,RW,81,22,34,56,-9,28,6.0,16,6,0,2,24,10,0,183,12.0,1391,17:10,24,106,3,8,27.3,ryanbo01,15-16
Derek Ryan,29,CAR,C,6,2,0,2,1,2,0.4,1,1,0,0,0,0,0,5,40.0,73,12:12,0,2,35,24,59.3,ryande01,15-16
Kerby Rychel,21,CBJ,LW,32,2,7,9,5,15,0.9,2,0,0,0,7,0,0,32,6.3,304,9:31,9,39,1,2,33.3,rycheke01,15-16
Brandon Saad,23,CBJ,LW,78,31,22,53,1,14,7.2,25,6,0,7,19,2,1,233,13.3,1343,17:13,25,43,19,15,55.9,saadbr01,15-16
Miikka Salomäki,22,NSH,RW,61,5,5,10,-1,28,0.4,5,0,0,1,4,0,1,61,8.2,732,12:00,30,164,2,1,66.7,salommi01,15-16
Philip Samuelsson,24,ARI,D,4,0,0,0,0,2,0.0,0,0,0,0,0,0,0,5,0.0,64,15:53,11,3,0,0,,samueph01,15-16
Steven Santini,20,NJD,D,1,0,0,0,2,2,0.2,0,0,0,0,0,0,0,1,0.0,15,14:35,2,0,0,0,,santist01,15-16
Mike Santorelli,30,ANA,C,70,9,9,18,-4,8,1.9,8,1,0,1,7,2,0,81,11.1,706,10:06,20,28,75,83,47.5,santomi01,15-16
David Savard,25,CBJ,D,65,4,21,25,-7,45,3.8,3,1,0,0,16,4,1,122,3.3,1506,23:10,111,122,0,0,,savarda01,15-16
Luca Sbisa,26,VAN,D,41,2,6,8,5,26,2.4,2,0,0,1,5,0,1,29,6.9,712,17:23,58,71,0,0,,sbisalu01,15-16
Marco Scandella,25,MIN,D,73,5,16,21,6,22,5.0,3,2,0,0,14,1,1,126,4.0,1511,20:42,105,66,0,0,,scandma01,15-16
Colton Sceviour,26,DAL,C,71,11,12,23,6,21,2.4,10,1,0,1,9,2,1,125,8.8,900,12:40,52,71,9,15,37.5,scevico01,15-16
Tim Schaller,25,BUF,C,17,1,2,3,3,2,0.4,0,0,1,1,2,0,0,18,5.6,142,8:19,9,13,40,73,35.4,schalti01,15-16
Mark Scheifele,22,WPG,C,71,29,32,61,16,48,8.6,22,7,0,3,28,4,0,194,14.9,1317,18:33,36,53,515,651,44.2,scheima01,15-16
Brayden Schenn,24,PHI,C,80,26,33,59,3,33,7.4,15,11,0,5,22,11,0,178,14.6,1352,16:54,30,187,52,64,44.8,schenbr01,15-16
Luke Schenn,26,TOT,D,72,4,12,16,-2,82,3.3,3,1,0,0,12,0,0,76,5.3,1265,17:34,106,234,1,1,50.0,schenlu01,15-16
David Schlemko,28,NJD,D,67,6,13,19,-22,16,3.1,5,1,0,3,2,11,0,104,5.8,1249,18:39,88,47,0,0,,schleda01,15-16
Nate Schmidt,24,WSH,D,72,2,14,16,12,16,4.0,2,0,0,1,14,0,0,80,2.5,1301,18:04,111,69,0,0,,schmina01,15-16
Cole Schneider,25,BUF,LW,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,25,12:38,0,3,0,0,,schneco02,15-16
Jordan Schroeder,25,MIN,C,26,2,2,4,2,2,0.4,2,0,0,0,2,0,0,30,6.7,245,9:25,13,15,1,2,33.3,schrojo01,15-16
Jeff Schultz,29,LAK,D,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,18,18:15,2,0,0,0,,schulje02,15-16
Justin Schultz,25,TOT,D,63,4,14,18,-15,16,2.3,2,2,0,0,8,6,0,82,4.9,1162,18:27,72,36,0,2,0.0,schulju01,15-16
Nick Schultz,33,PHI,D,81,1,9,10,-1,42,2.5,1,0,0,0,9,0,0,70,1.4,1454,17:57,174,85,1,0,100.0,schulni01,15-16
Jaden Schwartz,23,STL,LW,33,8,14,22,8,8,2.8,7,1,0,1,10,4,0,63,12.7,568,17:12,21,26,15,17,46.9,schwaja01,15-16
John Scott,33,TOT,LW,12,0,1,1,-1,27,-0.1,0,0,0,0,1,0,0,6,0.0,78,6:32,3,23,0,0,,scottjo01,15-16
Rob Scuderi,37,TOT,D,63,0,10,10,7,10,2.5,0,0,0,0,9,0,1,35,0.0,996,15:49,75,31,0,1,0.0,scudero01,15-16
Brent Seabrook,30,CHI,D,81,14,35,49,6,32,9.2,8,6,0,3,16,19,0,167,8.4,1849,22:49,150,121,0,0,,seabrbr01,15-16
Daniel Sedin*,35,VAN,LW,82,28,33,61,7,36,8.0,20,8,0,6,21,11,1,258,10.9,1503,18:20,19,20,5,14,26.3,sedinda01,15-16
Henrik Sedin*,35,VAN,C,74,11,44,55,0,24,5.4,5,5,1,0,29,15,0,99,11.1,1360,18:23,19,9,620,727,46.0,sedinhe01,15-16
Tyler Seguin,24,DAL,C,72,33,40,73,2,16,9.6,26,7,0,6,23,17,0,278,11.9,1400,19:27,27,80,470,376,55.6,seguity01,15-16
Dennis Seidenberg,34,BOS,D,61,1,11,12,-1,24,2.0,1,0,0,0,10,1,0,66,1.5,1183,19:24,120,127,0,0,,seidede01,15-16
Jiří Sekáč,23,TOT,LW,39,1,5,6,-5,16,-0.1,0,1,0,0,4,1,0,49,2.0,455,11:40,18,50,2,2,50.0,sekacji01,15-16
Andrej Sekera,29,EDM,D,81,6,24,30,-15,12,4.7,4,2,0,2,11,12,1,155,3.9,1769,21:50,156,60,0,0,,sekeran01,15-16
Eric Selleck,28,ARI,RW,1,0,0,0,0,5,0.0,0,0,0,0,0,0,0,1,0.0,10,9:33,0,3,0,0,,selleer01,15-16
Alexander Semin,31,MTL,LW,15,1,3,4,1,12,0.3,1,0,0,0,3,0,0,18,5.6,185,12:20,4,6,1,0,100.0,seminal01,15-16
Tom Sestito,28,PIT,LW,4,0,1,1,1,19,0.1,0,0,0,0,1,0,0,1,0.0,23,5:48,1,13,0,0,,sestito01,15-16
Damon Severson,21,NJD,D,72,1,20,21,-8,32,4.0,1,0,0,0,15,5,0,94,1.1,1308,18:10,41,66,0,0,,severda01,15-16
Michael Sgarbossa,23,ANA,C,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,8,8:21,2,0,2,2,50.0,sgarbmi01,15-16
Patrick Sharp,34,DAL,LW,76,20,35,55,-3,27,5.9,13,7,0,6,18,17,0,226,8.8,1339,17:37,24,76,16,17,48.5,sharppa01,15-16
Kevin Shattenkirk,27,STL,D,72,14,30,44,-14,51,7.1,8,6,0,1,9,20,1,180,7.8,1614,22:25,113,82,0,0,,shattke01,15-16
Andrew Shaw,24,CHI,RW,78,14,20,34,11,69,3.9,10,4,0,2,16,4,0,153,9.2,1143,14:39,21,148,146,168,46.5,shawan01,15-16
Logan Shaw,24,FLA,RW,53,5,2,7,-7,13,-0.1,4,1,0,1,2,0,0,72,6.9,649,12:14,20,88,16,21,43.2,shawlo01,15-16
Riley Sheahan,24,DET,C,81,14,11,25,-8,12,2.1,10,3,1,2,10,1,0,128,10.9,1234,15:14,40,72,358,424,45.8,sheahri01,15-16
Conor Sheary,23,PIT,LW,44,7,3,10,-1,8,1.1,7,0,0,0,3,0,0,51,13.7,429,9:45,5,15,1,7,12.5,shearco01,15-16
Hunter Shinkaruk,21,TOT,C,8,2,1,3,-4,2,0.2,1,1,0,0,0,1,0,12,16.7,120,14:58,3,9,0,1,0.0,shinkhu01,15-16
Devin Shore,21,DAL,C,3,0,0,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,36,12:07,0,2,0,1,0.0,shorede01,15-16
Drew Shore,25,CGY,C,2,0,1,1,0,2,0.1,0,0,0,0,1,0,0,3,0.0,28,14:00,1,0,4,6,40.0,shoredr01,15-16
Nick Shore,23,LAK,C,68,3,7,10,-10,32,-0.4,3,0,0,1,5,2,0,90,3.3,844,12:24,17,97,384,357,51.8,shoreni01,15-16
Patrick Sieloff,21,CGY,D,1,1,0,1,1,2,0.3,1,0,0,1,0,0,0,1,100.0,18,17:59,2,3,0,0,,sielopa01,15-16
Jakob Silfverberg,25,ANA,RW,82,20,19,39,8,32,5.0,18,2,0,2,16,2,1,215,9.3,1392,16:58,58,87,4,16,20.0,silfvja01,15-16
Zach Sill,27,WSH,C,10,1,0,1,0,2,0.1,1,0,0,0,0,0,0,13,7.7,99,9:56,6,20,33,44,42.9,sillza01,15-16
Wayne Simmonds,27,PHI,RW,81,32,28,60,-7,147,7.6,19,13,0,5,20,8,0,229,14.0,1396,17:14,44,192,5,2,71.4,simmowa01,15-16
Dominik Simon,21,PIT,C,3,0,1,1,0,0,0.1,0,0,0,0,1,0,0,2,0.0,18,6:04,1,1,0,0,,simondo01,15-16
Mike Sislo,28,NJD,RW,18,3,1,4,-2,4,0.4,2,1,0,0,1,0,0,29,10.3,224,12:26,6,25,0,2,0.0,sislomi01,15-16
Colton Sissons,22,NSH,C,34,4,2,6,5,12,0.8,4,0,0,0,2,0,0,25,16.0,339,9:58,20,35,141,111,56.0,sissoco01,15-16
Jack Skille,28,COL,RW,74,8,6,14,-4,11,1.2,8,0,0,0,6,0,0,106,7.5,654,8:50,25,97,4,15,21.1,skillja01,15-16
Jeff Skinner,23,CAR,LW,82,28,23,51,-2,38,7.0,24,4,0,7,20,3,0,258,10.9,1336,16:17,17,21,20,27,42.6,skinnje01,15-16
Brady Skjei,21,NYR,D,7,0,0,0,1,4,0.1,0,0,0,0,0,0,0,6,0.0,124,17:44,11,11,0,0,,skjeibr01,15-16
Jaccob Slavin,21,CAR,D,63,2,18,20,1,8,4.5,2,0,0,0,13,4,1,84,2.4,1322,20:59,119,41,0,0,,slavija01,15-16
Anton Slepyshev,21,EDM,RW,11,0,1,1,-5,2,-0.2,0,0,0,0,1,0,0,5,0.0,96,8:41,1,13,1,0,100.0,slepyan01,15-16
Ladislav Šmíd,29,CGY,D,22,0,0,0,-7,6,-0.5,0,0,0,0,0,0,0,11,0.0,255,11:35,33,39,0,0,,smidla01,15-16
Ben Smith,27,TOT,RW,22,2,4,6,2,0,0.5,2,0,0,1,4,0,0,17,11.8,266,12:06,16,18,100,85,54.1,smithbe01,15-16
Brendan Smith,26,DET,D,63,3,12,15,1,62,3.4,2,1,0,0,12,0,0,82,3.7,1109,17:36,42,94,0,0,,smithbr05,15-16
Craig Smith,26,NSH,RW,82,21,16,37,4,40,4.7,19,2,0,6,13,3,0,199,10.6,1245,15:11,18,84,76,154,33.0,smithcr01,15-16
Reilly Smith,24,FLA,RW,82,25,25,50,19,31,6.6,20,5,0,3,18,6,1,173,14.5,1526,18:37,39,85,0,2,0.0,smithre01,15-16
Zack Smith,27,OTT,C,81,25,11,36,16,80,5.4,16,4,5,4,9,1,1,121,20.7,1247,15:24,26,175,380,349,52.1,smithza01,15-16
Devante Smith-Pelly,23,TOT,RW,64,14,11,25,-3,30,3.1,14,0,0,5,10,1,0,94,14.9,787,12:18,23,105,2,3,40.0,smithde06,15-16
Carl Söderberg,30,COL,C,82,12,39,51,-7,32,4.3,8,3,1,0,27,11,1,163,7.4,1477,18:01,71,27,338,381,47.0,soderca01,15-16
Nikita Soshnikov,22,TOR,RW,11,2,3,5,-4,6,0.3,1,1,0,0,3,0,0,33,6.1,172,15:37,6,34,0,1,0.0,soshnni01,15-16
Nick Spaling,27,TOT,C,58,3,10,13,-2,24,0.4,3,0,0,0,10,0,0,53,5.7,828,14:17,45,65,309,292,51.4,spalini01,15-16
Jason Spezza,32,DAL,C,75,33,30,63,4,22,8.8,24,9,0,7,15,15,0,202,16.3,1239,16:31,20,9,538,443,54.8,spezzja01,15-16
Ryan Spooner,24,BOS,C,80,13,36,49,-9,35,4.5,7,6,0,4,25,11,0,162,8.0,1211,15:08,19,53,304,407,42.8,spoonry01,15-16
Daniel Sprong,18,PIT,RW,18,2,0,2,-1,0,0.1,2,0,0,0,0,0,0,23,8.7,157,8:44,3,14,1,1,50.0,spronda01,15-16
Jared Spurgeon,26,MIN,D,77,11,18,29,11,14,7.3,6,5,0,2,7,8,3,122,9.0,1746,22:41,157,51,0,0,,spurgja01,15-16
Eric Staal,31,TOT,C,83,13,26,39,-3,34,3.4,12,1,0,0,20,6,0,199,6.5,1540,18:33,33,74,446,396,53.0,staaler01,15-16
Jordan Staal,27,CAR,C,82,20,28,48,6,34,5.8,14,6,0,4,22,4,2,151,13.2,1501,18:18,31,165,806,589,57.8,staaljo01,15-16
Marc Staal,29,NYR,D,77,2,13,15,2,36,2.8,2,0,0,1,13,0,0,65,3.1,1515,19:41,120,65,1,3,25.0,staalma01,15-16
Drew Stafford,30,WPG,RW,78,21,17,38,-23,28,3.3,14,6,1,6,12,3,2,187,11.2,1394,17:52,15,59,51,50,50.5,staffdr01,15-16
Matt Stajan,32,CGY,C,80,6,11,17,-4,52,0.5,4,0,2,0,10,0,1,58,10.3,1016,12:42,45,77,373,415,47.3,stajama01,15-16
Viktor Stålberg,30,NYR,LW,75,9,11,20,6,22,1.8,9,0,0,0,11,0,0,125,7.2,915,12:12,33,144,2,4,33.3,stalbvi01,15-16
Steven Stamkos,25,TBL,C,77,36,28,64,3,38,9.2,21,14,1,8,17,9,2,216,16.7,1521,19:45,35,109,463,464,49.9,stamkst01,15-16
Ryan Stanton,26,WSH,D,1,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,0,,9,8:41,0,0,0,0,,stantry01,15-16
Paul Stastny,30,STL,C,64,10,39,49,3,26,4.9,8,2,0,2,27,12,0,103,9.7,1226,19:09,40,32,684,536,56.1,stastpa01,15-16
Alexander Steen,31,STL,LW,67,17,35,52,3,48,5.8,14,2,1,2,16,19,0,172,9.9,1365,20:22,35,50,159,198,44.5,steenal01,15-16
Lee Stempniak,32,TOT,RW,82,19,32,51,4,38,6.1,15,3,1,4,23,9,0,146,13.0,1471,17:57,34,113,2,11,15.4,stemple01,15-16
Derek Stepan,25,NYR,C,72,22,31,53,5,20,6.4,14,5,3,5,22,9,0,192,11.5,1278,17:45,39,38,515,589,46.6,stepade01,15-16
Chandler Stephenson,21,WSH,C,9,0,0,0,-3,2,-0.3,0,0,0,0,0,0,0,2,0.0,71,7:51,4,5,30,25,54.5,stephch02,15-16
Chris Stewart,28,ANA,RW,56,8,12,20,2,73,2.4,7,1,0,1,8,4,0,78,10.3,605,10:48,10,72,3,6,33.3,stewach02,15-16
Jarret Stoll,33,TOT,C,80,4,5,9,-1,36,-0.2,4,0,0,0,5,0,0,49,8.2,974,12:11,69,117,481,362,57.1,stollja01,15-16
Mark Stone,23,OTT,RW,75,23,38,61,-4,38,6.7,17,5,1,1,26,10,2,151,15.2,1508,20:06,54,55,8,11,42.1,stonema01,15-16
Michael Stone,25,ARI,D,75,6,30,36,-10,62,5.1,6,0,0,1,16,14,0,161,3.7,1687,22:29,143,137,0,2,0.0,stonemi01,15-16
Clayton Stoner,30,ANA,D,50,1,5,6,4,67,2.2,1,0,0,0,4,0,1,32,3.1,768,15:22,55,123,0,0,,stonecl01,15-16
Tyson Strachan,31,MIN,D,2,0,0,0,1,0,0.1,0,0,0,0,0,0,0,0,,15,7:33,0,4,0,0,,stracty01,15-16
Brian Strait,28,NYI,D,52,1,5,6,1,31,1.6,1,0,0,0,4,0,1,43,2.3,803,15:26,65,106,0,0,,straibr01,15-16
Anton Strålman,29,TBL,D,73,9,25,34,16,20,7.9,8,1,0,0,14,11,0,127,7.1,1612,22:05,73,99,0,0,,stralan01,15-16
Ben Street,28,COL,C,7,0,0,0,-1,4,-0.1,0,0,0,0,0,0,0,8,0.0,51,7:21,4,6,26,21,55.3,streebe01,15-16
Mark Streit,38,PHI,D,62,6,17,23,-1,18,4.4,4,2,0,1,11,6,0,110,5.5,1356,21:52,90,28,0,0,,streima01,15-16
Ryan Strome,22,NYI,RW,71,8,20,28,-9,28,1.8,7,1,0,0,17,3,0,132,6.1,1112,15:39,19,77,39,56,41.1,stromry01,15-16
Brad Stuart,36,COL,D,6,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,0,,84,14:00,7,11,0,0,,stuarbr02,15-16
Mark Stuart,31,WPG,D,64,1,2,3,-7,66,0.5,1,0,0,0,1,0,1,39,2.6,1046,16:21,120,162,0,0,,stuarma01,15-16
P.K. Subban,26,MTL,D,68,6,45,51,4,75,8.3,4,2,0,0,23,22,0,176,3.4,1793,26:22,80,102,0,0,,subbapk01,15-16
Chris Summers,27,NYR,D,3,0,0,0,-2,4,-0.2,0,0,0,0,0,0,0,5,0.0,46,15:23,1,4,0,0,,summech01,15-16
Oskar Sundqvist,21,PIT,C,18,1,3,4,0,4,0.2,0,0,1,1,3,0,0,13,7.7,186,10:19,5,18,64,75,46.0,sundqos01,15-16
Andrej Šustr,25,TBL,D,77,4,17,21,-2,30,4.0,4,0,0,1,17,0,0,65,6.2,1296,16:50,66,29,0,0,,sustran01,15-16
Ryan Suter,31,MIN,D,82,8,43,51,10,30,10.0,4,3,1,2,24,18,1,188,4.3,2345,28:36,142,69,0,0,,suterry01,15-16
Brandon Sutter,26,VAN,C,20,5,4,9,3,2,1.2,3,1,1,2,4,0,0,45,11.1,360,17:59,10,12,146,132,52.5,suttebr03,15-16
Brody Sutter,24,CAR,C,8,0,0,0,-4,0,-0.3,0,0,0,0,0,0,0,7,0.0,72,8:58,0,21,9,4,69.2,suttebr05,15-16
Viktor Svedberg,24,CHI,D,27,2,2,4,-5,4,0.6,2,0,0,0,2,0,0,40,5.0,425,15:45,28,11,0,0,,svedbvi01,15-16
Maxime Talbot,31,BOS,C,38,2,5,7,-11,15,-0.2,2,0,0,1,4,1,0,29,6.9,426,11:13,28,66,164,181,47.5,talboma01,15-16
Brandon Tanev,24,WPG,LW,3,0,0,0,0,2,-0.1,0,0,0,0,0,0,0,4,0.0,36,12:03,2,7,0,0,,tanevbr01,15-16
Chris Tanev,26,VAN,D,69,4,14,18,-8,8,3.6,2,2,0,0,12,1,1,42,9.5,1501,21:45,166,18,0,0,,tanevch01,15-16
Eric Tangradi,26,DET,LW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,7,6:55,0,1,0,1,0.0,tangrer01,15-16
Alex Tanguay,36,TOT,LW,70,8,27,35,8,32,3.3,7,1,0,1,18,8,1,71,11.3,1105,15:47,36,22,3,2,60.0,tangual01,15-16
Matt Taormina,29,TBL,D,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,42,13:56,3,1,0,0,,taormma01,15-16
Vladimir Tarasenko,24,STL,RW,80,40,34,74,7,37,10.8,28,12,0,7,22,12,0,292,13.7,1491,18:38,28,32,0,1,0.0,tarasvl01,15-16
Tomáš Tatar,25,DET,LW,81,21,24,45,4,24,5.8,14,7,0,3,16,8,0,165,12.7,1162,14:21,18,74,6,18,25.0,tatarto01,15-16
John Tavares,25,NYI,C,78,33,37,70,6,38,9.3,26,7,0,5,25,12,0,250,13.2,1560,20:00,29,51,741,629,54.1,tavarjo01,15-16
Matt Tennyson,25,SJS,D,29,1,3,4,1,0,0.9,0,1,0,0,3,0,0,23,4.3,305,10:31,18,23,0,0,,tennyma01,15-16
Teuvo Teräväinen,21,CHI,C,78,13,22,35,-2,20,3.3,11,2,0,3,14,7,1,136,9.6,1197,15:21,31,24,125,184,40.5,teravte01,15-16
Chris Terry,26,CAR,LW,68,8,3,11,-12,16,0.6,8,0,0,0,3,0,0,78,10.3,767,11:16,21,82,1,8,11.1,terrych01,15-16
Shea Theodore,20,ANA,D,19,3,5,8,7,2,2.3,1,2,0,1,4,1,0,28,10.7,363,19:07,22,6,0,0,,theodsh01,15-16
Christian Thomas,23,TOT,LW,6,0,2,2,1,2,0.2,0,0,0,0,2,0,0,9,0.0,54,8:56,1,5,0,0,,thomach01,15-16
Nate Thompson,31,ANA,C,49,3,3,6,-1,47,0.2,2,0,1,0,3,0,0,42,7.1,568,11:36,40,103,235,216,52.1,thompna01,15-16
Paul Thompson,27,NJD,RW,3,0,0,0,0,2,0.0,0,0,0,0,0,0,0,3,0.0,38,12:32,0,3,0,0,,thomppa02,15-16
Chris Thorburn,32,WPG,RW,82,6,6,12,-1,81,0.6,5,0,1,2,6,0,0,70,8.6,830,10:07,32,146,68,54,55.7,thorbch01,15-16
Joe Thornton,36,SJS,C,82,19,63,82,25,54,10.0,11,8,0,6,42,21,0,121,15.7,1506,18:22,30,48,399,353,53.1,thornjo01,15-16
Shawn Thornton,38,FLA,LW,50,1,4,5,-2,80,-0.2,1,0,0,0,4,0,0,58,1.7,434,8:41,2,73,6,7,46.2,thornsh01,15-16
Chris Tierney,21,SJS,C,79,7,13,20,-16,20,0.7,5,1,1,2,13,0,0,96,7.3,1042,13:12,39,24,368,437,45.7,tiernch01,15-16
Viktor Tikhonov,27,TOT,RW,50,3,3,6,-10,20,-0.4,1,2,0,1,3,0,0,41,7.3,572,11:26,25,54,45,71,38.8,tikhovi01,15-16
Jarred Tinordi,23,TOT,D,10,0,0,0,-5,17,-0.3,0,0,0,0,0,0,0,3,0.0,143,14:18,11,22,0,0,,tinorja01,15-16
Jiří Tlustý,27,NJD,LW,30,2,2,4,-1,6,0.1,1,1,0,0,1,1,0,38,5.3,411,13:43,13,39,0,0,,tlustji01,15-16
Jonathan Toews,27,CHI,C,80,28,30,58,16,62,7.7,18,6,4,8,24,3,3,179,15.6,1540,19:15,38,81,921,652,58.6,toewsjo01,15-16
Tyler Toffoli,23,LAK,C,82,31,27,58,35,20,9.1,21,9,1,4,25,2,0,213,14.6,1420,17:19,19,70,0,4,0.0,toffoty01,15-16
Sergey Tolchinsky,20,CAR,LW,2,0,1,1,1,0,0.1,0,0,0,0,1,0,0,1,0.0,24,11:48,0,1,0,1,0.0,tolchse01,15-16
Jordin Tootoo,32,NJD,RW,66,4,5,9,-26,102,-0.6,2,2,0,0,2,3,0,90,4.4,761,11:32,18,99,0,2,0.0,tootojo01,15-16
Vincent Trocheck,22,FLA,C,76,25,28,53,15,44,7.1,20,4,1,4,19,9,0,174,14.4,1351,17:46,41,125,547,559,49.5,trochvi01,15-16
Zach Trotman,25,BOS,D,38,2,5,7,3,22,1.7,2,0,0,0,5,0,0,60,3.3,705,18:33,49,71,0,0,,trotmza01,15-16
Jacob Trouba,21,WPG,D,81,6,15,21,10,62,4.9,5,0,1,0,10,4,1,133,4.5,1787,22:04,177,144,0,1,0.0,troubja01,15-16
Nikita Tryamkin,21,VAN,D,13,1,1,2,-3,10,0.4,1,0,0,0,1,0,0,11,9.1,228,17:31,23,31,0,0,,tryamni01,15-16
Kyle Turris,26,OTT,C,57,13,17,30,-15,32,2.2,10,3,0,2,11,5,1,122,10.7,1123,19:42,31,44,536,508,51.3,turriky01,15-16
Fedor Tyutin,32,CBJ,D,61,1,2,3,-6,28,0.8,1,0,0,0,2,0,0,25,4.0,1073,17:35,71,128,0,0,,tyutife01,15-16
R.J. Umberger,33,PHI,C,39,2,9,11,1,15,0.8,1,1,0,0,8,1,0,48,4.2,396,10:10,15,59,2,3,40.0,umberrj01,15-16
Scottie Upshall,32,STL,RW,70,6,8,14,5,44,1.3,6,0,0,1,5,0,3,113,5.3,766,10:57,16,92,12,22,35.3,upshasc01,15-16
Rinat Valiev,20,TOR,D,10,0,0,0,0,0,0.1,0,0,0,0,0,0,0,7,0.0,123,12:15,4,9,0,0,,valieri01,15-16
James van Riemsdyk,26,TOR,LW,40,14,15,29,3,6,3.8,9,5,0,0,11,4,0,129,10.9,711,17:46,7,52,1,1,50.0,vanrija01,15-16
Trevor van Riemsdyk,24,CHI,D,82,3,11,14,-5,31,2.9,3,0,0,1,8,2,1,85,3.5,1639,19:59,155,44,0,0,,vanritr01,15-16
Chris VandeVelde,28,PHI,C,79,2,12,14,-7,27,-0.3,1,0,1,0,12,0,0,77,2.6,1071,13:33,60,139,6,15,28.6,vandech01,15-16
Thomas Vanek,32,MIN,LW,74,18,23,41,-10,22,4.5,12,6,0,5,15,8,0,146,12.3,1155,15:37,17,18,12,26,31.6,vanekth01,15-16
Phil Varone,25,TOT,C,6,1,2,3,2,2,0.5,1,0,0,0,2,0,0,2,50.0,51,8:31,6,4,10,8,55.6,varonph01,15-16
Sami Vatanen,24,ANA,D,71,9,29,38,8,20,8.0,5,4,0,2,14,15,0,140,6.4,1513,21:19,105,85,0,0,,vatansa01,15-16
Frank Vatrano,21,BOS,C,39,8,3,11,-3,14,1.2,8,0,0,1,3,0,0,99,8.1,463,11:53,23,61,0,3,0.0,vatrafr01,15-16
Antoine Vermette,33,ARI,C,76,17,21,38,-14,93,3.5,10,6,1,2,11,10,0,123,13.8,1265,16:39,57,55,754,597,55.8,vermean01,15-16
Joel Vermin,23,TBL,RW,6,0,1,1,1,0,0.1,0,0,0,0,1,0,0,1,0.0,55,9:08,2,6,1,0,100.0,vermijo01,15-16
Kris Versteeg,29,TOT,RW,77,15,23,38,0,45,4.3,13,2,0,4,16,7,0,156,9.6,1185,15:23,32,20,8,8,50.0,verstkr01,15-16
Linden Vey,24,VAN,RW,41,4,11,15,-14,6,0.6,1,3,0,0,9,2,0,40,10.0,646,15:45,9,4,193,256,43.0,veyli01,15-16
Jake Virtanen,19,VAN,RW,55,7,6,13,-7,45,1.0,6,1,0,1,6,0,0,94,7.4,636,11:34,22,128,2,3,40.0,virtaja01,15-16
Joe Vitale,30,ARI,C,1,0,0,0,1,5,0.0,0,0,0,0,0,0,0,1,0.0,6,6:13,0,1,0,1,0.0,vitaljo01,15-16
Marc-Édouard Vlasic,28,SJS,D,67,8,31,39,15,48,7.9,6,2,0,0,21,8,2,116,6.9,1550,23:08,129,47,0,2,0.0,vlasima01,15-16
Jakub Voráček,26,PHI,RW,73,11,44,55,-5,38,4.9,10,1,0,2,22,22,0,213,5.2,1357,18:35,34,51,3,3,50.0,voracja01,15-16
